NS-P11W7100-C,"['bestBuy', 177L, 'bestBuy', 222L]"
MPME2CL/A,"['bestBuy', 268L]"
S0937815,"['amazon', 67L]"
SM-T813NZDEXAC,"['bestBuy', 77L, 'bestBuy', 139L, 'bestBuy', 199L]"
T303UA-DH54T,"['amazon', 160L]"
TU5-00002,"['amazon', 139L]"
TM800A520LBL,"['amazon', 455L]"
PLT1090-K,"['amazon', 164L]"
WIN,"['amazon', 47L]"
MF080LL/A,"['amazon', 159L]"
MLQ72CL/A,"['bestBuy', 60L]"
SM-T110NDWAXAR,"['amazon', 325L]"
MAIN-03296,"['amazon', 254L]"
80QL0020US,"['amazon', 217L]"
MK6L2LL/A,"['bestBuy', 95L]"
MQDC2CL/A,"['bestBuy', 160L]"
S7-392-7885,"['amazon', 269L]"
MH0W2LL/A,"['bestBuy', 240L, 'amazon', 319L, 'amazon', 438L]"
EGQ223SKTL,"['bestBuy', 108L]"
MP2G2CL/A,"['bestBuy', 227L]"
SU3-00001,"['amazon', 92L]"
FTABCB-2,"['amazon', 452L]"
ME278LL/A,"['bestBuy', 71L]"
ML0T2CL/A,"['bestBuy', 288L]"
ME8QIBP16GBBLU,"['amazon', 426L]"
1159C003,"['amazon', 58L]"
MQEY2CL/A,"['bestBuy', 306L]"
MF529LL/A,"['bestBuy', 79L]"
MNVP2CL/A,"['bestBuy', 161L]"
EWT826BK,"['bestBuy', 39L]"
SE9 579,"['amazon', 183L]"
T6S98UA#ABL,"['amazon', 211L]"
T8 Ultimate,"['amazon', 523L]"
PU2-00001,"['amazon', 238L]"
ST16-2,"['amazon', 314L]"
P916PU,"['bestBuy', 109L]"
Q1010RD,"['bestBuy', 282L]"
MNVR2CL/A,"['bestBuy', 74L]"
MPF12CL/A,"['bestBuy', 224L]"
MGTX2LL/A,"['amazon', 41L]"
Z500M-C1-SL,"['bestBuy', 122L, 'amazon', 16L]"
R5-571T-57Z0,"['amazon', 227L]"
MGL12LL/A,"['bestBuy', 226L]"
ALL-LAP-T41,"['amazon', 439L]"
MC979LLAERWHREF,"['amazon', 182L]"
3A132LL/A,"['bestBuy', 31L]"
M753-S3,"['amazon', 173L]"
PDW0AC-006014,"['amazon', 384L]"
MP2J2LL/A,"['amazon', 224L]"
MPMG2CL/A,"['bestBuy', 30L]"
