ID,Name,Price,Link,ModelNumber,Images,name
101,"Ematic 9"" 32GB Windows 10 Tablet & Keyboard with Intel Atom Quad-Core Processor - Black - English",$187.98,http://www.bestbuy.ca/en-ca/product/ematic-ematic-9-32gb-windows-10-tablet-keyboard-with-intel-atom-quad-core-processor-black-english-ewt935dk/10451088.aspx?,EWT935DK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451088.jpg,bestbuy
102,"Samsung Galaxy Tab A 10.1"" 16GB Android 6.0 Tablet - White",$329.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-a-10-1-16gb-android-6-0-tablet-white-sm-t580nzwaxac/10450219.aspx?,SM-T580NZWAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10450/10450219.jpg,bestbuy
103,"Apple 9.7"" iPad Pro 256GB, Wi-Fi + 4G LTE in Gold , Refurbished",$774.99,http://www.bestbuy.ca/en-ca/product/apple-9-7-ipad-pro-256gb-wi-fi-4g-lte-in-gold-refurbished/11265046.aspx?,MLQ82LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11265/11265046.jpg,bestbuy
104,Datawind Ubislate NS7 7 inch Octa Core 2G RAM 16GB ROM 3G calling Android tablet,$149.99,http://www.bestbuy.ca/en-ca/product/datawind-datawind-ubislate-ns7-7-inch-octa-core-2g-ram-16gb-rom-3g-calling-android-tablet-ubislate-ns7/10587499.aspx?,Ubislate NS7,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10587/10587499.jpeg,bestbuy
105,"Apple iPad Pro 12.9"" 256GB with Wi-Fi & 4G LTE - Space Grey","$1,399.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-256gb-with-wi-fi-4g-lte-space-grey/10750322.aspx?,MPA42CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750322.jpg,bestbuy
106,"Microsoft Surface Pro 12.3"" 128GB Windows 10 Pro Tablet with 7th Gen Intel Core i5-7300U - Silver","$1,299.99",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-12-3-128gb-windows-10-pro-tablet-with-7th-gen-intel-core-i5-7300u-silver/10737284.aspx?,FJT-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10737/10737284.jpg,bestbuy
107,"Polaroid 10"" 16GB Android 6.0 Tablet & Keyboard With Intel Atom X3 Processor - Red",$179.99,http://www.bestbuy.ca/en-ca/product/polaroid-10-16gb-android-6-0-tablet-keyboard-with-intel-atom-x3-processor-red/10751969.aspx?,Q1010RD,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10751/10751969.jpg,bestbuy
108,Datawind Ubislate NS10 High Definition 10 inch 16GB Android Tablet computer with Dual camera,$175.99,http://www.bestbuy.ca/en-ca/product/datawind-datawind-ubislate-ns10-high-definition-10-inch-16gb-android-tablet-computer-with-dual-camera-ubislate-ns10/10574970.aspx?,Ubislate NS10,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10574/10574970.jpeg,bestbuy
109,Apple iPad mini 4 128GB With Wi-Fi - Silver,$549.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-mini-4-128gb-with-wi-fi-silver-mk9p2cl-a/10389498.aspx?,MK9P2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389498.jpg,bestbuy
110,"Insignia Flex 11.6"" 32GB Windows 10 Tablet & Keyboard With Intel Cherrytrail Z8300 - Open Box",$199.95,http://www.bestbuy.ca/en-ca/product/insignia-insignia-flex-11-6-32gb-windows-10-tablet-keyboard-with-intel-cherrytrail-z8300-processor-black-ns-p11w7100-c/10525372.aspx?,NS-P11W7100-C,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10525/10525372.jpg,bestbuy
111,"Polaroid 10"" 16GB Android 6.0 Tablet & Folio Keyboard With Intel Atom X3 Processor - Black",$179.99,http://www.bestbuy.ca/en-ca/product/polaroid-10-16gb-android-6-0-tablet-folio-keyboard-with-intel-atom-x3-processor-black/10751966.aspx?,Q1010BK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10751/10751966.jpg,bestbuy
112,"Apple iPad Pro 9.7"" 32GB with Wi-Fi - Rose Gold - Open Box",$649.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-rose-gold-open-box-mm172cl-a/10562791.aspx?,MM172CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10562/10562791.jpg,bestbuy
113,"Acer Iconia One 8"" 16GB Android 5.1 Tablet with MT8163 Quad Core Processor - White",$149.99,http://www.bestbuy.ca/en-ca/product/acer-iconia-one-8-16gb-android-5-1-tablet-with-mt8163-quad-core-processor-white/11428915.aspx?,B1-850-K42F,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11428/11428915.jpg,bestbuy
114,"Apple iPad Pro 12.9"" 128GB With Wi-Fi/3G/4G/4G LTE - Space Grey",$899.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-12-9-128gb-with-wi-fi-3g-4g-4g-lte-space-grey-ml2i2cl-a/10397276.aspx?,ML2I2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10397/10397276.jpg,bestbuy
115,"Asus ZenPad S 8.0 8"" 32GB Android 5.0 Tablet & With Intel Atom Z3530 - Black - (Z580C-B1-BK)",$290.99,http://www.bestbuy.ca/en-ca/product/asus-zenpad-s-8-0-8-32gb-android-5-0-tablet-with-intel-atom-z3530-black-z580c-b1-bk/10768849.aspx?,Z580C-B1-BK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10768/10768849.jpg,bestbuy
116,"SDQ416-B1-780-K6ER,7 inch IPS TOUCH,ANDROID 6.0,MT8163 QUAD CORE,VGA CHIP UMA,1G",$146.95,http://www.bestbuy.ca/en-ca/product/sdq416-b1-780-k6er-7-inch-ips-touch-android-6-0-mt8163-quad-core-vga-chip-uma-1g/10757484.aspx?,NT.LCKAA.001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10757/10757484.jpg,bestbuy
117,"Apple iPad Pro 9.7"" 256GB with Wi-Fi/LTE - Silver",$999.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-256gb-with-wi-fi-lte-silver-mlq72cl-a/10415440.aspx?,MLQ72CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415440.jpg,bestbuy
118,"Asus ZenPad 10 Z300M-A2-GR 16GB Tablet - 10.1"" - In-plane Switching (IPS) Technology, Tru2Life, TruVivid Technology - Wireless",$259.99,http://www.bestbuy.ca/en-ca/product/asus-asus-zenpad-10-z300m-a2-gr-16gb-tablet-10-1-in-plane-switching-ips-technology-tru2life-truvivid-technology-wireless-z300m-a2-gr/10554258.aspx?,Z300M-A2-GR,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554258.jpeg,bestbuy
119,Refurbished Apple Ipad 2 16gb Wifi Black - Refurbished,$260.87,http://www.bestbuy.ca/en-ca/product/refurbished-apple-ipad-2-16gb-wifi-black-refurbished/10764174.aspx?,MC769LL/A-ER,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10764/10764174.jpg,bestbuy
120,MICROSOFT FACTORY RECERTIFIED SURFACE PRO-4 TABLET / INTEL:I5-6300U / 8GB RAM / 256GB SSD / INTEL-HD520 / 1YR,"$1,299.99",http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-factory-recertified-surface-pro-4-tablet-intel-i5-6300u-8gb-ram-256gb-ssd-intel-hd520-1yr-ffv-00001/10588762.aspx?,FFV-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588762.jpeg,bestbuy
121,"Apple iPad 9.7"" 32GB with Wi-Fi/4G LTE - Space Grey",$619.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-32gb-with-wi-fi-4g-lte-space-grey/10640373.aspx?,MP1J2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640373.jpg,bestbuy
122,"Lenovo Tab 10.1"" 16GB Android 6.0 Tablet w/ Qualcomm Snapdragon Quad-Core Processor-Slate Black",$159.97,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-tab-10-1-16gb-android-6-0-tablet-w-qualcomm-snapdragon-quad-core-processor-slate-black-za1u0003us/10586898.aspx?,ZA1U0003US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10586/10586898.jpg,bestbuy
123,Open box -Apple iPad mini 4 with Retina display| A8 chip | 128 GB | Gold - Open box,$479.98,http://www.bestbuy.ca/en-ca/product/open-box-apple-ipad-mini-4-with-retina-display-a8-chip-128-gb-gold-open-box/10749539.aspx?,MK9P2CL/A,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
124,"HP Elite x2 1012 G1 Tablet - 12"" - In-plane Switching (IPS) Technology, BrightView - Intel Core M (6th Gen) m7-6Y75 Dual-core","$2,083.76",http://www.bestbuy.ca/en-ca/product/hp-hp-elite-x2-1012-g1-tablet-12-in-plane-switching-ips-technology-brightview-intel-core-m-6th-gen-m7-6y75-dual-core-t8z07utaba/10554240.aspx?,T8Z07UTABA,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554240.jpeg,bestbuy
125,"Polaroid 9"" 16GB Android 6.0 Tablet & Folio Keyboard With ARMv7 Processor - Paisley",$139.99,http://www.bestbuy.ca/en-ca/product/polaroid-9-16gb-android-6-0-tablet-folio-keyboard-with-armv7-processor-paisley/10751962.aspx?,P916PSY,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10751/10751962.jpg,bestbuy
126,"Samsung Galaxy Tab A 7"" 8GB Android 5.1 (Lollipop) Tablet with T-Shark 2A Quad-Core Processor - White",$199.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-a-7-8gb-android-5-1-lollipop-tablet-with-t-shark-2a-quad-core-processor-white-sm-t280nzwaxac/10415006.aspx?,SM-T280NZWAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415006.jpg,bestbuy
127,MICROSOFT FACTORY RECERTIFIED SURFACE BOOK TABLET / INTEL:I7-6600U/ 16GB RAM / 512GB SSD / NVIDIA-GEFORCEGPU-1GB / 1YR,"$2,399.99",http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-factory-recertified-surface-book-tablet-intel-i7-6600u-16gb-ram-512gb-ssd-nvidia-geforcegpu-1gb-1yr-fgl-00001/10588775.aspx?,FGL-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588775.jpeg,bestbuy
128,Apple iPad Air 16GB With Wi-Fi - Silver,$389.97,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-air-16gb-with-wi-fi-silver-md788cl-b/10321778.aspx?,MD788CL/B,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10321/10321778.jpg,bestbuy
129,"Apple iPad Pro 9.7"" 256GB with Wi-Fi - Gold",$849.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-256gb-with-wi-fi-gold-mln12cl-a/10415429.aspx?,MLN12CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415429.jpg,bestbuy
130,"Microsoft Surface Pro 4 12.3"" 128GB Windows 10 Tablet With 6th Gen Intel Core m3-6Y30 - Silver","$1,148.95",http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-surface-pro-4-12-3-128gb-windows-10-tablet-with-6th-gen-intel-core-m3-6y30-silver-su3-00001/10394993.aspx?,SU3-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10394/10394993.jpg,bestbuy
131,"Apple iPad Pro 9.7"" 32GB with Wi-Fi/LTE - Space Grey",$979.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-lte-space-grey-mlpw2cl-a/10415431.aspx?,MLPW2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415431.jpg,bestbuy
132,"Apple iPad Pro 12.9"" 64GB with Wi-Fi & 4G LTE - Gold","$1,219.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-64gb-with-wi-fi-4g-lte-gold/10750304.aspx?,MQEF2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750304.jpg,bestbuy
133,"Apple iPad Pro 10.5"" 64GB with Wi-Fi - Gold",$869.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-64gb-with-wi-fi-gold/10750313.aspx?,MQDX2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750313_fr.jpg,bestbuy
134,"Lenovo Tab3 Essential 7"" 8GB Android 5.1 Tablet with MT8127 Quad-Core Processor - Ebony Black",$119.99,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-tab3-essential-7-8gb-android-5-1-tablet-with-qualcomm-quad-core-processor-ebony-black-za0r0029us/10440698.aspx?,ZA0R0029US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10440/10440698.jpg,bestbuy
135,"Apple iPad 9.7"" 128GB with Wi-Fi/4G LTE - Silver",$749.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-128gb-with-wi-fi-4g-lte-silver/10640376.aspx?,MP272CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640376.jpg,bestbuy
136,"Apple iPad Pro 9.7"" 32GB with Wi-Fi/LTE - Space Grey - Open Box",$759.95,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-lte-space-grey-open-box-mlpw2cl-a/10544086.aspx?,MLPW2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10544/10544086.jpg,bestbuy
137,"Asus Z380M-A2-GR ZenPad 8 8"" 16GB Android 6.0 Tablet With Media Tek 8163 Quad-Core -Dark Gray (Z380M-A2-GR)",$209.99,http://www.bestbuy.ca/en-ca/product/asus-z380m-a2-gr-zenpad-8-8-16gb-android-6-0-tablet-with-media-tek-8163-quad-core-dark-gray-z380m-a2-gr/10734027.aspx?,Z380M-A2-GR,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734027.jpg,bestbuy
138,"Samsung Galaxy Tab E 8"" 16GB Android 6.0 LTE Tablet with Helsinki Prime Quad-Core Processor - Black",$287.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-e-8-16gb-android-6-0-lte-tablet-with-helsinki-prime-quad-core-processor-black-sm-t377wzkaxac/10439628.aspx?,SM-T377WZKAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10439/10439628.jpg,bestbuy
139,"Apple iPad Pro 12.9"" 512GB with Wi-Fi - Space Grey","$1,479.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-512gb-with-wi-fi-space-grey/10750294.aspx?,MPKY2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750294.jpg,bestbuy
140,"Apple iPad Pro 9.7"" 256GB with Wi-Fi - Space Grey - Open Box",$829.95,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-256gb-with-wi-fi-space-grey-open-box-mlmy2cl-a/10544085.aspx?,MLMY2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10544/10544085.jpg,bestbuy
141,Ematic EWT826 32GB Net-tablet PC - 8 inch - In-plane Switching (IPS) Technology - Wireless LAN - Intel Atom Quad-core (4 Core),$169.99,http://www.bestbuy.ca/en-ca/product/ematic-ematic-ewt826-32gb-net-tablet-pc-8-quot-in-plane-switching-ips-technology-wireless-lan-intel-atom-quad-core-4-core-ewt826bk/10448657.aspx?,EWT826BK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10448/10448657.jpeg,bestbuy
142,"Insignia Flex 8"" 32GB Windows 10 Tablet With Intel Cherrytrail Z8300 Quad-Core Processor - Black",$149.99,http://www.bestbuy.ca/en-ca/product/insignia-insignia-flex-8-32gb-windows-10-tablet-with-intel-cherrytrail-z8300-quad-core-processor-black-ns-p08w7100-c/10437094.aspx?,NS-P08W7100-C,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10437/10437094.jpg,bestbuy
143,"Microsoft Surface Pro Tablet - 12.3"" - 8GB - Intel Core i5 (7th Gen) - 256GB SSD - Windows 10 Pro - 2736 x 1824 - PixelSense","$1,701.72",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-tablet-12-3-8gb-intel-core-i5-7th-gen-256gb-ssd-windows-10-pro-2736-x-1824-pixelsense/10934451.aspx?,FJY-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/109/10934/10934451.jpg,bestbuy
144,"Apple iPad Mini 4 Wifi only Fourth Gen 64GB Gray, Refurbished",$539.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-mini-4-wifi-only-fourth-gen-64gb-gray-refurbished/11264697.aspx?,MK9G2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11264/11264697.jpg,bestbuy
145,"Polaroid 10"" 16GB Android 6.0 Tablet & Keyboard With Intel Atom X3 64-bit quad core Processor - Teal",$179.99,http://www.bestbuy.ca/en-ca/product/polaroid-10-16gb-android-6-0-tablet-keyboard-with-intel-atom-x3-64-bit-quad-core-processor-teal/10751971.aspx?,Q1010TL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10751/10751971.jpg,bestbuy
146,"Acer Iconia One 10.1"" 16GB Android 6.0 Tablet with MT8163 Quad-Core Processor - White - Open Box",$159.99,http://www.bestbuy.ca/en-ca/product/acer-acer-iconia-one-10-1-16gb-android-6-0-tablet-with-mt8163-quad-core-processor-white-open-box-b3-a30-k94f/10546327.aspx?,B3-A30-K94F,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10546/10546327.jpg,bestbuy
147,"Apple iPad Pro 10.5"" 64GB with Wi-Fi & 4G LTE - Space Grey","$1,039.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-64gb-with-wi-fi-4g-lte-space-grey/10750315.aspx?,MQEY2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750315_fr.jpg,bestbuy
148,"Microsoft Surface Pro Tablet - 12.3"" - 16GB - Intel Core i7 (7th Gen) - 1TB SSD - Windows 10 Pro - 2736 x 1824 - PixelSense","$3,709.99",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-tablet-12-3-16gb-intel-core-i7-7th-gen-1tb-ssd-windows-10-pro-2736-x-1824-pixelsense/11288685.aspx?,FKL-00001,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
149,"Apple iPad Pro 12.9"" 32GB With Wi-Fi - Silver",$899.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-12-9-32gb-with-wi-fi-silver-ml0g2cl-a/10397268.aspx?,ML0G2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10397/10397268.jpg,bestbuy
150,"Acer Iconia One 10.1"" 16GB Android 7 Tablet with MT8167 Quad Core Processor - White",$199.99,http://www.bestbuy.ca/en-ca/product/acer-iconia-one-10-1-16gb-android-7-tablet-with-mt8167-quad-core-processor-white/11200182.aspx?,B3-A40-K1WW,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11200/11200182.jpg,bestbuy
151,"Microsoft Surface Pro Tablet - 12.3"" - 4GB - Intel Core i5 (7th Gen) - 128GB SSD - Windows 10 Pro - 2736 x 1824 - PixelSense","$1,421.95",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-tablet-12-3-4gb-intel-core-i5-7th-gen-128gb-ssd-windows-10-pro-2736-x-1824-pixelsense/10934449.aspx?,FJU-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/109/10934/10934449.jpg,bestbuy
152,"HP Elite x2 1012 G1 12"" 256GB Windows 10 Pro 64-bit Tablet & Keyboard With Intel Core m7-6Y75 - Silver - (T8Z07UT#ABA)","$2,099.99",http://www.bestbuy.ca/en-ca/product/hp-elite-x2-1012-g1-12-256gb-windows-10-pro-64-bit-tablet-keyboard-with-intel-core-m7-6y75-silver-t8z07ut-aba/11307298.aspx?,T8Z07UTABA,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11307/11307298.png,bestbuy
153,"Lenovo Tab3 8 ZA170138US 16GB Tablet - 8"" 16:10 Multi-touch Screen - 1280 x 800 - In-plane Switching (IPS) Technology -",$189.99,http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-tab3-8-za170138us-16gb-tablet-8-16-10-multi-touch-screen-1280-x-800-in-plane-switching-ips-technology-za170138us/10562097.aspx?,ZA170138US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10562/10562097.jpeg,bestbuy
154,"Rogers/Fido LG G Pad III 8.0"" 16GB Android 6.0 (Marshmallow) LTE Tablet - Indigo Black",$239.99,http://www.bestbuy.ca/en-ca/product/lg-electronics-rogers-fido-lg-g-pad-iii-8-0-16gb-android-6-0-marshmallow-lte-tablet-indigo-black-gpad38blk/10436920.aspx?,GPAD38BLK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10436/10436920.jpg,bestbuy
155,MICROSOFT FACTORY RECERTIFIED SURFACE PRO-4 TABLET / INTEL:I5-6300U / 4GB RAM / 128GB SSD / INTEL-HD520 / 1YR,$829.99,http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-factory-recertified-surface-pro-4-tablet-intel-i5-6300u-4gb-ram-128gb-ssd-intel-hd520-1yr-ffu-00001/10588761.aspx?,FFU-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588761.jpeg,bestbuy
156,"Apple 9.7"" iPad Pro 32GB, Wi-Fi + 4G LTE in Rose, Refurbished",$699.99,http://www.bestbuy.ca/en-ca/product/apple-9-7-ipad-pro-32gb-wi-fi-4g-lte-in-rose-refurbished/10733157.aspx?,MLYJ2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10733/10733157.jpg,bestbuy
157,Apple iPad mini 2 - 32GB - Wi-Fi - Silver - Open Box,$299.97,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-mini-2-32gb-wi-fi-silver-open-box-me280c-a/10544084.aspx?,ME280C/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10544/10544084.jpg,bestbuy
158,"Insignia Flex 11.6"" 32GB Windows 10 Tablet & Keyboard With Intel Cherrytrail Z8300 Processor - Black",$299.99,http://www.bestbuy.ca/en-ca/product/insignia-insignia-flex-11-6-32gb-windows-10-tablet-keyboard-with-intel-cherrytrail-z8300-processor-black-ns-p11w7100-c/10441108.aspx?,NS-P11W7100-C,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10441/10441108.jpg,bestbuy
159,"Apple iPad Pro 12.9"" 256GB with Wi-Fi - Gold","$1,229.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-256gb-with-wi-fi-gold/10750321.aspx?,MP6J2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750321.jpg,bestbuy
160,"Ematic EGQ223SKPR 16GB Tablet - 10"" - Wireless LAN Quad-core (4 Core) 1.20 GHz - Purple/Pink",$137.99,http://www.bestbuy.ca/en-ca/product/ematic-ematic-egq223skpr-16gb-tablet-10-wireless-lan-quad-core-4-core-1-20-ghz-purple-pink-egq223skpr/10504096.aspx?,EGQ223SKPR,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10504/10504096.jpeg,bestbuy
161,"ASUS MeMO Pad 7"" 8GB Android 4.3 Tablet with Intel Atom Z2520 Dual-Core Processor - Black - Eng -Ref",$68.97,http://www.bestbuy.ca/en-ca/product/asus-memo-pad-7-8gb-android-4-3-tablet-with-intel-atom-z2520-dual-core-processor-black-eng-ref/10389043.aspx?,ME70C-8G-BK,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389043.jpg,bestbuy
162,"Apple iPad Pro 9.7"" 32GB with Wi-Fi - Gold",$649.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-gold-mlmq2cl-a/10415421.aspx?,MLMQ2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415421.jpg,bestbuy
163,"Apple iPad Pro 9.7"" 32GB with Wi-Fi/LTE - Rose Gold",$979.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-lte-rose-gold-mlyj2cl-a/10415434.aspx?,MLYJ2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415434.jpg,bestbuy
164,HP Elite x3 and HP Elite x3 Desk Dock (X9U42UT#ABA),$886.99,http://www.bestbuy.ca/en-ca/product/hp-elite-x3-and-hp-elite-x3-desk-dock-x9u42ut-aba/10692673.aspx?,SBX3,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10692/10692673.png,bestbuy
165,"Apple iPad Pro 9.7"" 256GB with Wi-Fi/LTE - Space Grey",$949.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-256gb-with-wi-fi-lte-space-grey-mlq62cl-a/10415439.aspx?,MLQ62CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415439.jpg,bestbuy
166,"iPad 3 Wifi + Cellular 4G GSM Unlocked Third Generation 16gb Black, Refurbished",$274.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-3-wifi-cellular-4g-gsm-unlocked-third-generation-16gb-black-refurbished-mc733ll-a/10593474.aspx?,MC733LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10593/10593474.jpeg,bestbuy
167,"Apple iPad Pro 10.5"" 512GB with Wi-Fi - Space Grey","$1,299.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-512gb-with-wi-fi-space-grey/10750299.aspx?,MPGH2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750299_fr.jpg,bestbuy
168,"Open box - Apple iPad Pro 9.7"" 32GB with Wi-Fi - Gold - Open box",$649.98,http://www.bestbuy.ca/en-ca/product/open-box-apple-ipad-pro-9-7-32gb-with-wi-fi-gold-open-box/10749540.aspx?,MLMQ2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10749/10749540.jpg,bestbuy
169,"Apple iPad Pro 9.7"" 128GB with Wi-Fi/LTE - Rose Gold",$899.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-128gb-with-wi-fi-lte-rose-gold-mlyl2cl-a/10415438.aspx?,MLYL2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415438.jpg,bestbuy
170,"Samsung Galaxy Tab S2 8.0"" 32GB Android 6.0 Marshmallow Tablet - Black",$449.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-s2-8-0-32gb-android-6-0-marshmallow-tablet-w-exynos-5433-8-core-processor-black-sm-t713nzkexac/10424756.aspx?,SM-T713NZKEXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10424/10424756.jpg,bestbuy
171,"Apple 9.7"" iPad Pro 32GB, Wi-Fi + 4G LTE in Gray , Refurbished",$699.99,http://www.bestbuy.ca/en-ca/product/apple-9-7-ipad-pro-32gb-wi-fi-4g-lte-in-gray-refurbished/10733156.aspx?,MLPW2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10733/10733156.jpg,bestbuy
