ID,Name,Price,Link,ModelNumber,Images
141,Sony Cyber-shot H300 20.1MP 35x Optical Zoom Digital Camera - Black,$249.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-h300-20-1mp-35x-optical-zoom-digital-camera-black-dsch300b/10284852.aspx?,"(DSCH300B, https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10284/10284852.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10284/10284852.jpg
142,Nikon COOLPIX A300 20.1MP 8x Optical Zoom Digital Camera - Black - Open Box,$99.99,http://www.bestbuy.ca/en-ca/product/nikon-coolpix-a300-20-1mp-8x-optical-zoom-digital-camera-black-open-box/10737449.aspx?,"(32199, https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10737/10737449.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10737/10737449.jpg
143,Panasonic Lumix ZS70S 20.3MP 30x Optical Zoom Digital Camera - Silver,$599.99,http://www.bestbuy.ca/en-ca/product/panasonic-lumix-zs70s-20-3mp-30x-optical-zoom-digital-camera-silver/10754425.aspx?,"(DCZS70S, https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10754/10754425.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10754/10754425.jpg
144,Nikon D750 DSLR Camera (Body Only),"$2,349.99",http://www.bestbuy.ca/en-ca/product/nikon-nikon-d750-dslr-camera-body-only-d750-body/10324422.aspx?,"(D750 Body, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10324/10324422.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10324/10324422.jpg
145,Nikon D3400 DSLR Camera with 18-55mm VR Lens Kit - Open Box,$499.99,http://www.bestbuy.ca/en-ca/product/nikon-nikon-d3400-dslr-camera-with-18-55mm-vr-lens-kit-open-box-d3400-18-55/10515489.aspx?,"(D3400 18-55, https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10515/10515489.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10515/10515489.jpg
146,Panasonic LUMIX ZS100 Wi-Fi 20.1MP 10x Optical Zoom Digital Camera - Black,$849.99,http://www.bestbuy.ca/en-ca/product/panasonic-panasonic-lumix-zs100-wi-fi-20-1mp-10x-optical-zoom-digital-camera-black-dmczs100k/10409694.aspx?,"(DMCZS100K, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10409/10409694.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10409/10409694.jpg
147,Sony Cyber-shot RX100 II 20.2MP 3.6x Optical Zoom Digital Camera - Black,$749.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-rx100-ii-20-2mp-3-6x-optical-zoom-digital-camera-black-dscrx100m2/10280319.aspx?,"(DSCRX100M2, https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10280/10280319.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10280/10280319.jpg
148,Sony Cyber-shot RX100 20.2MP 3.6x Optical Zoom Digital Camera - Black - Open Box,$369.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-rx100-20-2mp-3-6x-optical-zoom-digital-camera-black-open-box-dscrx100/10425952.aspx?,"(DSCRX100, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425952.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425952.jpg
149,Sony Cyber-shot RX10 III Wi-Fi 20.1MP 25x Optical Zoom Digital Camera - Black - Open Box,"$1,519.99",http://www.bestbuy.ca/en-ca/product/sony-cyber-shot-rx10-iii-wi-fi-20-1mp-25x-optical-zoom-digital-camera-black-open-box/11534440.aspx?,"(DSCRX10M3/B, https://multimedia.bbycastatic.ca/multimedia/products/500x500/115/11534/11534440.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/115/11534/11534440.jpg
150,Sony Cyber-shot W800 20.1MP 5x Optical Zoom  Digital Camera - Black,$119.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-w800-20-4mp-5x-optical-zoom-digital-camera-black-dscw800b/10416048.aspx?,"(DSCW800B, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10416/10416048.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10416/10416048.jpg
151,Nikon COOLPIX A300 20.1MP 8x Optical Zoom Digital Camera - Black,$179.99,http://www.bestbuy.ca/en-ca/product/nikon-nikon-coolpix-a300-20-1mp-8x-optical-zoom-digital-camera-black-32199/10574284.aspx?,"(32199, https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10574/10574284.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10574/10574284.jpg
152,Panasonic LUMIX DMC-TS30 Waterproof Optical Zoom Digital Camera - Blue - Manufacture Reconditioned,$149.99,http://www.bestbuy.ca/en-ca/product/panasonic-lumix-dmc-ts30-waterproof-optical-zoom-digital-camera-blue-manufacture-reconditioned/11418593.aspx?,"(DMC-TS30, https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11418/11418593.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11418/11418593.jpg
153,Olympus E-M5 Mark II Mirrorless Camera (Body Only),$999.99,http://www.bestbuy.ca/en-ca/product/olympus-olympus-e-m5-mark-ii-mirrorless-camera-body-only-v207040bu000/10362242.aspx?,"(V207040BU000, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362242.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362242.jpg
154,Polaroid iSO48 Waterproof 16MP 4x Optical Zoom Digital Camera - Teal,$64.99,http://www.bestbuy.ca/en-ca/product/polaroid-polaroid-iso48-waterproof-16mp-4x-optical-zoom-digital-camera-teal-is048-teal-fr/10451082.aspx?,"(iS048-TEAL-FR, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451082.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451082.jpg
155,Nikon D750 DSLR Camera (Body Only) - Open Box,"$2,249.99",http://www.bestbuy.ca/en-ca/product/nikon-nikon-d750-dslr-camera-body-only-open-box-see-final-price-in-cart-d750-body/10425964.aspx?,"(D750 Body, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425964.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425964.jpg
156,Sony RX100 IV 20.1MP 2.9x Optical Zoom Digital Camera - Black,"$1,079.99",http://www.bestbuy.ca/en-ca/product/sony-sony-rx100-iv-20-1mp-2-9x-optical-zoom-digital-camera-black-dscrx100m4/10382345.aspx?,"(DSCRX100M4, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10382/10382345.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10382/10382345.jpg
157,VTech Kidizoom 2MP 4x Optical Zoom Digital Camera Pix - Pink,$43.98,http://www.bestbuy.ca/en-ca/product/vtech-vtech-kidizoom-2mp-4x-optical-zoom-digital-camera-pix-pink-80193656/10497284.aspx?,"(80193656, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10497/10497284.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10497/10497284.jpg
158,Canon EOS 5D Mark IV DSLR Camera with EF 24-70mm F4L IS USM Lens Kit,"$5,349.99",http://www.bestbuy.ca/en-ca/product/canon-canon-eos-5d-mark-iv-dslr-camera-with-ef-24-70mm-f4l-is-usm-lens-kit-1483c019/10482955.aspx?,"(1483C019, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10482/10482955.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10482/10482955.jpg
159,Sony Cyber-shot RX100M3 Wi-Fi 20.1MP 2.9x Optical Zoom Digital Camera - Black - Open Box,$749.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-rx100m3-wi-fi-20-1mp-2-9x-optical-zoom-digital-camera-black-open-box-dscrx100m3/10425956.aspx?,"(DSCRX100M3, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425956.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425956.jpg
160,Fujifilm Instax Mini 70 Instant Camera Kit - Blue,$99.97,http://www.bestbuy.ca/en-ca/product/fuji-fujifilm-instax-mini-70-instant-camera-kit-blue-instax-m70-blue/10394576.aspx?,"(INSTAX M70 BLUE, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10394/10394576.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10394/10394576.jpg
161,Olympus E-M10 Mark II Mirrorless Camera (Body Only) - Black,$749.99,http://www.bestbuy.ca/en-ca/product/olympus-olympus-e-m10-mark-ii-mirrorless-camera-body-only-black-v207050bu000/10392184.aspx?,"(V207050BU000, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10392/10392184.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10392/10392184.jpg
162,Nikon D5600 DSLR Camera with AF-P DX NIKKOR 18-55mm f/3.5-5.6G VR Lens Kit,$999.99,http://www.bestbuy.ca/en-ca/product/nikon-nikon-d5600-dslr-camera-with-af-p-dx-nikkor-18-55mm-f-3-5-5-6g-vr-lens-kit-d5600-dx-18-55-kit/10564188.aspx?,"(D5600 DX 18-55 KIT, https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10564/10564188.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10564/10564188.jpg
