ID,Name,Price,Link,ModelNumber,Images
41,"Samsung J5200 40"" 1080p LED Smart TV",$549.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-j5200-40%22-1080p-led-smart-tv/p/108034949,40J5200,http://www.thesource.ca/medias/base-1621286207072300-108034949-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0NTMwMnxpbWFnZS9qcGVnfGltYWdlcy9oZTYvaGUyLzg4NDM4NTQ3NzQzMDIuanBnfDdjMjAyOTc5ODEwM2NkZDNiM2YwYjI1ZTcxY2MzMjdhNTNiNzRlODYxYWEzZDgzMmZmNDdjOWQ0ZDMwNTYyOGU
42,"Samsung J5205 32"" 1080p LED Smart TV",$399.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-j5205-32%22-1080p-led-smart-tv/p/108034953,32J5205,http://www.thesource.ca/medias/8034953a-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w1MTM0MHxpbWFnZS9qcGVnfGltYWdlcy9oNDgvaGIxLzg4Mjc2Nzg3ODU1NjYuanBnfGUwZTQyNGQ1ZWQ1Yzg3MjBlMDA4MjA1ZmNkNWViZGNhNThlNDk0YTIzOTA0ZTYwZDNhMDFjZWEzZTQ1MThhYmU
43,"RCA RLEDV2488A 24"" LED HDTV/DVD Combo",$249.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/rca-rledv2488a-24%22-led-hdtv-dvd-combo/p/108023165,RLEDV2488A,http://www.thesource.ca/medias/8023165-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w1MDE0OXxpbWFnZS9qcGVnfGltYWdlcy9oYWMvaGFhLzg4MjcxNDg4Mjg3MDIuanBnfDZiNDI3MTkzNGMwZDExNjlkNmU4MDNkNDBkNGIxMDQyY2RhM2JlNGNhZWZjMWNmYWE2OGJjMDMzNWNmZWU4NTQ
44,Samsung H4500 24” 720p LED Smart TV,$279.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-h4500-24%e2%80%9d-720p-led-smart-tv/p/108037710,24H4500,http://www.thesource.ca/medias/8037710a-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0OTk5MHxpbWFnZS9qcGVnfGltYWdlcy9oYTIvaDlhLzg4Mjc3MTAwMTM0NzAuanBnfGE3NmJmZDY5YzQ5NDIxNWVlNGY4ZWU0NTc0YTI4NWUzMTc3ZThjNTY5ZmZjMDUyNDc4MjgzMzFlZDBhM2RjMDk
45,LG 43LH5700 43” 1080p Full HD LED Smart TV,$499.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/lg-43lh5700-43%e2%80%9d-1080p-full-hd-led-smart-tv/p/108047006,43LH5700,http://www.thesource.ca/medias/base-890474345201500-108047006-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0NTU5NXxpbWFnZS9qcGVnfGltYWdlcy9oMDQvaGU0Lzg4NzQzOTEyNzM1MDIuanBnfDM1NjEzZjRhNmVkY2M0ZjY3ZjE4OTQ0NTM3YjFjNzlmMDA4OGM0MGYyODdkOTQxMjg1NTJkMzdmMzdmYjk4NGE
46,Fluid LE-28GCL-B1 28” 720p LED TV/DVD Combo,$299.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/fluid-le-28gcl-b1-28%e2%80%9d-720p-led-tv-dvd-combo/p/108039786,LE-28GCL-B1+DVD COMBO,http://www.thesource.ca/medias/8039786xl-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0NjUwMXxpbWFnZS9qcGVnfGltYWdlcy9oOWQvaDUwLzg4MjM4MjIxNTU4MDYuanBnfGE3OGMxYjZlMTIxMjg1MDlhOGJjNGViZmQxMmYzMjE5YTQ0YWI4N2ExYjY0NDg2ZjQ3MGY5ZDhjM2IwYjlhMmY
47,LG 42LF5800 42” 1080p LED Smart TV,$549.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/lg-42lf5800-42%e2%80%9d-1080p-led-smart-tv/p/108038033,42LF5800,http://www.thesource.ca/medias/8038033a-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w2OTMyN3xpbWFnZS9qcGVnfGltYWdlcy9oZDQvaDQ3Lzg4Mjc1NDMyNTcxMTguanBnfDBmMzEyNjFkODJiNzBmZjg5MmYzNTllODRhZWExODI0ZDJkZWU2NDRkMzU3YTY4NGI2OTBlOWUwZWY2NTg3ZWE
48,Sharp N5100U Class 60” LED Smart TV,"$1,299.99",http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/sharp-n5100u-class-60%e2%80%9d-led-smart-tv/p/108061061,LC-60N5100U,http://www.thesource.ca/medias/20160915105949-108061061-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w4MTY3fGltYWdlL2pwZWd8aW1hZ2VzL2g0ZS9oNmIvODg5MDM2Njg1MzE1MC5qcGd8OGNmNGY1ZDQ2MTZjZDE1ODRhMjNmNWUwNjE5ZTQzNzA4NmU3YjNmYmZjZmJlMmQ1YThiZGRiYWYyYWIxNTFjNg
49,SHARP N5200U 65” 1080p Full HD Smart TV,"$1,799.99",http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/sharp-n5200u-65%e2%80%9d-1080p-full-hd-smart-tv/p/108061063,LC-65N5200U,http://www.thesource.ca/medias/20160914172135-108061063-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5MzQyfGltYWdlL2pwZWd8aW1hZ2VzL2gzNy9oMGEvODg5MDE3NDk2Mzc0Mi5qcGd8NjlkOTJhMmM2MTcxYjNlNTc1YzYzNTEwMTFmYjQ2MDdiZjFiNGI4MmYyMmEzZDllMTI1NDRiZWIwZmMwYTQ3Ng
50,Fluid 55” 4K UHD LED TV,$549.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/4k-tvs/fluid-55%e2%80%9d-4k-uhd-led-tv/p/108047923,55M1,http://www.thesource.ca/medias/base-1349652709153800-108047923-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNDQ5OXxpbWFnZS9qcGVnfGltYWdlcy9oY2IvaDQyLzg5MDA2NTUwODc2NDYuanBnfDUzZWMyNGMzMDU1OGI5OTE3YTQ3MWJjMzZkYTc3NDY5NDM1YmU1MjZkY2M3ZmY4YjY4ZDJmNGUxZGVlMDUwM2I
