IDValues,Name,Price,link,ModelNumber,Image
35,"ASUS Transformer 3 Pro T304UA-P72S-CA 12.6"" Tablet, 2.7 GHz Intel Core i7-7500U, 256 GB SSD, 8 GB LPDDR3, Windows 10, Silver","$1,399.46",https://www.staples.ca/en/ASUS-Transformer-3-Pro-T304UA-P72S-CA-12-6-Tablet-2-7-GHz-Intel-Core-i7-7500U-256-GB-SSD-8-GB-LPDDR3-Windows-10-Silver/product_2636473_2-CA_1_20001,T304UA-P72S-CA,https://www.staples-3p.com/s7/is/image/Staples/m005699798_sc7?$std$
36,"HP Elite x2 1011 G1 11.6"" IPS 2-in-1 Tablet, Intel Core M 5Y10c, 4GB LPDDR3 RAM, 128GB SSD, Wireless LAN, Windows 8.1 Pro",$479.99,https://www.staples.ca/en/HP-Elite-x2-1011-G1-11-6-IPS-2-in-1-Tablet-Intel-Core-M-5Y10c-4GB-LPDDR3-RAM-128GB-SSD-Wireless-LAN-Windows-8-1-Pro/product_2153153_2-CA_1_20001,L8D77UT#ABL,https://www.staples-3p.com/s7/is/image/Staples/m003910375_sc7?$std$
37,"Acer Iconia One 10 B3-A30-K5PJ 10.1"" IPS Tablet, 1.3 GHz MediaTek MT8163, 1 GB DDR3L, 16 GB Flash, Android 6.0 Marshmallow",$219.99,https://www.staples.ca/en/Acer-Iconia-One-10-B3-A30-K5PJ-10-1-IPS-Tablet-1-3-GHz-MediaTek-MT8163-1-GB-DDR3L-16-GB-Flash-Android-6-0-Marshmallow/product_2705793_2-CA_1_20001,NT.LCNAA.001,https://www.staples-3p.com/s7/is/image/Staples/m005935415_sc7?$std$
38,"Acer Iconia One 7 B1-780-K610 NT.LCJAA.002 7"" Tablet, 1.3 GHz MediaTek Cortex, 16 GB Flash, 1 GB RAM, Android 6.0, White",$129.92,https://www.staples.ca/en/Acer-Iconia-One-7-B1-780-K610-NT-LCJAA-002-7-Tablet-1-3-GHz-MediaTek-Cortex-16-GB-Flash-1-GB-RAM-Android-6-0-White/product_2727334_2-CA_1_20001,NT.LCJAA.002,https://www.staples-3p.com/s7/is/image/Staples/m006348585_sc7?$std$
39,"Apple iPad Pro 10.5"" Retina Tablet, A10X Fusion Chip, 512 GB, Wi-Fi","$1,299.00",https://www.staples.ca/en/Apple-iPad-Pro-10-5-Retina-Tablet-A10X-Fusion-Chip-512-GB-Wi-Fi/product_SS6617741_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271178_sc7?$std$
40,"Apple iPad Pro 12.9"" Retina Tablet, A10X Fusion Chip, 512 GB, Wi-Fi","$1,479.00",https://www.staples.ca/en/Apple-iPad-Pro-12-9-Retina-Tablet-A10X-Fusion-Chip-512-GB-Wi-Fi/product_SS6617747_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271186_sc7?$std$
41,"Lenovo Tab3 ZA0X0018US 10"" Tablet, 1.3 GHz MediaTek Quad-core, 32 GB eMMC, 2 GB LPDDR3, Android 6.0",$339.99,https://www.staples.ca/en/Lenovo-Tab3-ZA0X0018US-10-Tablet-1-3-GHz-MediaTek-Quad-core-32-GB-eMMC-2-GB-LPDDR3-Android-6-0/product_2637520_2-CA_1_20001,ZAOXOO18US,https://www.staples-3p.com/s7/is/image/Staples/m005795588_sc7?$std$
42,"Apple iPad Pro 10.5"" Retina Tablet, A10X Fusion Chip, 256 GB, Wi-Fi + Cellular","$1,219.00",https://www.staples.ca/en/Apple-iPad-Pro-10-5-Retina-Tablet-A10X-Fusion-Chip-256-GB-Wi-Fi-Cellular/product_SS6617743_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271182_sc7?$std$
43,"Apple iPad Pro (MLQ72CL/A) 9.7"", A9X Third Generation Chip, 256GB, Wi-Fi + Cellular","$1,129.00",https://www.staples.ca/en/Apple-iPad-Pro-MLQ72CL-A-9-7-A9X-Third-Generation-Chip-256GB-Wi-Fi-Cellular/product_SS4841877_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m003759647_sc7?$std$
44,"Samsung Galaxy Book SM-W723NZKAXAC 12"" Tablet, 3.1 GHz Intel Core i5-7200, 256 GB Flash, 8 GB RAM, Windows 10 Pro, Silver","$1,899.92",https://www.staples.ca/en/Samsung-Galaxy-Book-SM-W723NZKAXAC-12-Tablet-3-1-GHz-Intel-Core-i5-7200-256-GB-Flash-8-GB-RAM-Windows-10-Pro-Silver/product_2767005_2-CA_1_20001,SM-W723NZKAXAC,https://www.staples-3p.com/s7/is/image/Staples/m006569951_sc7?$std$
