IDValues,Name,Price,link,ModelNumber,Image
185,Lexmark (CX310n) Colour Laser Multifunction Printer,$599.96,https://www.staples.ca/en/Lexmark-CX310n-Colour-Laser-Multifunction-Printer/product_307046_2-CA_1_20001,28C0500,https://www.staples-3p.com/s7/is/image/Staples/s0788050_sc7?$std$
186,HP® LaserJet Enterprise 700 (M775dn) All-in-One Colour Laser Printer,"$4,469.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775dn-All-in-One-Colour-Laser-Printer/product_106537_2-CA_1_20001,CC522A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441838_sc7?$std$
187,"Lexmark CX725de Multi Function Colour Laser Printer, (40C9500)","$2,499.98",https://www.staples.ca/en/Lexmark-CX725de-Multi-Function-Colour-Laser-Printer-40C9500-/product_2180328_2-CA_1_20001,40C9500,https://www.staples-3p.com/s7/is/image/Staples/m004522234_sc7?$std$
188,Lexmark (CS410DN) Colour Laser Single Function Printer,$449.98,https://www.staples.ca/en/Lexmark-CS410DN-Colour-Laser-Single-Function-Printer/product_125056_2-CA_1_20001,28D0050D,https://www.staples-3p.com/s7/is/image/Staples/s0615058_sc7?$std$
189,Lexmark (CS410n) Colour Laser Single Function Printer,$479.96,https://www.staples.ca/en/Lexmark-CS410n-Colour-Laser-Single-Function-Printer/product_164199_2-CA_1_20001,28D0000,https://www.staples-3p.com/s7/is/image/Staples/s0608534_sc7?$std$
190,Xerox Phaser (3610/DN) Monochrome Laser Printer,$779.96,https://www.staples.ca/en/Xerox-Phaser-3610-DN-Monochrome-Laser-Printer/product_285133_2-CA_1_20001,3610/DN,https://www.staples-3p.com/s7/is/image/Staples/s0824235_sc7?$std$
191,HP PageWide Pro 452dn Printer (D3Q15A),$509.99,https://www.staples.ca/en/HP-PageWide-Pro-452dn-Printer-D3Q15A-/product_2072451_2-CA_1_20001,D3Q15A,https://www.staples-3p.com/s7/is/image/Staples/m006125078_sc7?$std$
192,"HP Color LaserJet Professional CP5225dn Printer, (CE712A)","$2,049.99",https://www.staples.ca/en/HP-Color-LaserJet-Professional-CP5225dn-Printer-CE712A-/product_354095_2-CA_1_20001,CE712A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736214_sc7?$std$
193,Lexmark (MX511de) Monochrome Laser Multifunction Printer,"$1,129.96",https://www.staples.ca/en/Lexmark-MX511de-Monochrome-Laser-Multifunction-Printer/product_307082_2-CA_1_20001,35S5703,https://www.staples-3p.com/s7/is/image/Staples/s0787986_sc7?$std$
194,Lexmark (MS610DN) Monochrome Laser Single Function Printer,$839.96,https://www.staples.ca/en/Lexmark-MS610DN-Monochrome-Laser-Single-Function-Printer/product_164212_2-CA_1_20001,35S0400,https://www.staples-3p.com/s7/is/image/Staples/s0637891_sc7?$std$
195,"HP® Officejet (7612) Wide Format All-in-One Inkjet Printer, AirPrint and ePrint",$49.97,https://www.staples.ca/en/HP-Officejet-7612-Wide-Format-All-in-One-Inkjet-Printer-AirPrint-and-ePrint/product_1016625_2-CA_1_20001,G1X85A#B1H,https://www.staples-3p.com/s7/is/image/Staples/s0834893_sc7?$std$
196,Lexmark (MX510de) Monochrome Laser Multifunction Printer,"$1,039.96",https://www.staples.ca/en/Lexmark-MX510de-Monochrome-Laser-Multifunction-Printer/product_307081_2-CA_1_20001,35S5702,https://www.staples-3p.com/s7/is/image/Staples/s0787985_sc7?$std$
197,Lexmark (CX510dthe) Colour Laser Multifunction Printer,"$1,749.98",https://www.staples.ca/en/Lexmark-CX510dthe-Colour-Laser-Multifunction-Printer/product_307051_2-CA_1_20001,28E0550,https://www.staples-3p.com/s7/is/image/Staples/s0788055_sc7?$std$
198,Lexmark (CS310DN) Colour Laser Single Function Printer,$449.96,https://www.staples.ca/en/Lexmark-CS310DN-Colour-Laser-Single-Function-Printer/product_164197_2-CA_1_20001,28C0050,https://www.staples-3p.com/s7/is/image/Staples/s0578861_sc7?$std$
199,Lexmark (MS810DTN) Monochrome Laser Single Function Printer,"$1,349.96",https://www.staples.ca/en/Lexmark-MS810DTN-Monochrome-Laser-Single-Function-Printer/product_164214_2-CA_1_20001,40G0410,https://www.staples-3p.com/s7/is/image/Staples/s0640834_sc7?$std$
200,"MakerBot® PLA Filament, Large Spool, True Colour Collection",$69.99,https://www.staples.ca/en/MakerBot-PLA-Filament-Large-Spool-True-Colour-Collection/product_SS2699399_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m000747049_sc7?$std$
201,HP® LaserJet Enterprise (CP4025N) Network-Ready Colour Laser Printer,"$1,249.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-CP4025N-Network-Ready-Colour-Laser-Printer/product_844758_2-CA_1_20001,CC489A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/s0362714_sc7?$std$
202,HP LaserJet Enterprise MFP M630h Monochrome Laser Printer,"$3,199.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-MFP-M630h-Monochrome-Laser-Printer/product_1689380_2-CA_1_20001,J7X28ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002725926_sc7?$std$
203,Lexmark (CS510de) Colour Laser Single Function Printer,$749.98,https://www.staples.ca/en/Lexmark-CS510de-Colour-Laser-Single-Function-Printer/product_307029_2-CA_1_20001,28E0050,https://www.staples-3p.com/s7/is/image/Staples/s0788035_sc7?$std$
204,Xerox Phaser 6510/DNI Color Laser Printer,$489.99,https://www.staples.ca/en/Xerox-Phaser-6510-DNI-Color-Laser-Printer/product_2580334_2-CA_1_20001,6510/DNI,https://www.staples-3p.com/s7/is/image/Staples/s1062755_sc7?$std$
205,HP Designjet T795 ePrinter,"$5,499.96",https://www.staples.ca/en/HP-Designjet-T795-ePrinter/product_1485227_2-CA_1_20001,CR649C#B1K,https://www.staples-3p.com/s7/is/image/Staples/m002535304_sc7?$std$
206,Lexmark (MS710dn) Monochrome Laser Single Function Printer,$849.98,https://www.staples.ca/en/Lexmark-MS710dn-Monochrome-Laser-Single-Function-Printer/product_307020_2-CA_1_20001,40G0510,https://www.staples-3p.com/s7/is/image/Staples/s0788027_sc7?$std$
207,Lexmark (CX410DTE) Colour Laser Multifunction Printer,"$1,099.96",https://www.staples.ca/en/Lexmark-CX410DTE-Colour-Laser-Multifunction-Printer/product_164225_2-CA_1_20001,28D0600,https://www.staples-3p.com/s7/is/image/Staples/s0644158_sc7?$std$
208,Xerox Phaser (7800/GX) Colour Laser Printer,"$6,649.96",https://www.staples.ca/en/Xerox-Phaser-7800-GX-Colour-Laser-Printer/product_164396_2-CA_1_20001,7800GX,https://www.staples-3p.com/s7/is/image/Staples/s0645301_sc7?$std$
209,HP® LaserJet Enterprise 700 (M725dn) All-in-One Monochrome Laser Printer,"$3,899.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M725dn-All-in-One-Monochrome-Laser-Printer/product_1293685_2-CA_1_20001,CF066A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441836_sc7?$std$
210,HP PageWide Enterprise Colour MFP 586f Printer (G1W40A),"$2,959.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-MFP-586f-Printer-G1W40A-/product_2244799_2-CA_1_20001,G1W40A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m005276749_sc7?$std$
211,"HP LaserJet Enterprise 700 M712n Printer, (CF235A)","$2,219.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M712n-Printer-CF235A-/product_106543_2-CA_1_20001,CF235A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736221_sc7?$std$
212,"Lexmark™ 2590+ 24 Pin 360 x360 dpi 80 Columns Monochrome Dot MatrixPrinter W/Parallel/USB,556 cps(11C0113)",$481.03,https://www.staples.ca/en/Lexmark-2590-24-Pin-360-x360-dpi-80-Columns-Monochrome-Dot-MatrixPrinter-W-Parallel-USB-556-cps-11C0113-/product_1033567_2-CA_1_20001,11C0113,https://www.staples-3p.com/s7/is/image/Staples/m001109207_sc7?$std$
213,Lexmark (CX510de) Colour Laser Multifunction Printer,"$1,399.98",https://www.staples.ca/en/Lexmark-CX510de-Colour-Laser-Multifunction-Printer/product_307049_2-CA_1_20001,28E0500,https://www.staples-3p.com/s7/is/image/Staples/s0788053_sc7?$std$
214,Brother HLL8360CDW Business Wireless Colour Laser Printer,$499.99,https://www.staples.ca/en/Brother-HLL8360CDW-Business-Wireless-Colour-Laser-Printer/product_2707161_2-CA_1_20001,HLL8360CDW,https://www.staples-3p.com/s7/is/image/Staples/m005985723_sc7?$std$
215,HP PageWide Enterprise Colour 556dn Printer (G1W46A),"$1,159.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-556dn-Printer-G1W46A-/product_2244796_2-CA_1_20001,G1W46A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m005276754_sc7?$std$
216,"HP Color LaserJet Enterprise M750dn Printer, (D3L09A)","$3,059.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-M750dn-Printer-D3L09A-/product_390215_2-CA_1_20001,D3L09A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736209_sc7?$std$
217,"Lexmark™ 2590n+ 24 Pin 360 x360 dpi 80 Columns Monochrome Dot MatrixPrinter W/RJ-45/USB,556 cps(11C0118)",$640.29,https://www.staples.ca/en/Lexmark-2590n-24-Pin-360-x360-dpi-80-Columns-Monochrome-Dot-MatrixPrinter-W-RJ-45-USB-556-cps-11C0118-/product_1033569_2-CA_1_20001,11C0118,https://www.staples-3p.com/s7/is/image/Staples/m001109208_sc7?$std$
218,Lexmark CS517de Single Function Colour Laser Printer (28EC050),$599.96,https://www.staples.ca/en/Lexmark-CS517de-Single-Function-Colour-Laser-Printer-28EC050-/product_2716177_2-CA_1_20001,28EC050,https://www.staples-3p.com/s7/is/image/Staples/m006148374_sc7?$std$
219,HP® LaserJet Enterprise 700 (M712XH) Network-Ready Monochrome Laser Printer with Duplex,"$3,379.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M712XH-Network-Ready-Monochrome-Laser-Printer-with-Duplex/product_163696_2-CA_1_20001,CF238A#BGJá,https://www.staples-3p.com/s7/is/image/Staples/s0576811_sc7?$std$
220,HP Colour LaserJet Enterprise M553x Colour Laser Printer,"$1,599.96",https://www.staples.ca/en/HP-Colour-LaserJet-Enterprise-M553x-Colour-Laser-Printer/product_1689228_2-CA_1_20001,B5L26ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002725923_sc7?$std$
221,Lexmark MX912dxe (26Z0102) Mono Laser Multi Function,"$19,199.98",https://www.staples.ca/en/Lexmark-MX912dxe-26Z0102-Mono-Laser-Multi-Function/product_1485254_2-CA_1_20001,26Z0102,https://www.staples-3p.com/s7/is/image/Staples/m003318379_sc7?$std$
222,Lexmark (MS510dn) Monochrome Laser Single Function Printer,$769.96,https://www.staples.ca/en/Lexmark-MS510dn-Monochrome-Laser-Single-Function-Printer/product_164211_2-CA_1_20001,35S0300,https://www.staples-3p.com/s7/is/image/Staples/s0636629_sc7?$std$
223,Xerox Phaser (7500/DT) Colour Laser Printer,"$3,949.99",https://www.staples.ca/en/Xerox-Phaser-7500-DT-Colour-Laser-Printer/product_815751_2-CA_1_20001,7500DT,https://www.staples-3p.com/s7/is/image/Staples/s0436533_sc7?$std$
224,Lexmark (MX511dte) Monochrome Laser Multifunction Printer,"$1,349.96",https://www.staples.ca/en/Lexmark-MX511dte-Monochrome-Laser-Multifunction-Printer/product_307083_2-CA_1_20001,35S5941,https://www.staples-3p.com/s7/is/image/Staples/s0787987_sc7?$std$
225,Xerox VersaLink C400/DN Colour Laser Printer,$699.99,https://www.staples.ca/en/Xerox-VersaLink-C400-DN-Colour-Laser-Printer/product_2647396_2-CA_1_20001,C400/DN,https://www.staples-3p.com/s7/is/image/Staples/m005807355_sc7?$std$
226,Xerox Phaser (5550/N) Monochrome Laser Printer,"$2,999.99",https://www.staples.ca/en/Xerox-Phaser-5550-N-Monochrome-Laser-Printer/product_747818_2-CA_1_20001,5550N,https://www.staples-3p.com/s7/is/image/Staples/s0268430_sc7?$std$
227,Epson® LQ-2090 Dot Matrix Printer,$851.05,https://www.staples.ca/en/Epson-LQ-2090-Dot-Matrix-Printer/product_573728_2-CA_1_20001,C11C559001,https://www.staples-3p.com/s7/is/image/Staples/s0096968_sc7?$std$
228,HP® LaserJet Enterprise 700 (M725f) All-in-One Monochrome Laser Printer,"$4,999.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M725f-All-in-One-Monochrome-Laser-Printer/product_1293687_2-CA_1_20001,CF067A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441837_sc7?$std$
229,Epson® FX-2190 Wide-Format Dot Matrix Printer,$772.25,https://www.staples.ca/en/Epson-FX-2190-Wide-Format-Dot-Matrix-Printer/product_615148_2-CA_1_20001,C11C526001,https://www.staples-3p.com/s7/is/image/Staples/s0160388_sc7?$std$
230,"Xerox WorkCentre 5330 Monochrome Laser Multifunction Printer, (W5330/PH)","$5,299.99",https://www.staples.ca/en/Xerox-WorkCentre-5330-Monochrome-Laser-Multifunction-Printer-W5330-PH-/product_2124870_2-CA_1_20001,W5330/PH,https://www.staples-3p.com/s7/is/image/Staples/m003797882_sc7?$std$
231,Xerox Phaser (3610/N) Monochrome Laser Printer,$609.96,https://www.staples.ca/en/Xerox-Phaser-3610-N-Monochrome-Laser-Printer/product_285134_2-CA_1_20001,3610/N,https://www.staples-3p.com/s7/is/image/Staples/s0824236_sc7?$std$
232,Lexmark( MX810de) Monochrome Laser Multifunction Printer,"$3,499.98",https://www.staples.ca/en/Lexmark-MX810de-Monochrome-Laser-Multifunction-Printer/product_307093_2-CA_1_20001,24T7407,https://www.staples-3p.com/s7/is/image/Staples/s0787997_sc7?$std$
233,Lexmark (MS811dtn) Monochrome Laser Single Function Printer,"$1,449.98",https://www.staples.ca/en/Lexmark-MS811dtn-Monochrome-Laser-Single-Function-Printer/product_307024_2-CA_1_20001,40G0440,https://www.staples-3p.com/s7/is/image/Staples/s0788031_sc7?$std$
234,Lexmark (MX710de) Monochrome Laser Multifunction Printer,"$2,299.98",https://www.staples.ca/en/Lexmark-MX710de-Monochrome-Laser-Multifunction-Printer/product_49568_2-CA_1_20001,24T7401,https://www.staples-3p.com/s7/is/image/Staples/m000027811_sc7?$std$
235,HP® LaserJet Enterprise 700 (M775f) All-in-One Colour Laser Printer,"$5,649.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775f-All-in-One-Colour-Laser-Printer/product_106536_2-CA_1_20001,CC523A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441839_sc7?$std$
236,"Lexmark CX725dthe Multi Function Colour Laser Printer, (40C9502)","$3,459.00",https://www.staples.ca/en/Lexmark-CX725dthe-Multi-Function-Colour-Laser-Printer-40C9502-/product_2396895_2-CA_1_20001,40C9502,https://www.staples-3p.com/s7/is/image/Staples/m004522236_sc7?$std$
237,Fujitsu® DL7400 Monochrome Dot Matrix Printer,"$1,403.20",https://www.staples.ca/en/Fujitsu-DL7400-Monochrome-Dot-Matrix-Printer/product_1020925_2-CA_1_20001,KA02038-B203,https://www.staples-3p.com/s7/is/image/Staples/m001017343_sc7?$std$
238,Xerox Phaser (7800/DN) Colour Laser Printer,"$5,149.96",https://www.staples.ca/en/Xerox-Phaser-7800-DN-Colour-Laser-Printer/product_164394_2-CA_1_20001,7800DN,https://www.staples-3p.com/s7/is/image/Staples/s0645299_sc7?$std$
239,Lexmark (MS610dtn) Monochrome Laser Single Function Printer,"$1,059.96",https://www.staples.ca/en/Lexmark-MS610dtn-Monochrome-Laser-Single-Function-Printer/product_307015_2-CA_1_20001,35S0450,https://www.staples-3p.com/s7/is/image/Staples/s0788024_sc7?$std$
240,HP PageWide Enterprise Colour Flow MFP 586z Printer (G1W41A),"$3,594.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-Flow-MFP-586z-Printer-G1W41A-/product_2244797_2-CA_1_20001,G1W41A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m005276750_sc7?$std$
241,Lexmark (CS410DTN) Colour Laser Single Function Printer,$649.98,https://www.staples.ca/en/Lexmark-CS410DTN-Colour-Laser-Single-Function-Printer/product_164201_2-CA_1_20001,28D0100,https://www.staples-3p.com/s7/is/image/Staples/s0640829_sc7?$std$
242,HP® LaserJet Enterprise 700 (M775z) All-in-One Colour Laser Printer,"$6,599.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775z-All-in-One-Colour-Laser-Printer/product_106535_2-CA_1_20001,CC524A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441840_sc7?$std$
243,"Canon ImagePROGRAF iPF670  24"" Printer, 5 Colour Dye/Pigment Ink Systems","$1,899.99",https://www.staples.ca/en/Canon-ImagePROGRAF-iPF670-24-Printer-5-Colour-Dye-Pigment-Ink-Systems/product_1685250_2-CA_1_20001,9854B005,https://www.staples-3p.com/s7/is/image/Staples/m005687382_sc7?$std$
244,Xerox Phaser (7500/DN) Colour Laser Printer,"$3,499.99",https://www.staples.ca/en/Xerox-Phaser-7500-DN-Colour-Laser-Printer/product_810100_2-CA_1_20001,7500DN,https://www.staples-3p.com/s7/is/image/Staples/s0436531_sc7?$std$
245,HP LaserJet Enterprise MFP M630f Monochrome Laser Printer,"$4,342.76",https://www.staples.ca/en/HP-LaserJet-Enterprise-MFP-M630f-Monochrome-Laser-Printer/product_1833595_2-CA_1_20001,B3G85ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002725924_sc7?$std$
246,HP® LaserJet Enterprise 700 (CF236A#BGJ) Monochorme Laser Printer,"$2,599.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-CF236A-BGJ-Monochorme-Laser-Printer/product_106542_2-CA_1_20001,CF236A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m002779015_sc7?$std$
247,Lexmark (MS811N) Monochrome Laser Single Function Printer,$999.98,https://www.staples.ca/en/Lexmark-MS811N-Monochrome-Laser-Single-Function-Printer/product_163690_2-CA_1_20001,40G0200áá,https://www.staples-3p.com/s7/is/image/Staples/s0640825_sc7?$std$
248,HP PageWide Enterprise Colour MFP 586dn Printer (G1W39A),"$2,549.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-MFP-586dn-Printer-G1W39A-/product_2244800_2-CA_1_20001,G1W39A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m005276748_sc7?$std$
249,Lexmark (MX611dhe) Monochrome Laser Multifunction Printer,"$1,799.98",https://www.staples.ca/en/Lexmark-MX611dhe-Monochrome-Laser-Multifunction-Printer/product_307088_2-CA_1_20001,35S6702,https://www.staples-3p.com/s7/is/image/Staples/s0788057_sc7?$std$
250,Lexmark (MX611dte) Monochrome Laser Multifunction Printer,"$1,699.98",https://www.staples.ca/en/Lexmark-MX611dte-Monochrome-Laser-Multifunction-Printer/product_307087_2-CA_1_20001,35S6800,https://www.staples-3p.com/s7/is/image/Staples/s0787992_sc7?$std$
251,Xerox ColorQube (8880/DN) Colour Solid Ink Printer,"$2,899.96",https://www.staples.ca/en/Xerox-ColorQube-8880-DN-Colour-Solid-Ink-Printer/product_1588284_2-CA_1_20001,8880/DN,https://www.staples-3p.com/s7/is/image/Staples/m002252242_sc7?$std$
252,"HP Color LaserJet Enterprise M651xh Printer, (CZ257A)","$3,709.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-M651xh-Printer-CZ257A-/product_1485226_2-CA_1_20001,CZ257A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736286_sc7?$std$
253,"HP Color LaserJet Enterprise M651n Printer, (CZ255A)","$1,749.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-M651n-Printer-CZ255A-/product_1065023_2-CA_1_20001,CZ255A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736220_sc7?$std$
254,Epson® FX-2190N Wide-Format Dot Matrix Printer,"$1,035.19",https://www.staples.ca/en/Epson-FX-2190N-Wide-Format-Dot-Matrix-Printer/product_740741_2-CA_1_20001,C11C526001NT,https://www.staples-3p.com/s7/is/image/Staples/s0612061_sc7?$std$
255,Lexmark (CX510dhe) Colour Laser Multifunction Printer,"$1,549.98",https://www.staples.ca/en/Lexmark-CX510dhe-Colour-Laser-Multifunction-Printer/product_307050_2-CA_1_20001,28E0615,https://www.staples-3p.com/s7/is/image/Staples/s0788054_sc7?$std$
256,"Lexmark CS820dtfe Single Function Colour Laser Printer, (21K0250)","$2,549.98",https://www.staples.ca/en/Lexmark-CS820dtfe-Single-Function-Colour-Laser-Printer-21K0250-/product_2244846_2-CA_1_20001,21K0250,https://www.staples-3p.com/s7/is/image/Staples/m004522233_sc7?$std$
257,"Lexmark CX725dhe Multi Function Colour Laser Printer, (40C9501)","$2,799.98",https://www.staples.ca/en/Lexmark-CX725dhe-Multi-Function-Colour-Laser-Printer-40C9501-/product_2396892_2-CA_1_20001,40C9501,https://www.staples-3p.com/s7/is/image/Staples/m004522235_sc7?$std$
258,"Xerox Phaser 4622Dn Laser Printer, Monochrome, 1200 X 1200 Dpi Print, Plain Paper Print, Desktop","$1,499.96",https://www.staples.ca/en/Xerox-Phaser-4622Dn-Laser-Printer-Monochrome-1200-X-1200-Dpi-Print-Plain-Paper-Print-Desktop/product_1187521_2-CA_1_20001,4622DN,https://www.staples-3p.com/s7/is/image/Staples/m001942135_sc7?$std$
259,"Hp Laserjet Cp5220 Cp5225N Laser Printer, Colour, 600 X 600 Dpi Print, Plain Paper Print, Desktop","$1,929.96",https://www.staples.ca/en/Hp-Laserjet-Cp5220-Cp5225N-Laser-Printer-Colour-600-X-600-Dpi-Print-Plain-Paper-Print-Desktop/product_483545_2-CA_1_20001,CE711ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m001940872_sc7?$std$
260,Epson® FX-890N Dot Matrix Printer,$867.30,https://www.staples.ca/en/Epson-FX-890N-Dot-Matrix-Printer/product_740739_2-CA_1_20001,C11C524001NT,https://www.staples-3p.com/s7/is/image/Staples/s0612060_sc7?$std$
261,Xerox WorkCentre 4265 Monochrome Multifunctional Printer,"$5,699.96",https://www.staples.ca/en/Xerox-WorkCentre-4265-Monochrome-Multifunctional-Printer/product_1499782_2-CA_1_20001,4265XF,https://www.staples-3p.com/s7/is/image/Staples/m002725931_sc7?$std$
262,Epson® DFX-9000 Dot Matrix Printer,"$4,157.96",https://www.staples.ca/en/Epson-DFX-9000-Dot-Matrix-Printer/product_740742_2-CA_1_20001,C11C605001,https://www.staples-3p.com/s7/is/image/Staples/s0612062_sc7?$std$
263,Lexmark (X925de) Colour Laser Multifunction Printer,"$3,799.98",https://www.staples.ca/en/Lexmark-X925de-Colour-Laser-Multifunction-Printer/product_307041_2-CA_1_20001,24Z0653,https://www.staples-3p.com/s7/is/image/Staples/s0788046_sc7?$std$
264,"Canon ImagePROGRAF iPF670 24"" Printer, 5 Colour Dye/Pigment Ink Systems with Stand","$2,249.99",https://www.staples.ca/en/Canon-ImagePROGRAF-iPF670-24-Printer-5-Colour-Dye-Pigment-Ink-Systems-with-Stand/product_2616233_2-CA_1_20001,9854B002,https://www.staples-3p.com/s7/is/image/Staples/m005687383_sc7?$std$
265,Lexmark (MX610de) Monochrome Laser Multifunction Printer,"$1,399.98",https://www.staples.ca/en/Lexmark-MX610de-Monochrome-Laser-Multifunction-Printer/product_307085_2-CA_1_20001,35S6700,https://www.staples-3p.com/s7/is/image/Staples/s0787989_sc7?$std$
266,Xerox Phaser (7800/DX) Colour Laser Printer,"$6,499.96",https://www.staples.ca/en/Xerox-Phaser-7800-DX-Colour-Laser-Printer/product_164395_2-CA_1_20001,7800DX,https://www.staples-3p.com/s7/is/image/Staples/s0645300_sc7?$std$
267,Xerox WorkCentre (4265/S) Monochrome Laser MultiFunction Printer,"$2,999.96",https://www.staples.ca/en/Xerox-WorkCentre-4265-S-Monochrome-Laser-MultiFunction-Printer/product_1499780_2-CA_1_20001,4265S,https://www.staples-3p.com/s7/is/image/Staples/m002252247_sc7?$std$
268,"Canon® SELPHY (CP910) Wireless Portable Colour Photo Printer, AirPrint, Black",$89.97,https://www.staples.ca/en/Canon-SELPHY-CP910-Wireless-Portable-Colour-Photo-Printer-AirPrint-Black/product_571282_2-CA_1_20001,8426B001,https://www.staples-3p.com/s7/is/image/Staples/s0803722_sc7?$std$
269,"Lexmark Mx611Dfe Laser Multifunction Printer, Monochrome, Plain Paper Print, Desktop","$1,799.98",https://www.staples.ca/en/Lexmark-Mx611Dfe-Laser-Multifunction-Printer-Monochrome-Plain-Paper-Print-Desktop/product_1187375_2-CA_1_20001,35S6744,https://www.staples-3p.com/s7/is/image/Staples/m001941949_sc7?$std$
270,"Canon ImagePROGRAF iPF770 36"" Printer, 5 Colour Dye/Pigment Ink System with Stand & Basket","$5,109.99",https://www.staples.ca/en/Canon-ImagePROGRAF-iPF770-36-Printer-5-Colour-Dye-Pigment-Ink-System-with-Stand-Basket/product_2616234_2-CA_1_20001,9856B002,https://www.staples-3p.com/s7/is/image/Staples/m005687384_sc7?$std$
271,Xerox Phaser (5550/DN) Monochrome Laser Printer,"$3,499.99",https://www.staples.ca/en/Xerox-Phaser-5550-DN-Monochrome-Laser-Printer/product_747817_2-CA_1_20001,5550DN,https://www.staples-3p.com/s7/is/image/Staples/s0268430_sc7?$std$
272,Xerox VersaLink C400/N Colour Laser Printer,$609.99,https://www.staples.ca/en/Xerox-VersaLink-C400-N-Colour-Laser-Printer/product_2647395_2-CA_1_20001,C400/N,https://www.staples-3p.com/s7/is/image/Staples/m005807355_sc7?$std$
273,Lexmark MS911de(26Z0000) Mono Laser Single Function,"$3,399.98",https://www.staples.ca/en/Lexmark-MS911de-26Z0000-Mono-Laser-Single-Function/product_1485255_2-CA_1_20001,26Z0000,https://www.staples-3p.com/s7/is/image/Staples/m003318376_sc7?$std$
274,Lexmark (MX710dhe) Monochrome Laser Multifunction Printer,"$2,599.98",https://www.staples.ca/en/Lexmark-MX710dhe-Monochrome-Laser-Multifunction-Printer/product_307089_2-CA_1_20001,24T7310,https://www.staples-3p.com/s7/is/image/Staples/s0787993_sc7?$std$
275,Lexmark (CS510dte) Colour Laser Single Function Printer,$949.98,https://www.staples.ca/en/Lexmark-CS510dte-Colour-Laser-Single-Function-Printer/product_307030_2-CA_1_20001,28E0100,https://www.staples-3p.com/s7/is/image/Staples/s0788036_sc7?$std$
276,Lexmark (MS811dn) Monochrome Laser Single Function Printer,"$1,199.98",https://www.staples.ca/en/Lexmark-MS811dn-Monochrome-Laser-Single-Function-Printer/product_307023_2-CA_1_20001,40G0210,https://www.staples-3p.com/s7/is/image/Staples/s0788030_sc7?$std$
277,Xerox WorkCentre (4265/X) Monochrome Laser MultiFunction Printer,"$3,499.99",https://www.staples.ca/en/Xerox-WorkCentre-4265-X-Monochrome-Laser-MultiFunction-Printer/product_1499781_2-CA_1_20001,4265X,https://www.staples-3p.com/s7/is/image/Staples/m002252247_sc7?$std$
278,Xerox Phaser (7500/N) Colour Laser Printer,"$3,149.99",https://www.staples.ca/en/Xerox-Phaser-7500-N-Colour-Laser-Printer/product_810102_2-CA_1_20001,7500N,https://www.staples-3p.com/s7/is/image/Staples/s0376553_sc7?$std$
279,"Lexmark™ 2591+ 24 Pin 360 x360 dpi 136 Columns Monochrome Dot MatrixPrinter W/Parallel,556 cps(11C0119)",$632.64,https://www.staples.ca/en/Lexmark-2591-24-Pin-360-x360-dpi-136-Columns-Monochrome-Dot-MatrixPrinter-W-Parallel-556-cps-11C0119-/product_1033570_2-CA_1_20001,11C0119,https://www.staples-3p.com/s7/is/image/Staples/m001109207_sc7?$std$
