IDValues,Name,Price,link,ModelNumber,Image
169,Xerox Phaser 3610/N Monochrome Laser Printer,$709.96,https://www.staples.ca/en/Xerox-Phaser-3610-N-Monochrome-Laser-Printer/product_285134_2-CA_1_20001,3610/N,
170,Lexmark MS817n Mono Single Function Laser Printer (40GC100),$564.96,https://www.staples.ca/en/Lexmark-MS817n-Mono-Single-Function-Laser-Printer-40GC100-/product_2716182_2-CA_1_20001,40GC100,
171,Lexmark CX510de Colour Laser Multifunction Printer (28E0500),"$1,399.98",https://www.staples.ca/en/Lexmark-CX510de-Colour-Laser-Multifunction-Printer-28E0500-/product_307049_2-CA_1_20001,28E0500,
172,Brother HL-L9200CDW Wireless Colour Laser Printer,$699.99,https://www.staples.ca/en/Brother-HL-L9200CDW-Wireless-Colour-Laser-Printer/product_2395399_2-CA_1_20001,HLL9200CDW,
173,HP® LaserJet Enterprise 700 M712dn Monochorme Laser Printer (CF236A#BGJ),"$2,599.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M712dn-Monochorme-Laser-Printer-CF236A-BGJ-/product_106542_2-CA_1_20001,CF236A#BGJ,
174,Lexmark MS610DN Monochrome Laser Single Function Printer (35S0400),$839.96,https://www.staples.ca/en/Lexmark-MS610DN-Monochrome-Laser-Single-Function-Printer-35S0400-/product_164212_2-CA_1_20001,35S0400,
175,Lexmark MS517dn Mono Single Function Laser Printer (35SC300),$339.96,https://www.staples.ca/en/Lexmark-MS517dn-Mono-Single-Function-Laser-Printer-35SC300-/product_2716175_2-CA_1_20001,35SC300,
176,Lexmark MS415DN Monochrome Laser Single Function Printer (35S0260),$469.96,https://www.staples.ca/en/Lexmark-MS415DN-Monochrome-Laser-Single-Function-Printer-35S0260-/product_1171107_2-CA_1_20001,35S0260,
177,Canon imagePROGRAF iPF5100 Large Format Printer (2157B002),"$2,549.99",https://www.staples.ca/en/Canon-imagePROGRAF-iPF5100-Large-Format-Printer-2157B002-/product_806457_2-CA_1_20001,2157B002,
178,Lexmark MX410de Monochrome Laser Multifunction Printer (35S5701),$639.96,https://www.staples.ca/en/Lexmark-MX410de-Monochrome-Laser-Multifunction-Printer-35S5701-/product_219439_2-CA_1_20001,35S5701,
