IDValues,Name,Price,link,ModelNumber,Image
372,"Dell Refurbished OptiPlex 990 SFF Desktop Computer, 3.1 GHz Intel Core i5, 8 GB DDR3, 1000 GB HDD, Windows 10 Pro",$359.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-8-GB-DDR3-1000-GB-HDD-Windows-10-Pro/product_2571760_2-CA_1_20001,DELL 990,
373,"CyberPowerPC SLC9880 Gamer Supreme Liquid Cool Gaming PC, 4.2 GHz Core i7-7700K, 2 TB HDD + 240 GB SSD, 16 GB, GTX 1060, Win10","$1,969.99",https://www.staples.ca/en/CyberPowerPC-SLC9880-Gamer-Supreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-7700K-2-TB-HDD-240-GB-SSD-16-GB-GTX-1060-Win10/product_2636255_2-CA_1_20001,SLC9880,
374,"HP V2V79UT#ABA 260 G2 Compact Desktop Computer, 2.3 GHz Intel Core i5-6200U, 500 GB HDD, 4 GB DDR4, Windows 7 Pro",$699.26,https://www.staples.ca/en/HP-V2V79UT-ABA-260-G2-Compact-Desktop-Computer-2-3-GHz-Intel-Core-i5-6200U-500-GB-HDD-4-GB-DDR4-Windows-7-Pro/product_2636866_2-CA_1_20001,V2V79UT#ABA,
375,"iBUYPOWER CA002I Element Gaming Desktop, 3.6 GHz Core i7-7700, 1 TB HDD + 120 GB SSD, 8 GB DDR4, NVIDIA GeForce GTX 1070, Win10","$1,749.99",https://www.staples.ca/en/iBUYPOWER-CA002I-Element-Gaming-Desktop-3-6-GHz-Core-i7-7700-1-TB-HDD-120-GB-SSD-8-GB-DDR4-NVIDIA-GeForce-GTX-1070-Win10/product_2626192_2-CA_1_20001,CA002I,
376,"CyberPowerPC Gamer Supreme Liquid Cool SLC8422OPT PC, 4.2 GHz Core i7-7700K, 2 TB HDD, 16 GB, NVIDIA GeForce GTX 1070, Win10","$2,119.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC8422OPT-PC-4-2-GHz-Core-i7-7700K-2-TB-HDD-16-GB-NVIDIA-GeForce-GTX-1070-Win10/product_2727378_2-CA_1_20001,SLC8422OPT,
377,"HP T520 Flexible Thin Client, 1.20GHz, 4GB RAM, 8GB SSD, HP ThinPro 32 OS (G9F04AT#ABA)",$393.81,https://www.staples.ca/en/HP-T520-Flexible-Thin-Client-1-20GHz-4GB-RAM-8GB-SSD-HP-ThinPro-32-OS-G9F04AT-ABA-/product_1684076_2-CA_1_20001,G9F04ATABA,
378,"Apple iMac MNE02C/A 21.5"" Retina 4K All-in-One Computer, 3.4 GHz, 1 TB Fusion, 8 GB DDR4, French","$1,979.00",https://www.staples.ca/en/Apple-iMac-MNE02C-A-21-5-Retina-4K-All-in-One-Computer-3-4-GHz-1-TB-Fusion-8-GB-DDR4-French/product_2727807_2-CA_1_20001,MNE02C/A,
379,"Lenovo M91 Refurbished Desktop Computer, 3.1 GHz Intel Core i5-2400, 1 TB HDD, 8 GB DDR3, Windows 10 Professional",$339.72,https://www.staples.ca/en/Lenovo-M91-Refurbished-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-1-TB-HDD-8-GB-DDR3-Windows-10-Professional/product_2596773_2-CA_1_20001,LENOVO M91,
380,"iBUYPOWER CA480 Gaming PC, 3.4 GHz Intel i7-6700, 8 GB DDR4, 1 TB HDD, AMD RX480 8 GB, Windows 10","$1,629.99",https://www.staples.ca/en/iBUYPOWER-CA480-Gaming-PC-3-4-GHz-Intel-i7-6700-8-GB-DDR4-1-TB-HDD-AMD-RX480-8-GB-Windows-10/product_2460689_2-CA_1_20001,CA480,
381,"Refurbished Dell Optiplex Tower Model # 960 Intel Core 2 Duo E8400 (3.0GHz), 4GB Ram, 1TB HDD, DVDRW",$219.43,https://www.staples.ca/en/Refurbished-Dell-Optiplex-Tower-Model-960-Intel-Core-2-Duo-E8400-3-0GHz-4GB-Ram-1TB-HDD-DVDRW/product_2093926_2-CA_1_20001,OPTIPLEX 960,
382,"iBUYPOWER CA004I Revolt Gaming Desktop, 3.6 GHz Core i7-7700, 1 TB HDD + 120 GB SSD, 8 GB DDR4, NVIDIA GeForce GTX 1070, Win10","$1,729.99",https://www.staples.ca/en/iBUYPOWER-CA004I-Revolt-Gaming-Desktop-3-6-GHz-Core-i7-7700-1-TB-HDD-120-GB-SSD-8-GB-DDR4-NVIDIA-GeForce-GTX-1070-Win10/product_2626194_2-CA_1_20001,CA004I,
383,"CyberPowerPC Gamer Supreme Liquid Cool SLC8482OPT PC, 4.2 GHz Core i7-7700K, 3 TB HDD, 32 GB, NVIDIA GeForce GTX 1080, Win10","$2,599.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC8482OPT-PC-4-2-GHz-Core-i7-7700K-3-TB-HDD-32-GB-NVIDIA-GeForce-GTX-1080-Win10/product_2727379_2-CA_1_20001,SLC8482OPT,
384,"Lenovo (M58) Refurbished Desktop, 2.33 GHz Intel Core 2 Quad, 4GB RAM, 500GB HDD, Windows 10 Home, English",$179.79,https://www.staples.ca/en/Lenovo-M58-Refurbished-Desktop-2-33-GHz-Intel-Core-2-Quad-4GB-RAM-500GB-HDD-Windows-10-Home-English/product_1521257_2-CA_1_20001,LENOVO M58SFF,
385,"Dell Refurbished OptiPlex 790 Tower Desktop Computer, 3.4 GHz Intel Core i7-2600, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$549.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2626186_2-CA_1_20001,DELL OPTI 790,
386,"HP 6000 Pro Refurbished 6000 PRO SFF Desktop Computer, 3.0 GHz Intel Core 2 Duo, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$249.99,https://www.staples.ca/en/HP-6000-Pro-Refurbished-6000-PRO-SFF-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2605906_2-CA_1_20001,6000 PRO,
387,"HP Elite (8200) Refurbished Desktop, 3.4GHz Intel Core i7 2600, 8GB RAM, 2TB HDD, Windows 10 Pro, (ELITE8200MT)",$549.26,https://www.staples.ca/en/HP-Elite-8200-Refurbished-Desktop-3-4GHz-Intel-Core-i7-2600-8GB-RAM-2TB-HDD-Windows-10-Pro-ELITE8200MT-/product_2300631_2-CA_1_20001,ELITE8200MT,
388,"Dell Optiplex Refurbished PC, Slim, 3.1Ghz Intel Pentium Dual Core G870, 4GB RAM, 250GB HDD, Windows 10, (OPTIPLEX7010SFF)",$219.99,https://www.staples.ca/en/Dell-Optiplex-Refurbished-PC-Slim-3-1Ghz-Intel-Pentium-Dual-Core-G870-4GB-RAM-250GB-HDD-Windows-10-OPTIPLEX7010SFF-/product_1981594_2-CA_1_20001,OPTIPLEX7010SFF,
389,"Lenovo ThinkCentre M93p Desktop, 2.00 GHz Intel i5-4590T Quad-Core, 8 GB DDR3 SDRAM, 256 GB, English(10AB004DCA)","$1,113.39",https://www.staples.ca/en/Lenovo-ThinkCentre-M93p-Desktop-2-00-GHz-Intel-i5-4590T-Quad-Core-8-GB-DDR3-SDRAM-256-GB-English-10AB004DCA-/product_2216124_2-CA_1_20001,10AB004DCA,
390,"Lenovo Refurbished ThinkCentre M91P Desktop Computer, 3.1 GHz Intel Core i5-2400, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$379.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2706123_2-CA_1_20001,M91P,
391,"Lenovo ThinkCentre M58p Refurbished SFF Desktop, Intel Core 2 Duo E8400, 3.0 GHZ, 4GB DDR3 RAM, 2TB HDD, Windows 10, (7220AB1)",$249.99,https://www.staples.ca/en/Lenovo-ThinkCentre-M58p-Refurbished-SFF-Desktop-Intel-Core-2-Duo-E8400-3-0-GHZ-4GB-DDR3-RAM-2TB-HDD-Windows-10-7220AB1-/product_2363971_2-CA_1_20001,7220AB1,
392,"Dell OptiPlex 3040 Desktop, 2.50 GHz Intel i5-6500T, 4 GB DDR3L SDRAM, 128 GB, English(CFF81)",$739.99,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-2-50-GHz-Intel-i5-6500T-4-GB-DDR3L-SDRAM-128-GB-English-CFF81-/product_2216018_2-CA_1_20001,CFF81,
393,"Dell Refurbished OptiPlex 7010 Desktop Computer, 3.2 GHz Intel Core i5-3470, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$399.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2659910_2-CA_1_20001,OPTIPLEX 7010,
394,"CyberPowerPC GXI960 Gamer Xtreme Gaming PC, 3.0 GHz Intel Core i5-7400, 1 TB HDD, 8 GB DDR4, AMD RX 470, Windows 10","$1,189.99",https://www.staples.ca/en/CyberPowerPC-GXI960-Gamer-Xtreme-Gaming-PC-3-0-GHz-Intel-Core-i5-7400-1-TB-HDD-8-GB-DDR4-AMD-RX-470-Windows-10/product_2636264_2-CA_1_20001,GXI960,
395,"CyberPowerPC GXI1010 Gamer Xtreme Gaming PC, 3.6 GHz Intel Core i7-7700, 1 TB HDD, 8 GB DDR4, NVIDIA GTX 1070, Windows 10","$1,779.99",https://www.staples.ca/en/CyberPowerPC-GXI1010-Gamer-Xtreme-Gaming-PC-3-6-GHz-Intel-Core-i7-7700-1-TB-HDD-8-GB-DDR4-NVIDIA-GTX-1070-Windows-10/product_2636257_2-CA_1_20001,GXI1010,
396,"Dell OptiPlex 9020 Refurbished 9020 SFF Desktop Computer, 3.2 GHz Intel Core i5-4570, 500 GB HDD, 4 GB DDR3, Windows 10 Pro",$479.00,https://www.staples.ca/en/Dell-OptiPlex-9020-Refurbished-9020-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-4570-500-GB-HDD-4-GB-DDR3-Windows-10-Pro/product_2605913_2-CA_1_20001,9020,
397,"HP Refurbished ELITE 8000 SFF Desktop, Intel Core 2 DUO E8400 (3.0GHZ), 4GB RAM, 500GB HDD, DVDRW, Win 10 Pro, Bilingual",$189.00,https://www.staples.ca/en/HP-Refurbished-ELITE-8000-SFF-Desktop-Intel-Core-2-DUO-E8400-3-0GHZ-4GB-RAM-500GB-HDD-DVDRW-Win-10-Pro-Bilingual/product_1939887_2-CA_1_20001,ELITE 8000,
398,"Dell Refurbished Precision T5600 Desktop Computer, 2.4 GHz Intel Xeon E5-2609, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$759.99,https://www.staples.ca/en/Dell-Refurbished-Precision-T5600-Desktop-Computer-2-4-GHz-Intel-Xeon-E5-2609-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2706085_2-CA_1_20001,T5600,
399,"Dell OptiPlex 24 7440 All-in-One Computer, 3.70 GHz Intel i5-6500, 8 GB DDR4 SDRAM, 500 GB, English(GDHFD)","$1,399.00",https://www.staples.ca/en/Dell-OptiPlex-24-7440-All-in-One-Computer-3-70-GHz-Intel-i5-6500-8-GB-DDR4-SDRAM-500-GB-English-GDHFD-/product_2216226_2-CA_1_20001,GDHFD,
400,"HP Refurbished Elite 8300 SFF Desktop Computer, 3.4 GHz Intel Core i7-3770, 512 GB SSD, 8 DDR3, Windows 10 Pro",$729.99,https://www.staples.ca/en/HP-Refurbished-Elite-8300-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-512-GB-SSD-8-DDR3-Windows-10-Pro/product_2768253_2-CA_1_20001,ELITE 8300,
401,"Dell Refurbished OptiPlex 9010 Compact Desktop Computer, 3.4 GHz Intel Core i7-3770, 240 GB SSD, 8 GB DDR3, Windows 10 Pro",$639.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-9010-Compact-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-240-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727100_2-CA_1_20001,OPTIPLX9010USFF,
402,"CyberPowerPC Gamer Xtreme GXI10082OPT Desktop PC, 3.0 GHz Core i5-7400, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1050 Ti, Win10","$1,179.00",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-GXI10082OPT-Desktop-PC-3-0-GHz-Core-i5-7400-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1050-Ti-Win10/product_2727374_2-CA_1_20001,GXI10082OPT,
403,"Dell PowerEdge R710 Refurbished R710 Desktop Computer, 2.4 GHz Intel Xeon E5620, 292 GB HDD, 16 GB DDR3",$819.00,https://www.staples.ca/en/Dell-PowerEdge-R710-Refurbished-R710-Desktop-Computer-2-4-GHz-Intel-Xeon-E5620-292-GB-HDD-16-GB-DDR3/product_2605927_2-CA_1_20001,R710,
404,"CyberPowerPC Gamer Xtreme Liquid Cool GLC4800INC PC, 4.2 GHz i7-7700K, 1 TB HDD + 120 GB SSD, 16 GB, AMD Radeon RX 580, Win10","$1,729.00",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-Liquid-Cool-GLC4800INC-PC-4-2-GHz-i7-7700K-1-TB-HDD-120-GB-SSD-16-GB-AMD-Radeon-RX-580-Win10/product_2727370_2-CA_1_20001,GLC4800INC,
405,"HP OMEN 880-030 Z5M89AA#ABA Gaming Desktop, 3.0 GHz AMD Ryzen 7 1700, 1 TB HDD, 16 GB DDR5, NVIDIA GeForce GTX 1070, Win10","$1,999.99",https://www.staples.ca/en/HP-OMEN-880-030-Z5M89AA-ABA-Gaming-Desktop-3-0-GHz-AMD-Ryzen-7-1700-1-TB-HDD-16-GB-DDR5-NVIDIA-GeForce-GTX-1070-Win10/product_2739649_2-CA_1_20001,Z5M89AA#ABA,
406,"CyberPowerPC Gamer Supreme Liquid Cool SLC8640INC, 3.5 GHz Core i7-7800X, 2 TB HDD + 240 GB SSD, 16 GB, Radeon RX 580, Win10","$1,899.92",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC8640INC-3-5-GHz-Core-i7-7800X-2-TB-HDD-240-GB-SSD-16-GB-Radeon-RX-580-Win10/product_2770473_2-CA_1_20001,SLC8640INC,
407,"CyberPowerPC GMA300 Gamer Master Computer, 3.1 GHz AMD Ryzen 7 1700, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1050 Ti, Win10","$1,329.99",https://www.staples.ca/en/CyberPowerPC-GMA300-Gamer-Master-Computer-3-1-GHz-AMD-Ryzen-7-1700-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1050-Ti-Win10/product_2705784_2-CA_1_20001,GMA300,
408,"Dell Refurbished OptiPlex 790, Slim Desktop, Core I7 2600, 3.4 GHZ, 4GB DDR3, 250GB HDD, DVD/RW, Win 10 Pro",$469.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Slim-Desktop-Core-I7-2600-3-4-GHZ-4GB-DDR3-250GB-HDD-DVD-RW-Win-10-Pro/product_2056977_2-CA_1_20001,OPTIPLEX 790,
409,"HP Refurbished Z400 Tower Desktop Computer, 2.4 GHz Intel Xeon W3503, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$479.00,https://www.staples.ca/en/HP-Refurbished-Z400-Tower-Desktop-Computer-2-4-GHz-Intel-Xeon-W3503-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2727085_2-CA_1_20001,Z400 WKSTATION,
410,"HP 280 G2 W5X38UT#ABA Compact Computer, 3.2 GHz Intel Core i5-6500, 500 GB HDD, 4 GB DDR4-2133 SDRAM, Windows 10 Pro",$719.99,https://www.staples.ca/en/HP-280-G2-W5X38UT-ABA-Compact-Computer-3-2-GHz-Intel-Core-i5-6500-500-GB-HDD-4-GB-DDR4-2133-SDRAM-Windows-10-Pro/product_2596825_2-CA_1_20001,W5X38UT#ABA,
411,"CyberPowerPC Gamer Xtreme Liquid Cool GLC4602OPT PC, 4.2 GHz Core i7-7700K, 1 TB HDD, 16 GB, NVIDIA GeForce GTX 1080 Ti, Win10","$2,469.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-Liquid-Cool-GLC4602OPT-PC-4-2-GHz-Core-i7-7700K-1-TB-HDD-16-GB-NVIDIA-GeForce-GTX-1080-Ti-Win10/product_2727377_2-CA_1_20001,GLC4602OPT,
412,"Acer Veriton N4630G Nettop Computer, 2.00 GHz Intel i7-4765T Quad-Core, 8 GB DDR3 SDRAM, 256 GB, English(DT.VKMAA.009)",$989.00,https://www.staples.ca/en/Acer-Veriton-N4630G-Nettop-Computer-2-00-GHz-Intel-i7-4765T-Quad-Core-8-GB-DDR3-SDRAM-256-GB-English-DT-VKMAA-009-/product_2216069_2-CA_1_20001,DT.VKMAA.009,
413,"Dell Refurbished OptiPlex 960 SFF Desktop Computer, 3.0 GHz Intel Core 2 Duo E8400, 500 GB HDD, 4 GB DDR3, Windows 10 Pro",$199.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-960-SFF-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-E8400-500-GB-HDD-4-GB-DDR3-Windows-10-Pro/product_2727089_2-CA_1_20001,OPTIPLEX 960SFF,
414,"HP Elite 8200 SFF Desktop, Refurbished, Intel Core i5 2400, 3.1GHz, 4GB RAM, 250GB HDD, DVD, Win 10 Pro",$299.49,https://www.staples.ca/en/HP-Elite-8200-SFF-Desktop-Refurbished-Intel-Core-i5-2400-3-1GHz-4GB-RAM-250GB-HDD-DVD-Win-10-Pro/product_1899075_2-CA_1_20001,218415,
415,"Dell Refurbished OptiPlex 790 Desktop Computer, 3.4 GHz Intel Core i7-2600, 512 GB SSD, 8 GB DDR3, Windows 10 Pro",$649.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-512-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720523_2-CA_1_20001,790,
416,"CyberPowerPC Gamer Xtreme VR GXI10162OPT VR-Ready PC, 3.8 GHz Core i5-7600K, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,399.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-VR-GXI10162OPT-VR-Ready-PC-3-8-GHz-Core-i5-7600K-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2727375_2-CA_1_20001,GXI10162OPT,
417,"Lenovo Thinkcentre M91p Refurbished USFF Desktop, 2.70GHz Intel Core i5-2400S, 4GB RAM, 500GB HDD, English",$339.99,https://www.staples.ca/en/Lenovo-Thinkcentre-M91p-Refurbished-USFF-Desktop-2-70GHz-Intel-Core-i5-2400S-4GB-RAM-500GB-HDD-English/product_2030302_2-CA_1_20001,0266USFF,
418,"Dell OptiPlex 3040 Desktop, 2.50 GHz Intel i5-6500T, 4 GB DDR3L SDRAM, 500 GB, English(XHW0K)",$699.99,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-2-50-GHz-Intel-i5-6500T-4-GB-DDR3L-SDRAM-500-GB-English-XHW0K-/product_2215993_2-CA_1_20001,XHW0K,
419,"CyberPowerPC GMA4800INC Gamer Master Computer, 3.6 GHz AMD Ryzen 5 1600X, 1 TB HDD + 120 GB SSD, 16 GB, GeForce GTX 1070, Win10","$1,799.92",https://www.staples.ca/en/CyberPowerPC-GMA4800INC-Gamer-Master-Computer-3-6-GHz-AMD-Ryzen-5-1600X-1-TB-HDD-120-GB-SSD-16-GB-GeForce-GTX-1070-Win10/product_2708747_2-CA_1_20001,GMA4800INC,
420,"Dell Refurbished OptiPlex 7010 SFF Desktop Computer, 3.1 GHz Intel Pentium Dual-Core G870, 2 TB HDD, 12 GB DDR3, Windows 10 Pro",$359.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Desktop-Computer-3-1-GHz-Intel-Pentium-Dual-Core-G870-2-TB-HDD-12-GB-DDR3-Windows-10-Pro/product_2630816_2-CA_1_20001,OPTIPLEX 7010,
421,"Dell OptiPlex 7040 Desktop, 2.50 GHz Intel i5-6500T, 8 GB DDR4 SDRAM, 128 GB, English(5JNC4)",$879.99,https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-2-50-GHz-Intel-i5-6500T-8-GB-DDR4-SDRAM-128-GB-English-5JNC4-/product_2216105_2-CA_1_20001,5JNC4,
422,"CyberPowerPC Gamer Xtreme GXI10240INC Desktop PC, 3.0 GHz Intel i5-7400, 1 TB HDD, 8 GB DDR4, AMD Radeon RX 580, Win10","$1,199.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-GXI10240INC-Desktop-PC-3-0-GHz-Intel-i5-7400-1-TB-HDD-8-GB-DDR4-AMD-Radeon-RX-580-Win10/product_2727368_2-CA_1_20001,GXI10240INC,
423,"Apple Mac Pro (MD878C/A) Desktop, 3.5GHz Six-Core Intel Xeon E5, 16GB RAM, 256GB SSD, French","$4,699.00",https://www.staples.ca/en/Apple-Mac-Pro-MD878C-A-Desktop-3-5GHz-Six-Core-Intel-Xeon-E5-16GB-RAM-256GB-SSD-French/product_337600_2-CA_1_20001,none,
424,"Dell Refurbished Optiplex 790 Slim Desktop, Core i7 2600, 3.4GHz, 8GB RAM, 500GB HDD, DVD, Win 10 Pro",$579.99,https://www.staples.ca/en/Dell-Refurbished-Optiplex-790-Slim-Desktop-Core-i7-2600-3-4GHz-8GB-RAM-500GB-HDD-DVD-Win-10-Pro/product_1899087_2-CA_1_20001,238684,
425,"CyberPowerPC SLC9860 Gamer Xtreme Liquid Cool Gaming PC, 4.2 GHz Core i7-7700K, 2 TB HDD + 128 GB SSD, 16 GB, AMD RX 480, Win10","$1,899.99",https://www.staples.ca/en/CyberPowerPC-SLC9860-Gamer-Xtreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-7700K-2-TB-HDD-128-GB-SSD-16-GB-AMD-RX-480-Win10/product_2636256_2-CA_1_20001,SLC9860,
426,"Dell Optiplex (740) Refurbished Desktop, AMD Athlon 64 X2 Dual-core, 4GB RAM, 250GB HDD, Windows 10 Pro English",$159.99,https://www.staples.ca/en/Dell-Optiplex-740-Refurbished-Desktop-AMD-Athlon-64-X2-Dual-core-4GB-RAM-250GB-HDD-Windows-10-Pro-English/product_1521154_2-CA_1_20001,OPTIPLEX 740DT,
427,"Dell Refurbished OptiPlex 390 SFF Desktop Computer, 3.1 GHz Intel Core i3-2100, 500 GB HDD, 4 GB DDR3, Windows 10 Professional",$209.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-390-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i3-2100-500-GB-HDD-4-GB-DDR3-Windows-10-Professional/product_2797353_2-CA_1_20001,OPTIPLEX390,
428,"HP ProDesk 400 G4 1GG05UT#ABA Desktop Computer, 3.4 GHz Intel Core i5-7500, 1 TB HDD, 8 GB RAM, Windows 10 Pro",$899.99,https://www.staples.ca/en/HP-ProDesk-400-G4-1GG05UT-ABA-Desktop-Computer-3-4-GHz-Intel-Core-i5-7500-1-TB-HDD-8-GB-RAM-Windows-10-Pro/product_2742505_2-CA_1_20001,1GG05UT#ABA,
429,"Apple Mac Pro (MD878LL/A) Desktop, 3.5GHz Six-Core Intel Xeon E5, 16GB RAM, 256GB SSD, English","$4,699.00",https://www.staples.ca/en/Apple-Mac-Pro-MD878LL-A-Desktop-3-5GHz-Six-Core-Intel-Xeon-E5-16GB-RAM-256GB-SSD-English/product_337592_2-CA_1_20001,none,
430,"Dell OptiPlex 780 Refurbished DELL 780 SFF Desktop Computer, 3.0 GHz Intel Core 2 Duo, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$295.00,https://www.staples.ca/en/Dell-OptiPlex-780-Refurbished-DELL-780-SFF-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2605907_2-CA_1_20001,DELL 780,
431,"Acer GX-785-ER12 DG.B83AA.006 Desktop Computer, 3.0 GHz Intel Core i5-7400, 2 TB HDD, 16 GB, Win10","$1,249.92",https://www.staples.ca/en/Acer-GX-785-ER12-DG-B83AA-006-Desktop-Computer-3-0-GHz-Intel-Core-i5-7400-2-TB-HDD-16-GB-Win10/product_2758579_2-CA_1_20001,DG.B83AA.006,
432,"HP (Elite 8100 SFF) Refurbished Desktop, Intel Dual Core G6950 2.8GHZ, 4GB RAM, 250GB HDD, Windows 10",$195.00,https://www.staples.ca/en/HP-Elite-8100-SFF-Refurbished-Desktop-Intel-Dual-Core-G6950-2-8GHZ-4GB-RAM-250GB-HDD-Windows-10/product_2105790_2-CA_1_20001,8000ELITE,
433,"Lenovo M72E Refurbished M72E SFF Desktop Computer, 2.7 GHz Intel Pentium G630, 250 GB HDD, 4 GB DDR3, Windows 10 Pro",$189.99,https://www.staples.ca/en/Lenovo-M72E-Refurbished-M72E-SFF-Desktop-Computer-2-7-GHz-Intel-Pentium-G630-250-GB-HDD-4-GB-DDR3-Windows-10-Pro/product_2605910_2-CA_1_20001,M72E,
434,"HP Refurbished Elite 8000 SFF Desktop Computer, 3.0 GHz Intel Core 2 Duo E8400, 128 GB SSD, 8 GB , Windows 10 Home",$229.99,https://www.staples.ca/en/HP-Refurbished-Elite-8000-SFF-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-E8400-128-GB-SSD-8-GB-Windows-10-Home/product_2791966_2-CA_1_20001,HP ELITE 8000,
435,"Refurbished IBM/Lenovo Sff Model #m91 Intel Core i5 2400 (3.1GHz), 12 GB RAM, 240 GB SSD, DVDRW",$414.74,https://www.staples.ca/en/Refurbished-IBM-Lenovo-Sff-Model-m91-Intel-Core-i5-2400-3-1GHz-12-GB-RAM-240-GB-SSD-DVDRW/product_2093928_2-CA_1_20001,LENOVO M91,
436,"Dell Optiplex 790 Refurbished Desktop, Intel Core i5 2400 3.1Ghz, 8GB RAM, 2TB HDD, Windows 10 Home",$389.42,https://www.staples.ca/en/Dell-Optiplex-790-Refurbished-Desktop-Intel-Core-i5-2400-3-1Ghz-8GB-RAM-2TB-HDD-Windows-10-Home/product_2419633_2-CA_1_20001,OPTIPLEX 790,
437,"Dell Refurbished OptiPlex 7040 SFF Desktop Computer, 3.2 GHz Intel Core i5-6500, 500 GB HDD, 8 GB DDR4, Windows 10 Pro",$739.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7040-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-6500-500-GB-HDD-8-GB-DDR4-Windows-10-Pro/product_2708450_2-CA_1_20001,7040,
438,"CyberPowerPC GXI980 Gamer Xtreme Gaming PC, 3.8 GHz Core i5-7600K, 2 TB HDD + 120 GB SSD, 8 GB DDR4, NVIDIA GTX 1050 Ti, Win10","$1,399.99",https://www.staples.ca/en/CyberPowerPC-GXI980-Gamer-Xtreme-Gaming-PC-3-8-GHz-Core-i5-7600K-2-TB-HDD-120-GB-SSD-8-GB-DDR4-NVIDIA-GTX-1050-Ti-Win10/product_2636261_2-CA_1_20001,GXI980,
439,"CyberPowerPC Gamer Supreme Liquid Cool SLC9400 Desktop, 3.6GHz i7-6850K, 16GB, GTX1080, 2TB HDD/240GB SSD, Windows 10, English","$3,059.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC9400-Desktop-3-6GHz-i7-6850K-16GB-GTX1080-2TB-HDD-240GB-SSD-Windows-10-English/product_2392633_2-CA_1_20001,SLC9400,
