IDValues,Name,Price,link,ModelNumber,Image
67,"Dell Inspiron 13 5000 I5378-5656GRY-PCA 13.3"" Touch Screen 2-in-1 Laptop, Intel Core i5-7200U, 256 GB SSD, 8 GB DDR4, Win10 Home","$1,049.99",https://www.staples.ca/en/Dell-Inspiron-13-5000-I5378-5656GRY-PCA-13-3-Touch-Screen-2-in-1-Laptop-Intel-Core-i5-7200U-256-GB-SSD-8-GB-DDR4-Win10-Home/product_2719477_2-CA_1_20001,I5378-5656GRY,
68,"Acer CB5-132T-C7R5 11.6"" Touch Screen Chromebook, 1.6 GHz Intel Celeron N3160, 32 GB eMMC, 4 GB DDR3L, Chrome",$249.99,https://www.staples.ca/en/Acer-CB5-132T-C7R5-11-6-Touch-Screen-Chromebook-1-6-GHz-Intel-Celeron-N3160-32-GB-eMMC-4-GB-DDR3L-Chrome/product_2453923_2-CA_1_20001,CB5-132T-C7R5,
69,"Acer Switch Alpha NT.LCDAA.001 12"" Touch Screen 2-in-1, 2.3 GHz Intel Core i5-6200U, 128 GB SSD, 8 GB, Windows 10 (SA5-271-51XD)",$899.20,https://www.staples.ca/en/Acer-Switch-Alpha-NT-LCDAA-001-12-Touch-Screen-2-in-1-2-3-GHz-Intel-Core-i5-6200U-128-GB-SSD-8-GB-Windows-10-SA5-271-51XD-/product_2112759_2-CA_1_20001,SA5-271-51XD,
70,"ASUS Transformer Mini T102HA-RH01-CBB 10.1"" Touch Screen 2-in-1, Intel Atom X5-Z8350, 128 GB SSD, 4 GB DDR3, Windows 10",$399.99,https://www.staples.ca/en/ASUS-Transformer-Mini-T102HA-RH01-CBB-10-1-Touch-Screen-2-in-1-Intel-Atom-X5-Z8350-128-GB-SSD-4-GB-DDR3-Windows-10/product_2473739_2-CA_1_20001,T102HA-RH01-CB,
71,"Lenovo Yoga 710 80V5000XCF 15.6"" Touch Screen Notebook, 2.5 GHz Intel Core i5-7200U, 256 GB SSD, 8 GB RAM, Windows 10","$1,299.99",https://www.staples.ca/en/Lenovo-Yoga-710-80V5000XCF-15-6-Touch-Screen-Notebook-2-5-GHz-Intel-Core-i5-7200U-256-GB-SSD-8-GB-RAM-Windows-10/product_2473446_2-CA_1_20001,HOL16-E050,
72,"Apple MacBook Pro MJLQ2LL/A 15.4"" Notebook, 2.2 GHz Intel Core i7, 256 GB Flash, 16 GB DDR3L, Mac OS Sierra","$2,449.00",https://www.staples.ca/en/Apple-MacBook-Pro-MJLQ2LL-A-15-4-Notebook-2-2-GHz-Intel-Core-i7-256-GB-Flash-16-GB-DDR3L-Mac-OS-Sierra/product_1672144_2-CA_1_20001,MJLQ2LL/A,
73,"MSI GP72 7RDX-452CA 17.3"" Gaming Laptop, 2.8 GHz Intel Core i7-7700HQ, 1 TB HDD, 12 GB DDR4, NVIDIA GeForce GTX 1050, Win10 Home","$1,399.00",https://www.staples.ca/en/MSI-GP72-7RDX-452CA-17-3-Gaming-Laptop-2-8-GHz-Intel-Core-i7-7700HQ-1-TB-HDD-12-GB-DDR4-NVIDIA-GeForce-GTX-1050-Win10-Home/product_2720793_2-CA_1_20001,GP72 7RDX-452CA,
74,"Apple MacBook Pro 13"", 2.3 GHz Intel Core i5, 128 GB SSD, 8 GB LPDDR3, MacOS Sierra","$1,729.00",https://www.staples.ca/en/Apple-MacBook-Pro-13-2-3-GHz-Intel-Core-i5-128-GB-SSD-8-GB-LPDDR3-MacOS-Sierra/product_SS6617706_2-CA_1_20001,none,
75,"HP Chromebook 11 G4 V2W29UT#ABL 11.6"" Chromebook, 2.16 GHz Intel Celeron N2840, 16 GB eMMC, 2 GB DDR3L, Chrome OS",$259.99,https://www.staples.ca/en/HP-Chromebook-11-G4-V2W29UT-ABL-11-6-Chromebook-2-16-GHz-Intel-Celeron-N2840-16-GB-eMMC-2-GB-DDR3L-Chrome-OS/product_2727142_2-CA_1_20001,V2W29UT#ABL,
76,"Dell Latitude (E6420) Refurbished Laptop, 2.5 GHZ Intel Core i5-2520M, 4GB RAM, 250 GB HDD, Windows 10 Pro",$288.72,https://www.staples.ca/en/Dell-Latitude-E6420-Refurbished-Laptop-2-5-GHZ-Intel-Core-i5-2520M-4GB-RAM-250-GB-HDD-Windows-10-Pro/product_2313021_2-CA_1_20001,E6420,
77,"Lenovo ThinkPad E460 20ET0014US Notebook 14"", Intel i5-6200U, 500GB, 4GB DDR3L SDRAM, (20ET0014US)",$649.00,https://www.staples.ca/en/Lenovo-ThinkPad-E460-20ET0014US-Notebook-14-Intel-i5-6200U-500GB-4GB-DDR3L-SDRAM-20ET0014US-/product_2216835_2-CA_1_20001,20ET0014US,
78,"Lenovo IdeaPad 110 80TJ008HCF Laptop, 15.6"" HD Display, AMD A6-7310, 8GB, 1TB, AMD Radeon R4 Graphics, Windows 10, Bilingual",$449.97,https://www.staples.ca/en/Lenovo-IdeaPad-110-80TJ008HCF-Laptop-15-6-HD-Display-AMD-A6-7310-8GB-1TB-AMD-Radeon-R4-Graphics-Windows-10-Bilingual/product_2408962_2-CA_1_20001,80TJ008HCF,
79,"Apple MacBook Air MQD42LL/A 13"", 1.8 GHz Intel Core i5, 256 GB SSD, 8 GB LPDDR3, MacOS Sierra","$1,449.00",https://www.staples.ca/en/Apple-MacBook-Air-MQD42LL-A-13-1-8-GHz-Intel-Core-i5-256-GB-SSD-8-GB-LPDDR3-MacOS-Sierra/product_2727796_2-CA_1_20001,MQD42LL/A,
80,"Lenovo Ideapad 310 80SN0005US 15.6"" Touch Screen Notebook, 2.30 GHz Intel Core i3-6100U, 1 TB HDD, 6 GB DDR4 SDRAM, Windows 10",$549.97,https://www.staples.ca/en/Lenovo-Ideapad-310-80SN0005US-15-6-Touch-Screen-Notebook-2-30-GHz-Intel-Core-i3-6100U-1-TB-HDD-6-GB-DDR4-SDRAM-Windows-10/product_2708738_2-CA_1_20001,80SN0005US,
81,"Asus (GL752VW-RH71-CB) Notebook, 17.3"", Intel Core i7-6700HQ, 8GB RAM, 1TB, Windows 10, Bilingual",$949.97,https://www.staples.ca/en/Asus-GL752VW-RH71-CB-Notebook-17-3-Intel-Core-i7-6700HQ-8GB-RAM-1TB-Windows-10-Bilingual/product_1914004_2-CA_1_20001,90NB0A42-M00330,
82,"ASUS Transformer Book T100TAM-DH14T-CA 10.1"" Touchscreen 2-in-1, Intel Atom Z3775 1.46GHz, 2GB, 32GB SSD English",$434.99,https://www.staples.ca/en/ASUS-Transformer-Book-T100TAM-DH14T-CA-10-1-Touchscreen-2-in-1-Intel-Atom-Z3775-1-46GHz-2GB-32GB-SSD-English/product_2071646_2-CA_1_20001,T100TAM-DH147CA,
83,"ASUS FX502VM-SB71-CB 15.6"" Gaming Laptop, 2.8 GHz Intel Core i7-7700HQ, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,699.00",https://www.staples.ca/en/ASUS-FX502VM-SB71-CB-15-6-Gaming-Laptop-2-8-GHz-Intel-Core-i7-7700HQ-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2735039_2-CA_1_20001,FX502VM-SB71-CB,
84,"Lenovo Refurbished ThinkPad T440 14"" Notebook, 1.9 GHz Intel Core i5-4300U, 180 GB SSD, 8 GB DDR3, Windows 10 Pro",$459.00,https://www.staples.ca/en/Lenovo-Refurbished-ThinkPad-T440-14-Notebook-1-9-GHz-Intel-Core-i5-4300U-180-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2705846_2-CA_1_20001,THINKPAD T440,
85,"Apple MacBook Air MQD32C/A 13"", 1.8 GHz Intel Core i5, 128 GB SSD, 8 GB LPDDR3, MacOS Sierra, French","$1,199.00",https://www.staples.ca/en/Apple-MacBook-Air-MQD32C-A-13-1-8-GHz-Intel-Core-i5-128-GB-SSD-8-GB-LPDDR3-MacOS-Sierra-French/product_2727455_2-CA_1_20001,none,
86,"ASUS C300SA-DH02 13.3"" Chromebook, 1.6 GHz Intel Celeron N3060, 16 GB Flash, 4 GB LPDDR3, Chrome OS",$299.96,https://www.staples.ca/en/ASUS-C300SA-DH02-13-3-Chromebook-1-6-GHz-Intel-Celeron-N3060-16-GB-Flash-4-GB-LPDDR3-Chrome-OS/product_2729777_2-CA_1_20001,C300SA-DH02,
87,"HP 15-BA057CA 15.6"" Touch Screen Notebook, 2.4 GHz AMD A10-9600P, 1 TB HDD, 8 GB DDR4, Windows 10 Home",$499.97,https://www.staples.ca/en/HP-15-BA057CA-15-6-Touch-Screen-Notebook-2-4-GHz-AMD-A10-9600P-1-TB-HDD-8-GB-DDR4-Windows-10-Home/product_2408991_2-CA_1_20001,W7C01UA#ABL,
88,"HP Refurbished Elitebook 8460P Laptop, 14"", 2.5GHz Intel core i5-2520M, 8GB RAM, 500GB, Windows 10 Pro, Bilingual",$329.00,https://www.staples.ca/en/HP-Refurbished-Elitebook-8460P-Laptop-14-2-5GHz-Intel-core-i5-2520M-8GB-RAM-500GB-Windows-10-Pro-Bilingual/product_1939941_2-CA_1_20001,ELITEBOOK 8460P,
89,"Microsoft Surface Book 13.5"" Detachable Touchscreen Laptop w/PixelSense™ Display, 6th Gen Intel Core i5, 8GB RAM, 128GB SSD","$1,749.00",https://www.staples.ca/en/Microsoft-Surface-Book-13-5-Detachable-Touchscreen-Laptop-w-PixelSense-Display-6th-Gen-Intel-Core-i5-8GB-RAM-128GB-SSD/product_1934321_2-CA_1_20001,CR9-00001,
90,"HP Refurbished ProBook 6470 14"" Notebook, 2.6 GHz Intel Core i5-3320M, 320 GB HDD, 4 GB RAM, Windows 10 Home",$289.00,https://www.staples.ca/en/HP-Refurbished-ProBook-6470-14-Notebook-2-6-GHz-Intel-Core-i5-3320M-320-GB-HDD-4-GB-RAM-Windows-10-Home/product_2711256_2-CA_1_20001,PROBOOK 6470,
91,"Acer C730E-C6D8 Chromebook 11.6"", 2.16 GHz Intel N2840 Dual-Core, 16GB SSD, 4GB DDR3L SDRAM, Chrome OS (NX.GC1AA.004)",$249.98,https://www.staples.ca/en/Acer-C730E-C6D8-Chromebook-11-6-2-16-GHz-Intel-N2840-Dual-Core-16GB-SSD-4GB-DDR3L-SDRAM-Chrome-OS-NX-GC1AA-004-/product_2216584_2-CA_1_20001,C730E-C6D8-CA,
92,"ASUS X555BA-DS94 Mainstream 15.6"" Notebook, 2.9 GHz AMD A9-9410, 1 TB HDD, 4 GB RAM, AMD Radeon R5, Win10",$499.99,https://www.staples.ca/en/ASUS-X555BA-DS94-Mainstream-15-6-Notebook-2-9-GHz-AMD-A9-9410-1-TB-HDD-4-GB-RAM-AMD-Radeon-R5-Win10/product_2624465_2-CA_1_20001,X555BA-DS94,
93,"Lenovo ThinkPad Yoga 11e 20DB000GUS 11.6"" Touch Screen 2-in-1 Chromebook, 1.83 GHz Intel Celeron N2940, 16 GB eMMC, 4 GB DDR3L",$379.92,https://www.staples.ca/en/Lenovo-ThinkPad-Yoga-11e-20DB000GUS-11-6-Touch-Screen-2-in-1-Chromebook-1-83-GHz-Intel-Celeron-N2940-16-GB-eMMC-4-GB-DDR3L/product_2510904_2-CA_1_20001,20DB000GUS,
94,"Lenovo IdeaPad Miix 510 12.2""Touch Screen 2-in-1, 2.3 GHz Intel Core i5-6200U, 256 GB SSD, 8 GB DDR4, Windows 10 Pro (80U1006EU)",$999.99,https://www.staples.ca/en/Lenovo-IdeaPad-Miix-510-12-2-Touch-Screen-2-in-1-2-3-GHz-Intel-Core-i5-6200U-256-GB-SSD-8-GB-DDR4-Windows-10-Pro-80U1006EU-/product_2637525_2-CA_1_20001,80U1006EUS,
95,"Apple MacBook Pro 13"", 2.3 GHz Intel Core i5, 128 GB SSD, 8 GB LPDDR3, MacOS Sierra, French","$1,729.00",https://www.staples.ca/en/Apple-MacBook-Pro-13-2-3-GHz-Intel-Core-i5-128-GB-SSD-8-GB-LPDDR3-MacOS-Sierra-French/product_SS6617705_2-CA_1_20001,none,
96,"HP 15-AY169NR 15.6"" Touch Screen Notebook, 2.5 GHz Intel Core i5-7200U, 500 GB HDD, 4 GB DDR4, Windows 10 Home",$699.99,https://www.staples.ca/en/HP-15-AY169NR-15-6-Touch-Screen-Notebook-2-5-GHz-Intel-Core-i5-7200U-500-GB-HDD-4-GB-DDR4-Windows-10-Home/product_2460648_2-CA_1_20001,15-AY169NR,
97,"Microsoft Surface Laptop D9P-00001 13.5"" PixelSense, Intel Core i5, 128 GB SSD, 4 GB RAM, Windows 10 S, Platinum","$1,299.00",https://www.staples.ca/en/Microsoft-Surface-Laptop-D9P-00001-13-5-PixelSense-Intel-Core-i5-128-GB-SSD-4-GB-RAM-Windows-10-S-Platinum/product_2716521_2-CA_1_20001,none,
98,"HP Refurbished EliteBook 840 G1 14"" Notebook, 1.9 GHz Intel Core i5-4300U, 128 GB SSD, 8 GB DDR3, Windows 10 Pro",$399.00,https://www.staples.ca/en/HP-Refurbished-EliteBook-840-G1-14-Notebook-1-9-GHz-Intel-Core-i5-4300U-128-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727077_2-CA_1_20001,ELITEBOOK 840G1,
99,"ASUS GL553VE-DS74 ROG 15.6"" Gaming Laptop, 2.8 GHz Core i7-7700HQ, 1 TB HDD + 256 GB SSD, 16 GB RAM, GeForce GTX 1050 Ti , Win10","$1,699.99",https://www.staples.ca/en/ASUS-GL553VE-DS74-ROG-15-6-Gaming-Laptop-2-8-GHz-Core-i7-7700HQ-1-TB-HDD-256-GB-SSD-16-GB-RAM-GeForce-GTX-1050-Ti-Win10/product_2624457_2-CA_1_20001,GL553VE-DS74,
100,"Refurbished HP ELITEBOOK 8470P Notebook, 14.1"", Intel Core i5-3320M, 4GB RAM, 320GB HDD, Windows 7 Professional, English",$399.99,https://www.staples.ca/en/Refurbished-HP-ELITEBOOK-8470P-Notebook-14-1-Intel-Core-i5-3320M-4GB-RAM-320GB-HDD-Windows-7-Professional-English/product_1922887_2-CA_1_20001,637230998922,
101,"HP ProBook 450 G4 Y9F95UT#ABA 15.6"" Notebook, 2.5 GHz Intel Core i5-7200U, 256 GB SSD, 8 GB DDR4, Windows 10 Pro","$1,039.95",https://www.staples.ca/en/HP-ProBook-450-G4-Y9F95UT-ABA-15-6-Notebook-2-5-GHz-Intel-Core-i5-7200U-256-GB-SSD-8-GB-DDR4-Windows-10-Pro/product_2473173_2-CA_1_20001,Y9F95UT#ABA,
102,"ASUS Chromebook Flip C302CA-E91T-CB 12.5"" Chromebook, 1.5 GHz Intel Pentium 4405Y, 32 GB eMMC, 4 GB LPDDR3, Chrome OS",$599.92,https://www.staples.ca/en/ASUS-Chromebook-Flip-C302CA-E91T-CB-12-5-Chromebook-1-5-GHz-Intel-Pentium-4405Y-32-GB-eMMC-4-GB-LPDDR3-Chrome-OS/product_2770471_2-CA_1_20001,C302CA-E91T-CB,
103,"HP Pavilion x360 14-ba010ca 1UG18UA#ABL 14"" Touch Screen 2-in-1, 2.3 GHz Intel Pentium 4415U, 1 TB HDD, 8 GB DDR4, Win10",$749.92,https://www.staples.ca/en/HP-Pavilion-x360-14-ba010ca-1UG18UA-ABL-14-Touch-Screen-2-in-1-2-3-GHz-Intel-Pentium-4415U-1-TB-HDD-8-GB-DDR4-Win10/product_2741276_2-CA_1_20001,1UG18UA#ABL,
104,"MSI GP62M 7RDX-256CA 15.6"" Gaming Laptop, 2.8 GHz Core i7-7700HQ, 1 TB HDD + 128 GB SSD, 16 GB, NVIDIA GeForce GTX1050, Win10","$1,499.99",https://www.staples.ca/en/MSI-GP62M-7RDX-256CA-15-6-Gaming-Laptop-2-8-GHz-Core-i7-7700HQ-1-TB-HDD-128-GB-SSD-16-GB-NVIDIA-GeForce-GTX1050-Win10/product_2758587_2-CA_1_20001,GP62M7RDX256CA,
105,"Dell Refurbished Latitude E7440 14"" Touchscreen Laptop, Core i7-4600U 2.1 GHz, 8 GB, 256 GB SSD, Windows 10",$739.99,https://www.staples.ca/en/Dell-Refurbished-Latitude-E7440-14-Touchscreen-Laptop-Core-i7-4600U-2-1-GHz-8-GB-256-GB-SSD-Windows-10/product_2448673_2-CA_1_20001,E7440,
106,"HPbook 6470B.14"" Laptop 2.6GHz Intel Core i5-3320M, 4GB RAM, 120GB SSD, Windows 10 Pro, Refurbished, Bilingual",$339.00,https://www.staples.ca/en/HPbook-6470B-14-Laptop-2-6GHz-Intel-Core-i5-3320M-4GB-RAM-120GB-SSD-Windows-10-Pro-Refurbished-Bilingual/product_2105793_2-CA_1_20001,HP PROBOOK6470B,
107,"HP Refurbished ProBook 640 G1 14"" Notebook, 2.6 GHz Intel Core i5-4210M, 128 GB SSD, 8 GB DDR3, Windows 10 Pro",$379.00,https://www.staples.ca/en/HP-Refurbished-ProBook-640-G1-14-Notebook-2-6-GHz-Intel-Core-i5-4210M-128-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727080_2-CA_1_20001,PROBOOK 640 G1,
108,"Dell Refurbished Latitude E7240 12.5"" Ultrabook, 1.9 GHz Intel Core i5-4300u, 128 GB SSD, 8 GB RAM, Windows 10 Pro",$385.00,https://www.staples.ca/en/Dell-Refurbished-Latitude-E7240-12-5-Ultrabook-1-9-GHz-Intel-Core-i5-4300u-128-GB-SSD-8-GB-RAM-Windows-10-Pro/product_2711258_2-CA_1_20001,E7240,
109,"Dell Refurbished XPS 12 9250 12.5"" Touch Screen 2-in-1 Laptop, 2.7 GHz Intel Core m5-6Y54, 256 GB SSD, 8 GB DDR4, Windows 10",$829.99,https://www.staples.ca/en/Dell-Refurbished-XPS-12-9250-12-5-Touch-Screen-2-in-1-Laptop-2-7-GHz-Intel-Core-m5-6Y54-256-GB-SSD-8-GB-DDR4-Windows-10/product_2636334_2-CA_1_20001,400522,
110,"Lenovo ThinkPad E570 C 20H50048US 15.6"" Notebook, 3.1 GHz Intel Core i5-7200U, 500 GB HDD, 4 GB DD4, Windows 10 Pro",$699.99,https://www.staples.ca/en/Lenovo-ThinkPad-E570-C-20H50048US-15-6-Notebook-3-1-GHz-Intel-Core-i5-7200U-500-GB-HDD-4-GB-DD4-Windows-10-Pro/product_2729041_2-CA_1_20001,20H50048US,
111,"Lenovo Refurbished ThinkPad Helix 20CG001YUS 11.6"" 2-in-1, 2.0 GHz Intel Core M-5Y10C, 128 GB SSD, 4 GB DDR3, Windows 10 Pro",$535.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkPad-Helix-20CG001YUS-11-6-2-in-1-2-0-GHz-Intel-Core-M-5Y10C-128-GB-SSD-4-GB-DDR3-Windows-10-Pro/product_2720562_2-CA_1_20001,20CG001YUS,
112,"HP Spectre x360 (1EL97UA#ABL) 13.3"" Touch Screen 2-in-1, 2.7 GHz Intel Core i7-7500U, 512 GB SSD, 16 GB LPDDR3, Windows 10","$2,069.99",https://www.staples.ca/en/HP-Spectre-x360-1EL97UA-ABL-13-3-Touch-Screen-2-in-1-2-7-GHz-Intel-Core-i7-7500U-512-GB-SSD-16-GB-LPDDR3-Windows-10/product_2729723_2-CA_1_20001,1EL97UA#ABL,
113,"ASUS TP201SA-DB01T VivoBook Flip 11.6"" Touch Screen 2-in-1 Laptop, 1.6 GHz Intel Celeron N3060, 500 GB HDD, 4 GB RAM, Windows 10",$509.99,https://www.staples.ca/en/ASUS-TP201SA-DB01T-VivoBook-Flip-11-6-Touch-Screen-2-in-1-Laptop-1-6-GHz-Intel-Celeron-N3060-500-GB-HDD-4-GB-RAM-Windows-10/product_2636270_2-CA_1_20001,TP201SA-DB01T,
114,"ASUS GL502VS-DS71 ROG 15.6"" Gaming Laptop, 2.8 GHz Core i7-7700HQ, 1 TB HDD + 128 GB SSD, 16 GB RAM, GeForce GTX 1070 , Win10","$2,199.00",https://www.staples.ca/en/ASUS-GL502VS-DS71-ROG-15-6-Gaming-Laptop-2-8-GHz-Core-i7-7700HQ-1-TB-HDD-128-GB-SSD-16-GB-RAM-GeForce-GTX-1070-Win10/product_2624455_2-CA_1_20001,GL502VS-DS71,
115,"Lenovo Yoga Book ZA150051CA 10.1"" Tablet, 1.44 GHz Intel Atom x5-Z8550, 64 GB SSD, 4 GB LPDDR3, Windows 10, French",$749.99,https://www.staples.ca/en/Lenovo-Yoga-Book-ZA150051CA-10-1-Tablet-1-44-GHz-Intel-Atom-x5-Z8550-64-GB-SSD-4-GB-LPDDR3-Windows-10-French/product_2610009_2-CA_1_20001,ZA150051CA,
116,"HP Refurbished EliteBook Folio 9470M 14"" Ultrabook, 1.8 GHz Intel Core i5-3427U, 128 GB SSD, 4 GB DDR3, Windows 10 Pro",$409.99,https://www.staples.ca/en/HP-Refurbished-EliteBook-Folio-9470M-14-Ultrabook-1-8-GHz-Intel-Core-i5-3427U-128-GB-SSD-4-GB-DDR3-Windows-10-Pro/product_2707982_2-CA_1_20001,9470M,
117,"Dell Refurbished Latitude E5430 14"" Notebook, 2.6 GHz Intel Core i5-3320M, 500 GB HDD, 8 GB DDR3, Windows 10 Home",$339.92,https://www.staples.ca/en/Dell-Refurbished-Latitude-E5430-14-Notebook-2-6-GHz-Intel-Core-i5-3320M-500-GB-HDD-8-GB-DDR3-Windows-10-Home/product_2572104_2-CA_1_20001,DELL E5430,
118,"HP Elitebook 8470P 14"" Laptop 2.6GHz Intel core i5-3320M, 4GB RAM, 128GB SSD, Windows 10 Pro, Refurbished, English & French",$349.42,https://www.staples.ca/en/HP-Elitebook-8470P-14-Laptop-2-6GHz-Intel-core-i5-3320M-4GB-RAM-128GB-SSD-Windows-10-Pro-Refurbished-English-French/product_2102558_2-CA_1_20001,HP ELITE 8470P,
119,"HP Pavilion x360 11-ad010ca 1UG53UA#ABL 11.6"" Touch Screen 2-in-1, 1.1 GHz Intel Celeron N3350, 500 GB HDD, 4 GB DDR3L, Win10",$549.99,https://www.staples.ca/en/HP-Pavilion-x360-11-ad010ca-1UG53UA-ABL-11-6-Touch-Screen-2-in-1-1-1-GHz-Intel-Celeron-N3350-500-GB-HDD-4-GB-DDR3L-Win10/product_2741274_2-CA_1_20001,1UG53UA#ABL,
120,"HP ProBook 470 G4 Z1Z74UT#ABA 17.3"" Notebook, 2.50 GHz Intel Core i5-7200U, 500 GB HDD, 8 GB DDR4, Windows 10 Professional",$949.95,https://www.staples.ca/en/HP-ProBook-470-G4-Z1Z74UT-ABA-17-3-Notebook-2-50-GHz-Intel-Core-i5-7200U-500-GB-HDD-8-GB-DDR4-Windows-10-Professional/product_2473128_2-CA_1_20001,Z1Z74UT#ABA,
121,"HP Spectre x360 15-bl010ca 15.6"" Touch Notebook, 2.7 GHz Core i7-7500U, 256 GB SSD, 16 GB DDR4, NVIDIA GeForce 940MX, Win10","$1,999.92",https://www.staples.ca/en/HP-Spectre-x360-15-bl010ca-15-6-Touch-Notebook-2-7-GHz-Core-i7-7500U-256-GB-SSD-16-GB-DDR4-NVIDIA-GeForce-940MX-Win10/product_2741273_2-CA_1_20001,1EL89UA#ABL,
122,"Lenovo N23 80YS0000US 11.6"" Chromebook, 1.6 GHz Intel N3060, 16 GB eMMC, 2 GB RAM",$269.99,https://www.staples.ca/en/Lenovo-N23-80YS0000US-11-6-Chromebook-1-6-GHz-Intel-N3060-16-GB-eMMC-2-GB-RAM/product_2636458_2-CA_1_20001,80YS0000US,
123,"HP Chromebook 14 G4 14"", 2.16 GHz Intel N2840 Dual-Core, 16GB SSD, 4GB DDR3L SDRAM, Chrome OS (T4M32UT#ABA)",$379.54,https://www.staples.ca/en/HP-Chromebook-14-G4-14-2-16-GHz-Intel-N2840-Dual-Core-16GB-SSD-4GB-DDR3L-SDRAM-Chrome-OS-T4M32UT-ABA-/product_2216607_2-CA_1_20001,T4M32UT ABA,
124,"Dell Latitude E6430.14"" Laptop 2.6GHz Intel Core i5-3320M, 4GB RAM, 320GB HDD, Windows 10 Pro, Refurbished, Bilingual",$329.00,https://www.staples.ca/en/Dell-Latitude-E6430-14-Laptop-2-6GHz-Intel-Core-i5-3320M-4GB-RAM-320GB-HDD-Windows-10-Pro-Refurbished-Bilingual/product_2105792_2-CA_1_20001,DELL E6430,
125,"Dell Refurbished Alienware 13R2 13.3"" Gaming Laptop, 3.1 GHz Core i7-6500U, 256 GB SSD, 16 GB RAM, GeForce GTX 960M, Win10","$1,349.99",https://www.staples.ca/en/Dell-Refurbished-Alienware-13R2-13-3-Gaming-Laptop-3-1-GHz-Core-i7-6500U-256-GB-SSD-16-GB-RAM-GeForce-GTX-960M-Win10/product_2636325_2-CA_1_20001,400513,
126,"Apple MacBook Pro with Retina Display, 15.4"", 2.2 GHz quad-core Intel Core i7, 16GB RAM, 256GB Flash Storage, Silver, French","$2,449.00",https://www.staples.ca/en/Apple-MacBook-Pro-with-Retina-Display-15-4-2-2-GHz-quad-core-Intel-Core-i7-16GB-RAM-256GB-Flash-Storage-Silver-French/product_1672145_2-CA_1_20001,MJLQ2C/A,
127,"Dell Refurbished Latitude E5430 14"" Notebook, 2.6 GHz Intel Core i5-3320M, 750 GB HDD, 16 GB DDR3, Windows 10 Pro",$399.72,https://www.staples.ca/en/Dell-Refurbished-Latitude-E5430-14-Notebook-2-6-GHz-Intel-Core-i5-3320M-750-GB-HDD-16-GB-DDR3-Windows-10-Pro/product_2572105_2-CA_1_20001,DELL E5430,
128,"HP Spectre x360 1EL98UA#ABL 13.3"" Touch Screen 2-in-1, 2.5 GHz Intel Core i5-7200U, 256 GB SSD, 8 GB LPDDR3, Windows 10","$1,599.99",https://www.staples.ca/en/HP-Spectre-x360-1EL98UA-ABL-13-3-Touch-Screen-2-in-1-2-5-GHz-Intel-Core-i5-7200U-256-GB-SSD-8-GB-LPDDR3-Windows-10/product_2729724_2-CA_1_20001,1EL98UA#ABL,
129,"Dell Latitude E6420 Refurbished DE64204GW10 14"" Notebook, 2.5 GHz Intel Core i5-2520M, 128 GB SSD, 4 GB DDR3, Windows 10 Pro",$349.00,https://www.staples.ca/en/Dell-Latitude-E6420-Refurbished-DE64204GW10-14-Notebook-2-5-GHz-Intel-Core-i5-2520M-128-GB-SSD-4-GB-DDR3-Windows-10-Pro/product_2605719_2-CA_1_20001,DE64204GW10,
130,"HP Spectre 13-V010CA 13.3"" Notebook, WLED, i5-6200U, 256GB SSD, 8GB RAM, Windows 10 Home, Copper","$1,299.99",https://www.staples.ca/en/HP-Spectre-13-V010CA-13-3-Notebook-WLED-i5-6200U-256GB-SSD-8GB-RAM-Windows-10-Home-Copper/product_2340463_2-CA_1_20001,13-V010CA,
131,"Microsoft Surface Book 13.5"" Detachable Touchscreen Laptop w/PixelSense™ Display, 6th Gen Intel Core i5, 8GB RAM, 256GB SSD","$2,149.00",https://www.staples.ca/en/Microsoft-Surface-Book-13-5-Detachable-Touchscreen-Laptop-w-PixelSense-Display-6th-Gen-Intel-Core-i5-8GB-RAM-256GB-SSD/product_1934338_2-CA_1_20001,SX3-00001,
132,"Dell Refurbished Precision M4800 15"" Notebook, 2.7 GHz Intel Core i7-4800MQ, 320 GB HDD, 8 GB DDR3, Windows 10 Pro",$609.92,https://www.staples.ca/en/Dell-Refurbished-Precision-M4800-15-Notebook-2-7-GHz-Intel-Core-i7-4800MQ-320-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2767367_2-CA_1_20001,PRECISION M4800,
133,"HP Refurbished EliteBook 840 G1 14"" Notebook, 1.9 GHz Intel Core i5-4300U, 240 GB SSD, 16 GB DDR3, Windows 10 Pro",$529.00,https://www.staples.ca/en/HP-Refurbished-EliteBook-840-G1-14-Notebook-1-9-GHz-Intel-Core-i5-4300U-240-GB-SSD-16-GB-DDR3-Windows-10-Pro/product_2727078_2-CA_1_20001,ELITEBOOK 840G1,
