ID,Name,Price,Link,Images,Model
1166,"Xeon 4-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-1607 3.0GHz, 1TB SSD + 4TB HDD, 48GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 10 Pro(Certified Refurbished)","CDN$ 2,336.61",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SL3PVJ/ref=sr_1_1156?s=pc&ie=UTF8&qid=1501715460&sr=1-1156,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1167,"Lenovo ThinkPad Workstation P51-20HH000UUS-HID5-CA 15.6"" (FHD/E3-1505M v6/M2200/1T SSD + 1T HDD/32G RAM)","CDN$ 4,520.10",https://www.amazon.ca/Lenovo-ThinkPad-Workstation-P51-20HH000UUS-HID5-CA-E3-1505M/dp/B073R4MLVQ/ref=sr_1_1227?s=pc&ie=UTF8&qid=1501715460&sr=1-1227,https://images-na.ssl-images-amazon.com/images/I/513gVEpYgdL._AA160_.jpg, LN-P51-20HH000UUS-HID5-CA
1168,"Xeon 8-Core 3D Modelling SolidWorks CAD HP Z420 Workstation, E5-2650 upto 2.8GHz, 2TB SSD + 4TB HDD, 48GB DDR3 Ram, 3GB Nvidia Quadro K4000, Windows 7 Pro(Certified Refurbished)","CDN$ 3,154.02",https://www.amazon.ca/Modelling-SolidWorks-HP-Workstation-Refurbished/dp/B073SKHZPM/ref=sr_1_1180?s=pc&ie=UTF8&qid=1501715460&sr=1-1180,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1169,"Xeon 8-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-2650 upto 2.8GHz, 1TB SSD + 4TB HDD, 48GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 10 Pro(Certified Refurbished)","CDN$ 2,442.57",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SJST6P/ref=sr_1_1207?s=pc&ie=UTF8&qid=1501715460&sr=1-1207,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1170,"Lenovo ThinkPad Workstation P51-20HH000UUS-HID1-CA 15.6"" (FHD/E3-1505M v6/M2200/512G SSD/16G RAM)","CDN$ 3,588.06",https://www.amazon.ca/Lenovo-ThinkPad-Workstation-P51-20HH000UUS-HID1-CA-E3-1505M/dp/B073R415MX/ref=sr_1_1228?s=pc&ie=UTF8&qid=1501715460&sr=1-1228,https://images-na.ssl-images-amazon.com/images/I/513gVEpYgdL._AA160_.jpg, LN-P51-20HH000UUS-HID1-CA
1171,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 512 SSD + 2TB HDD, 48GB DDR3 Ram, 2GB Nvidia Quadro K2000, Windows 10 Pro(Certified Refurbished)","CDN$ 1,810.94",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKH7RK/ref=sr_1_1181?s=pc&ie=UTF8&qid=1501715460&sr=1-1181,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1172,"Xeon 4-Core 3D Modelling SolidWorks CAD HP Z420 Workstation, E5-1607 3.0GHz, 2TB SSD + 4TB HDD, 64GB DDR3 Ram, 8GB Nvidia Quadro M4000, Windows 10 Pro(Certified Refurbished)","CDN$ 4,305.81",https://www.amazon.ca/Modelling-SolidWorks-HP-Workstation-Refurbished/dp/B073SL1SKY/ref=sr_1_1157?s=pc&ie=UTF8&qid=1501715460&sr=1-1157,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1173,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB 7200rpm HDD, 64GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 10 Pro(Certified Refurbished)","CDN$ 1,780.67",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJQYSX/ref=sr_1_1208?s=pc&ie=UTF8&qid=1501715460&sr=1-1208,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1174,"TECRA A40-D,WINDOWS 10 PRO,INTEL CORE I5-7200U,8GB DDR4 2133MHZ,256GB SSD,DVD SU","CDN$ 1,876.31",https://www.amazon.ca/TECRA-A40-D-WINDOWS-I5-7200U-2133MHZ/dp/B073QWKKDS/ref=sr_1_1229?s=pc&ie=UTF8&qid=1501715460&sr=1-1229,https://images-na.ssl-images-amazon.com/images/I/31gykhijrtL._AA160_.jpg, PS483U-050002
1175,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB HDD , 48GB DDR3 Ram, 2x 1GB Nvidia Quadro K600, Windows 10 Pro(Certified Refurbished)","CDN$ 1,409.12",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJQCDZ/ref=sr_1_1209?s=pc&ie=UTF8&qid=1501715460&sr=1-1209,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1176,"14"" Intel i5 6200U Luxury Gold","CDN$ 1,028.10",https://www.amazon.ca/14-Intel-6200U-Luxury-Gold/dp/B073QW8RWD/ref=sr_1_1230?s=pc&ie=UTF8&qid=1501715460&sr=1-1230,https://images-na.ssl-images-amazon.com/images/I/515lQRJGI6L._AA160_.jpg, NX.GKKAA.003
1177,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 2TB 7200rpm HDD, 48GB DDR3 Ram, 2x 1GB Nvidia Quadro K600, Windows 10 Pro(Certified Refurbished)","CDN$ 1,307.29",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKGTVF/ref=sr_1_1182?s=pc&ie=UTF8&qid=1501715460&sr=1-1182,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1178,"Xeon 4-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-1607 3.0GHz, 1TB SSD + 4TB HDD, 48GB DDR3 Ram, 4GB Nvidia Quadro M2000, Windows 7 Pro(Certified Refurbished)","CDN$ 2,682.01",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SL1SJ3/ref=sr_1_1158?s=pc&ie=UTF8&qid=1501715460&sr=1-1158,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1179,"Xeon 4-Core 3D Modelling SolidWorks CAD HP Z420 Workstation, E5-1607 3.0GHz, 2TB SSD + 4TB HDD, 64GB DDR3 Ram, 4GB Nvidia Quadro M2000, Windows 10 Pro(Certified Refurbished)","CDN$ 3,681.06",https://www.amazon.ca/Modelling-SolidWorks-HP-Workstation-Refurbished/dp/B073SJQ3CJ/ref=sr_1_1210?s=pc&ie=UTF8&qid=1501715460&sr=1-1210,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1180,SBUY ZBOOK 14/I7-7500U/1TB/8GB,"CDN$ 2,104.18",https://www.amazon.ca/SBUY-ZBOOK-I7-7500U-1TB-8GB/dp/B073QVTHZ6/ref=sr_1_1231?s=pc&ie=UTF8&qid=1501715460&sr=1-1231,https://images-na.ssl-images-amazon.com/images/I/51Uv8n638DL._AA160_.jpg, 43999968
1181,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 512 SSD + 2TB HDD, 48GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 10 Pro(Certified Refurbished)","CDN$ 3,010.90",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKFZHW/ref=sr_1_1183?s=pc&ie=UTF8&qid=1501715460&sr=1-1183,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1182,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 2TB 7200rpm HDD, 48GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 7 Pro(Certified Refurbished)","CDN$ 2,514.13",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKZD11/ref=sr_1_1159?s=pc&ie=UTF8&qid=1501715460&sr=1-1159,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1183,"PORTEGE Z20T SKYLAKE,INTEL CORE M5-6Y54,8GB ONBOARD,256G SSD,NO ODD,INTEL 11AC+A","CDN$ 1,282.79",https://www.amazon.ca/PORTEGE-SKYLAKE-INTEL-M5-6Y54-ONBOARD/dp/B073QVP4P9/ref=sr_1_1232?s=pc&ie=UTF8&qid=1501715460&sr=1-1232,https://images-na.ssl-images-amazon.com/images/I/31gykhijrtL._AA160_.jpg, PS481U-01000S
1184,"Xeon 4-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-1607 3.0GHz, 1TB SSD + 4TB HDD, 64GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 10 Pro(Certified Refurbished)","CDN$ 3,437.49",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SJGR68/ref=sr_1_1211?s=pc&ie=UTF8&qid=1501715460&sr=1-1211,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
