ID,Name,Price,Link,Images,Model
63,"Iphone 6 6s Case,Vandot Luxury Exclusive Window View Touch Sensor Series Book Style Pattern PU Leather Flip Folio Stand Magnetic Closure Skin Case Cover For Apple Iphone 6 6s 4.7 inch Smartphone-Gold",CDN$ 6.69,https://www.amazon.ca/Vandot-Exclusive-Pattern-Magnetic-Smartphone-Gold/dp/B01FLIV9GO/ref=sr_1_170?s=office&ie=UTF8&qid=1507319974&sr=1-170,https://images-na.ssl-images-amazon.com/images/I/51vN7Qv55aL._AA160_.jpg,none
64,1.75mm Coffee PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,CDN$ 28.95,https://www.amazon.ca/1-75mm-Coffee-PLA-Printer-Filament/dp/B01LXLQH02/ref=sr_1_147?s=office&ie=UTF8&qid=1507319974&sr=1-147,https://images-na.ssl-images-amazon.com/images/I/51kDTtBcxCL._AA160_.jpg,none
65,AMZ3D 1.75mm Yellow ABS 3D Printer Filament - 1kg Spool (2.2 lbs),CDN$ 22.99,https://www.amazon.ca/AMZ3D-1-75mm-Yellow-Printer-Filament/dp/B01H0H1TJQ/ref=sr_1_171?s=office&ie=UTF8&qid=1507319974&sr=1-171,https://images-na.ssl-images-amazon.com/images/I/41b-djFi7zL._AA160_.jpg,none
66,"Armor iPhone 4 Case, Apple iPhone 4 4S Case, Shockproof Heavy Duty Combo Hybrid Defender High Impact Body Rugged Hard PC & Silicone Case Protective Cover For Apple iPhone 4 4S  (Black)",CDN$ 3.07,https://www.amazon.ca/iPhone-Shockproof-Defender-Silicone-Protective/dp/B01N4AGDGR/ref=sr_1_99?s=office&ie=UTF8&qid=1507319974&sr=1-99,https://images-na.ssl-images-amazon.com/images/I/51OtWTQ5u9L._AA160_.jpg,none
67,HICTOP 5PCS 0.4mm 3D Printer Extruder Nozzle Print Head for MK8 Makerbot RepRap Prusa,CDN$ 18.99,https://www.amazon.ca/HICTOP-Printer-Extruder-Nozzle-Makerbot/dp/B00WEBZWGU/ref=sr_1_172?s=office&ie=UTF8&qid=1507319974&sr=1-172,https://images-na.ssl-images-amazon.com/images/I/411tRipLCFL._AA160_.jpg, 3DP AMZN- 10147
68,LEXMARK MS417dn Laser Printer (35SC260),CDN$ 139.99,https://www.amazon.ca/LEXMARK-MS417dn-Laser-Printer-35SC260/dp/B06XX1TFTG/ref=sr_1_148?s=office&ie=UTF8&qid=1507319974&sr=1-148,https://images-na.ssl-images-amazon.com/images/I/41kOd1Adl7L._AA160_.jpg, 35SC260
69,"IPhone 7 (4.7"") Case, FuBaoBao TPU Silicone Gel Soft Clear Case Cover, Full-round Protection Phone- Fuck",CDN$ 4.68,https://www.amazon.ca/4-7-FuBaoBao-Silicone-Full-round-Protection/dp/B071ZHDWCM/ref=sr_1_100?s=office&ie=UTF8&qid=1507319974&sr=1-100,https://images-na.ssl-images-amazon.com/images/I/41Hzud7HbzL._AA160_.jpg,none
70,GoEligo 100B 3D Stereo Drawing Pen with LCD Screen includes 3* 1.75mm ABS Filament (YELLOW),CDN$ 34.99,https://www.amazon.ca/GoEligo-Stereo-Drawing-Screen-Filament/dp/B0732SBB8Z/ref=sr_1_149?s=office&ie=UTF8&qid=1507319974&sr=1-149,https://images-na.ssl-images-amazon.com/images/I/41aemhOVYJL._AA160_.jpg,none
71,BCH® Premium Plus Photo-Dye 500 ml Black Refill Ink for HP Printers,CDN$ 32.84,https://www.amazon.ca/Premium-Photo-Dye-Black-Refill-Printers/dp/B00UAV09L4/ref=sr_1_173?s=office&ie=UTF8&qid=1507319974&sr=1-173,https://images-na.ssl-images-amazon.com/images/I/41h8rklxtPL._AA160_.jpg,none
72,HP 64A (CC364A) Black Original LaserJet Toner Cartridge,CDN$ 186.98,https://www.amazon.ca/HP-CC364A-Original-LaserJet-Cartridge/dp/B00169A4XC/ref=sr_1_101?s=office&ie=UTF8&qid=1507319974&sr=1-101,https://images-na.ssl-images-amazon.com/images/I/51F14pbbbVL._AA160_.jpg, CC364A
73,Brother Printer MFCL8600CDW Wireless Color Laser Printer with ScannerCopier and Fax,CDN$ 564.74,https://www.amazon.ca/Brother-Printer-MFCL8600CDW-Wireless-ScannerCopier/dp/B00K7CIM38/ref=sr_1_150?s=office&ie=UTF8&qid=1507319974&sr=1-150,https://images-na.ssl-images-amazon.com/images/I/4109nrnP5wL._AA160_.jpg, MFCL8600CDW
74,Tyjtyrjty Replacement HP564 5-Slot Print Head for HP564 Printhead CN642A for HP PhotoSmart Printer,CDN$ 17.00,https://www.amazon.ca/Tyjtyrjty-Replacement-Printhead-PhotoSmart-Printer/dp/B01DDGWAP0/ref=sr_1_174?s=office&ie=UTF8&qid=1507319974&sr=1-174,https://images-na.ssl-images-amazon.com/images/I/41wLb02oeYL._AA160_.jpg,none
75,"Avery Clean Edge Business Cards for Laser Printers,  2"" x 3-1/2"", White, Matte Coated, 200 Pack, Rectangle (55871)",CDN$ 18.94,https://www.amazon.ca/Avery-Business-Printers-Rectangle-55871/dp/B007Z7M5T0/ref=sr_1_102?s=office&ie=UTF8&qid=1507319974&sr=1-102,https://images-na.ssl-images-amazon.com/images/I/51d+a5H8BWL._AA160_.jpg, 55871
76,Kodak Dock & Wi-Fi 4x6” Photo Printer with Advanced Patent Dye Sublimation Printing Technology & Photo Preservation Overcoat Layer - Compatible with Android & iOS,CDN$ 169.99,https://www.amazon.ca/Kodak-Dock-Wi-Fi-Photo-Printer/dp/B01MRKFTQJ/ref=sr_1_151?s=office&ie=UTF8&qid=1507319974&sr=1-151,https://images-na.ssl-images-amazon.com/images/I/41xJXaqAvvL._AA160_.jpg," Kodak Dock & Wi-Fi 4x6"" Photo Printer"
77,"Thermal, Friction, 2 Color, Cutter, Usb, Gry, Internal Ps Star Part#39464010",CDN$ 309.00,https://www.amazon.ca/Thermal-Friction-Internal-Star-39464010/dp/B003NE43EY/ref=sr_1_103?s=office&ie=UTF8&qid=1507319974&sr=1-103,https://images-na.ssl-images-amazon.com/images/I/51v-iHb1mgL._AA160_.jpg, 39464011
78,"Lexmark CS410dn Color Laser Printer, Network Ready, Duplex Printing and Professional Features",CDN$ 432.98,https://www.amazon.ca/Lexmark-CS410dn-Printing-Professional-Features/dp/B009SM8GHU/ref=sr_1_175?s=office&ie=UTF8&qid=1507319974&sr=1-175,https://images-na.ssl-images-amazon.com/images/I/41Va3gQe6uL._AA160_.jpg, CS410dn
79,Brother Printer EHLL2320D Compact Laser Printer With Duplex Printing (Certified Refurbished),CDN$ 89.34,https://www.amazon.ca/Brother-EHLL2320D-Printing-Certified-Refurbished/dp/B01LXE1OZY/ref=sr_1_152?s=office&ie=UTF8&qid=1507319974&sr=1-152,https://images-na.ssl-images-amazon.com/images/I/41RqQ2MUofL._AA160_.jpg, EHLL2320D
80,"2 ShopCartridges ® TN1030 New Compatible Black Toner Cartridge For Brother DCP-1512 DCP-1612W HL-1112 HL-1212W, TN-1030",CDN$ 29.99,https://www.amazon.ca/ShopCartridges-Compatible-Cartridge-DCP-1512-DCP-1612W/dp/B01LXL13IX/ref=sr_1_104?s=office&ie=UTF8&qid=1507319974&sr=1-104,https://images-na.ssl-images-amazon.com/images/I/41AYt7c7nQL._AA160_.jpg,none
81,"Canon PIXMA TS5020 Wireless Inkjet All in One Printer, Black",CDN$ 69.99,https://www.amazon.ca/Canon-PIXMA-TS5020-Wireless-Printer/dp/B01N6H54BK/ref=sr_1_153?s=office&ie=UTF8&qid=1507319974&sr=1-153,https://images-na.ssl-images-amazon.com/images/I/41JriCBWSeL._AA160_.jpg, PIXMA TS5020
82,"For iPhone 7 Plus 5.5"" Mirror Case, Funyye Luxurious Soft TPU Silicone Rose Gold Plating Glossy Glitter Crystal Rhinestone Frame with Diamond Ring Make Up Mirror Scratch Resistant Protect Case for iPhone 7 Plus 5.5""",CDN$ 5.98,https://www.amazon.ca/Funyye-Luxurious-Silicone-Rhinestone-Resistant/dp/B06ZY32M6Z/ref=sr_1_154?s=office&ie=UTF8&qid=1507319974&sr=1-154,https://images-na.ssl-images-amazon.com/images/I/51akBORylgL._AA160_.jpg, FUNYYE0019062
83,Magic Bullet Print Head Cleaner and Unblocker Kit - 2 Bottle Kit,CDN$ 39.99,https://www.amazon.ca/Magic-Bullet-Print-Cleaner-Unblocker/dp/B01CKEQ0OS/ref=sr_1_155?s=office&ie=UTF8&qid=1507319974&sr=1-155,https://images-na.ssl-images-amazon.com/images/I/51EjIc-q+1L._AA160_.jpg, MB
84,UEETEK 4 Pcs Bipolar Stepper Motor Cables 100 cm Long for NEMA 17 used in Reprap 3D Printers CNC Machines,CDN$ 7.99,https://www.amazon.ca/UEETEK-Bipolar-Stepper-Printers-Machines/dp/B074GZFYM1/ref=sr_1_156?s=office&ie=UTF8&qid=1507319974&sr=1-156,https://images-na.ssl-images-amazon.com/images/I/51jk5MHIV5L._AA160_.jpg,none
85,HP PageWide Pro 477dw Colour All-in-One Business Printer with wireless & 2-sided duplex printing (D3Q20A),CDN$ 499.99,https://www.amazon.ca/HP-PageWide-Business-wireless-D3Q20A/dp/B01B1JFRT2/ref=sr_1_157?s=office&ie=UTF8&qid=1507319974&sr=1-157,https://images-na.ssl-images-amazon.com/images/I/41iQAI87K4L._AA160_.jpg, D3Q20A#B1H
86,Star Tsp100 Printer - Tear Bar - Gray - Usb Star Part#39461510,CDN$ 269.00,https://www.amazon.ca/Star-Tsp100-Printer-Tear-39461510/dp/B001E29N1U/ref=sr_1_158?s=office&ie=UTF8&qid=1507319974&sr=1-158,https://images-na.ssl-images-amazon.com/images/I/51vV5EuAhFL._AA160_.jpg, TSP113U-GRY
87,"Lexmark MS312dn Compact Laser Printer, Monochrome, Networking, Duplex Printing",CDN$ 182.08,https://www.amazon.ca/Lexmark-MS312dn-Monochrome-Networking-Printing/dp/B00JISNC46/ref=sr_1_159?s=office&ie=UTF8&qid=1507319974&sr=1-159,https://images-na.ssl-images-amazon.com/images/I/413FRYpVw4L._AA160_.jpg, MS312dn
88,Brother MFC-L5700DW Wireless Monochrome All-One Laser Printer,CDN$ 299.83,https://www.amazon.ca/Brother-MFC-L5700DW-Wireless-Monochrome-All-One/dp/B01BI0ONC6/ref=sr_1_160?s=office&ie=UTF8&qid=1507319974&sr=1-160,https://images-na.ssl-images-amazon.com/images/I/417xTbPlq-L._AA160_.jpg, MFC-L5700DW
89,VuPoint Cube Mini Wireless Photo Printer (IPWF-P01-VP),CDN$ 170.49,https://www.amazon.ca/VuPoint-Wireless-Photo-Printer-IPWF-P01-VP/dp/B00PG8I94K/ref=sr_1_161?s=office&ie=UTF8&qid=1507319974&sr=1-161,https://images-na.ssl-images-amazon.com/images/I/41xJ6dryHyL._AA160_.jpg, IPWF-P01-VP
90,1.75mm Red PETG 3D Printer Filament - 1kg Spool (2.2 lbs),CDN$ 29.99,https://www.amazon.ca/1-75mm-Red-PETG-Printer-Filament/dp/B074B78V98/ref=sr_1_162?s=office&ie=UTF8&qid=1507319974&sr=1-162,https://images-na.ssl-images-amazon.com/images/I/41wgbdldsdL._AA160_.jpg,none
91,"USB Thermal Receipt Printer, Symcode High Speed Printing Paper Width 2 1/3"" (58mm) Compatible with ESC/POS Print Commands Set",CDN$ 49.99,https://www.amazon.ca/Thermal-Receipt-Printing-Compatible-Commands/dp/B06XRXLK6F/ref=sr_1_163?s=office&ie=UTF8&qid=1507319974&sr=1-163,https://images-na.ssl-images-amazon.com/images/I/41p419gB9XL._AA160_.jpg,none
92,"Epson Canada Workforce WF-7610 Wireless and Wi-Fi Direct, All-in-One Wide-Format Color Inkjet Printer, Copier, Scanner, 2-Sided Auto Duplex, ADF, Fax",CDN$ 274.99,https://www.amazon.ca/Epson-Canada-Workforce-Wireless-Wide-Format/dp/B00JXLGETI/ref=sr_1_164?s=office&ie=UTF8&qid=1507319974&sr=1-164,https://images-na.ssl-images-amazon.com/images/I/51VmXVNJJtL._AA160_.jpg, C11CC98201
93,HP LaserJet M203dw Wireless Monochrome Printer (G3Q47A#BGJ),CDN$ 199.99,https://www.amazon.ca/HP-LaserJet-Monochrome-G3Q47A-BGJ/dp/B01M1SPL20/ref=sr_1_165?s=office&ie=UTF8&qid=1507319974&sr=1-165,https://images-na.ssl-images-amazon.com/images/I/41DX54MNkKL._AA160_.jpg, G3Q47A#BGJ
94,Laserjet Pro 400 Printer M401n - Laser Printer - Monochrome - Laser - Up to 35 P,CDN$ 269.99,https://www.amazon.ca/Laserjet-Pro-400-Printer-M401n/dp/B007ED7V7G/ref=sr_1_166?s=office&ie=UTF8&qid=1507319974&sr=1-166,https://images-na.ssl-images-amazon.com/images/I/41y-v25QnxL._AA160_.jpg, CZ195A#BGJ
95,"Star Micronics, TSP654IIBI-24 GRY US, Thermal Receipt Printer, Bluetooth for iOS, Auto Cutter, External Power Supply Incl.",CDN$ 505.00,https://www.amazon.ca/Star-Micronics-TSP654IIBI-24-Bluetooth-External/dp/B00E5P4QYC/ref=sr_1_167?s=office&ie=UTF8&qid=1507319974&sr=1-167,https://images-na.ssl-images-amazon.com/images/I/41KczKlRkUL._AA160_.jpg, 39449871
96,Lexmark Standard Yield 150 CMY Tri-pack,CDN$ 33.97,https://www.amazon.ca/Lexmark-Standard-Yield-150-Tri-pack/dp/B005OY6RN6/ref=sr_1_168?s=office&ie=UTF8&qid=1507319974&sr=1-168,https://images-na.ssl-images-amazon.com/images/I/51h1ST5XAQL._AA160_.jpg, LEX14N1805
97,MakerBot Smart Extruder+ (For Replicator & Mini) MP07325,CDN$ 256.16,https://www.amazon.ca/MakerBot-Smart-Extruder-Replicator-MP07325/dp/B01A8DI9JM/ref=sr_1_241?s=office&ie=UTF8&qid=1507320031&sr=1-241,https://images-na.ssl-images-amazon.com/images/I/31a1Yt5s3bL._AA160_.jpg, MP07325
98,Canon MG5722 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing with Airprint™compatible,CDN$ 102.71,https://www.amazon.ca/Canon-MG5722-Wireless-Printer-Scanner/dp/B013C0YZEG/ref=sr_1_217?s=office&ie=UTF8&qid=1507320031&sr=1-217,https://images-na.ssl-images-amazon.com/images/I/41fe6XwrR9L._AA160_.jpg, MG5722 WH/SLV
99,AMZ3D 1.75mm Dark Blue ABS 3D Printer Filament - 1kg Spool (2.2 lbs),CDN$ 22.99,https://www.amazon.ca/AMZ3D-1-75mm-Dark-Printer-Filament/dp/B01H0QRXD8/ref=sr_1_193?s=office&ie=UTF8&qid=1507320031&sr=1-193,https://images-na.ssl-images-amazon.com/images/I/51YblhcKyJL._AA160_.jpg,none
100,Brother MFC-L5800DW Wireless Monochrome All-One Laser Printer,CDN$ 349.99,https://www.amazon.ca/Brother-MFC-L5800DW-Wireless-Monochrome-All-One/dp/B01824ZCBM/ref=sr_1_265?s=office&ie=UTF8&qid=1507320031&sr=1-265,https://images-na.ssl-images-amazon.com/images/I/416ekGvZ2XL._AA160_.jpg, MFC-L5800DW
101,"Canon imageCLASS D560 Monochrome All-in-One Laser Copier with Scanner, Copier and Auto Document Feeder",CDN$ 349.99,https://www.amazon.ca/Canon-imageCLASS-Monochrome-Scanner-Document/dp/B00A7E11YI/ref=sr_1_242?s=office&ie=UTF8&qid=1507320031&sr=1-242,https://images-na.ssl-images-amazon.com/images/I/31SWqJqyrKL._AA160_.jpg, 6371B048
102,TEVO Aibecy Tarantula I3 Aluminium Extrusion 3D Printer Kit Auto and Large Bed 3D Printing 2 Rolls Filament 8GB Memory Card As Gift,CDN$ 333.14,https://www.amazon.ca/Tarantula-Aluminium-Extrusion-Printing-Filament/dp/B06XSL8WW5/ref=sr_1_218?s=office&ie=UTF8&qid=1507320031&sr=1-218,https://images-na.ssl-images-amazon.com/images/I/51tOALE3V7L._AA160_.jpg,none
103,"HP OfficeJet Pro 7740 Wireless Color Printer with Scanner, Copier & Fax",CDN$ 258.74,https://www.amazon.ca/HP-OfficeJet-Pro-7740-Wireless/dp/B01JUCLLGK/ref=sr_1_194?s=office&ie=UTF8&qid=1507320031&sr=1-194,https://images-na.ssl-images-amazon.com/images/I/41bFwQvGIYL._AA160_.jpg, OfficeJet Pro 7740
104,1.75mm Gold PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,CDN$ 35.88,https://www.amazon.ca/1-75mm-Gold-PLA-Printer-Filament/dp/B01F3WKQVC/ref=sr_1_266?s=office&ie=UTF8&qid=1507320031&sr=1-266,https://images-na.ssl-images-amazon.com/images/I/51T8wRwlLRL._AA160_.jpg,none
105,"New Upgraded High Precision P802MA Auto Leveling Desktop DIY Reprap Prusa i3 3D Printer Kit Equipped with LCD Screen Acrylic Frame MK8 Extruder Self-assembly Printer,Imprimante 3d with One Filament Gift+8GB Card",CDN$ 329.99,https://www.amazon.ca/Upgraded-Precision-Leveling-Self-assembly-Imprimante/dp/B071JLR2P4/ref=sr_1_243?s=office&ie=UTF8&qid=1507320031&sr=1-243,https://images-na.ssl-images-amazon.com/images/I/51rWXX62dYL._AA160_.jpg,none
106,Workcentre 3615/Dn Multifunction Printer - B/W - Laser - Legal (8.5 in X 14 in),"CDN$ 1,160.62",https://www.amazon.ca/Workcentre-3615-Dn-Multifunction-Printer/dp/B00EW4H7ZG/ref=sr_1_195?s=office&ie=UTF8&qid=1507320031&sr=1-195,https://images-na.ssl-images-amazon.com/images/I/41NyMbTOVIL._AA160_.jpg, MAIN-95464
107,"MG Chemicals PLA 3D Printer Filament, 3.0mm, 1kg, White (IMPROVED)",CDN$ 15.23,https://www.amazon.ca/MG-Chemicals-Printer-Filament-IMPROVED/dp/B00QTJ1GQ8/ref=sr_1_219?s=office&ie=UTF8&qid=1507320031&sr=1-219,https://images-na.ssl-images-amazon.com/images/I/51NthrVMXwL._AA160_.jpg, PLA30WH1
108,FLSUN Kossel 3d Printer Desktop Delta Diy Kit with Large 3d Printing Size Metal Frame Structure Heated Bed PLA Filaments SD Card,CDN$ 349.00,https://www.amazon.ca/FLSUN-Printer-Printing-Structure-Filaments/dp/B01N3NCI5V/ref=sr_1_267?s=office&ie=UTF8&qid=1507320031&sr=1-267,https://images-na.ssl-images-amazon.com/images/I/41BSJYmXFnL._AA160_.jpg, delta
109,JGAURORA 3d Printer Prusa i3 DIY 3d Printers Kit Self Assembly Metal Frame ABS PLA filament 1.75mm,CDN$ 429.00,https://www.amazon.ca/JGAURORA-Printer-Printers-Assembly-filament/dp/B06XKQYL43/ref=sr_1_244?s=office&ie=UTF8&qid=1507320031&sr=1-244,https://images-na.ssl-images-amazon.com/images/I/51psxI1IiCL._AA160_.jpg,none
110,1.75mm Bronze PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,CDN$ 35.88,https://www.amazon.ca/1-75mm-Bronze-PLA-Printer-Filament/dp/B01GUEP5HC/ref=sr_1_220?s=office&ie=UTF8&qid=1507320031&sr=1-220,https://images-na.ssl-images-amazon.com/images/I/51q71e0EmdL._AA160_.jpg,none
111,XCSOURCE 5pcs StepStick 4-layer PCB DRV8825 Stepper Motor Driver Module with Heat Sink for 3D Printer Reprap Replacing A4988 TE562,CDN$ 13.99,https://www.amazon.ca/XCSOURCE-StepStick-4-layer-Replacing-TE562/dp/B01KFKI0MY/ref=sr_1_196?s=office&ie=UTF8&qid=1507320031&sr=1-196,https://images-na.ssl-images-amazon.com/images/I/51lhtuBky8L._AA160_.jpg, TE562
112,Ninjalax 100 yard sidewall spool,CDN$ 19.95,https://www.amazon.ca/Ninjalax-100-yard-sidewall-spool/dp/B01A61GW72/ref=sr_1_268?s=office&ie=UTF8&qid=1507320031&sr=1-268,https://images-na.ssl-images-amazon.com/images/I/41py2beWJnL._AA160_.jpg,none
113,"Compatible Printer Ribbon Cartridge for Epson ERC 30 34 38 Black / Red, Case of 216",CDN$ 269.99,https://www.amazon.ca/Compatible-Printer-Ribbon-Cartridge-Epson/dp/B01M5GVO6S/ref=sr_1_245?s=office&ie=UTF8&qid=1507320031&sr=1-245,https://images-na.ssl-images-amazon.com/images/I/416AdL2qBaL._AA160_.jpg, 4017521C
114,Ocr TM 5 Pcs 1M NTC3950 Thermistors for Reprap 3d Printer Extruder or Heated Bed Pre-wired with Teflon Insulated Wiring,CDN$ 16.99,https://www.amazon.ca/Ocr-Thermistors-Extruder-Pre-wired-Insulated/dp/B01ABBUCP0/ref=sr_1_197?s=office&ie=UTF8&qid=1507320031&sr=1-197,https://images-na.ssl-images-amazon.com/images/I/41DofAerlaL._AA160_.jpg,none
115,Epson PictureMate Personal Photo Printer,CDN$ 350.19,https://www.amazon.ca/Epson-PictureMate-Personal-Photo-Printer/dp/B0002KHZGK/ref=sr_1_246?s=office&ie=UTF8&qid=1507320031&sr=1-246,https://images-na.ssl-images-amazon.com/images/I/41P36F8RRQL._AA160_.jpg, C11C556001
116,1.75mm Neon Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,CDN$ 28.95,https://www.amazon.ca/1-75mm-Neon-Yellow-Printer-Filament/dp/B01GUEFMZ2/ref=sr_1_269?s=office&ie=UTF8&qid=1507320031&sr=1-269,https://images-na.ssl-images-amazon.com/images/I/51mggmC4iEL._AA160_.jpg,none
117,SaveOnMany ® 4 PK Canon PG-210XL PG210XL / CL-211XL CL211XL (3* Black and 1* Color) PG210 PG-210 CL211 CL-211 XL Extra Yield Compatible Remanufactured Ink For Canon PIXMA ip2702 MP230 MP270 MP495 IP2700 MP240 MP250 MP280 MP480 MP490 MP495 MX320 MX330 MX340 MX350 MX360 MX410 MX420,CDN$ 58.99,https://www.amazon.ca/SaveOnMany-PG-210XL-CL-211XL-Compatible-Remanufactured/dp/B00KA5IVZ6/ref=sr_1_221?s=office&ie=UTF8&qid=1507320031&sr=1-221,https://images-na.ssl-images-amazon.com/images/I/419x-RxXvAL._AA160_.jpg,none
118,"Flashforge Dreamer 3d Printer, Dual Extruder, Fully Enclosed Chamber, W/2 Free Spools","CDN$ 1,299.00",https://www.amazon.ca/Flashforge-Dreamer-Printer-Extruder-Enclosed/dp/B00JRBQJ6W/ref=sr_1_198?s=office&ie=UTF8&qid=1507320031&sr=1-198,https://images-na.ssl-images-amazon.com/images/I/41OAS63JMfL._AA160_.jpg, 700355100300
119,"HP OfficeJet 6962 Wireless Colour Photo Printer with Scanner, Copier and Fax, Black (T0G26A#1HA)",CDN$ 64.99,https://www.amazon.ca/HP-OfficeJet-Wireless-T0G26A-1HA/dp/B01JHJVZMG/ref=sr_1_270?s=office&ie=UTF8&qid=1507320031&sr=1-270,https://images-na.ssl-images-amazon.com/images/I/41H1rx4olYL._AA160_.jpg, T0G26A#1HA
120,4 PK Ink Cartridge for HP 564XL for HP Photosmart 5510 5511 5512 5514 5515 5520 Printer,CDN$ 16.00,https://www.amazon.ca/Cartridge-564XL-Photosmart-5510-Printer/dp/B017X4IZZW/ref=sr_1_222?s=office&ie=UTF8&qid=1507320031&sr=1-222,https://images-na.ssl-images-amazon.com/images/I/51k0bGeiq9L._AA160_.jpg,none
121,Epson Expression ET-2550 EcoTank Wireless Color All-in-One Supertank Printer,CDN$ 370.09,https://www.amazon.ca/Epson-Expression-EcoTank-Wireless-Supertank/dp/B01122JE56/ref=sr_1_247?s=office&ie=UTF8&qid=1507320031&sr=1-247,https://images-na.ssl-images-amazon.com/images/I/41R57w7lZJL._AA160_.jpg, Expression ET-2550
122,Graphtec 15 Inch Desktop Vinyl Cutter & Plotter Oracal Bundle with 2 Year Warranty,"CDN$ 1,742.99",https://www.amazon.ca/Graphtec-Desktop-Cutter-Plotter-Warranty/dp/B06Y47HL4S/ref=sr_1_199?s=office&ie=UTF8&qid=1507320031&sr=1-199,https://images-na.ssl-images-amazon.com/images/I/61tsLi4m-JL._AA160_.jpg,none
123,"Latest Canon Edible Printer Bundle, Comes with Edible Cartridges and 10 Wafer Sheets, Cake Printer Canon Pixma MG6821 (Wireless+Scanner) , Edible Image Printer",CDN$ 269.00,https://www.amazon.ca/Latest-Printer-Cartridges-Wireless-Scanner/dp/B07287T3DQ/ref=sr_1_223?s=office&ie=UTF8&qid=1507320031&sr=1-223,https://images-na.ssl-images-amazon.com/images/I/51+lwS01cyL._AA160_.jpg,none
124,XCSOURCE Transparent Acrylic DIY Case Shell Housing with Extension Buttons and Switches for DSO138 Digital Oscilloscope Kit TE640,CDN$ 11.99,https://www.amazon.ca/XCSOURCE-Transparent-Extension-Oscilloscope-TE640/dp/B01MSQM3VM/ref=sr_1_271?s=office&ie=UTF8&qid=1507320031&sr=1-271,https://images-na.ssl-images-amazon.com/images/I/51D1+62JgXL._AA160_.jpg, TE640
125,"Canon Edible Printer Bundle - Cake Printer With Refillable Edible Cartridges, 12 Frosting Sheets - Exclusive Package",CDN$ 279.00,https://www.amazon.ca/Canon-Edible-Printer-Bundle-Refillable/dp/B073STV2GP/ref=sr_1_200?s=office&ie=UTF8&qid=1507320031&sr=1-200,https://images-na.ssl-images-amazon.com/images/I/51DBQ-CykpL._AA160_.jpg,none
126,"Canon imageCLASS MF733CDW Wireless Color Printer with Scanner, Copier and Fax",CDN$ 798.65,https://www.amazon.ca/Canon-imageCLASS-MF733CDW-Wireless-Color/dp/B06Y1MYQWB/ref=sr_1_248?s=office&ie=UTF8&qid=1507320031&sr=1-248,https://images-na.ssl-images-amazon.com/images/I/31KcwveHulL._AA160_.jpg, Canon Color imageCLASS MF733Cdw
127,"HP LaserJet Pro M402n Monochrome Printer, (C5F93A)",CDN$ 229.69,https://www.amazon.ca/HP-LaserJet-Monochrome-Printer-C5F93A/dp/B013SKIC7G/ref=sr_1_224?s=office&ie=UTF8&qid=1507320031&sr=1-224,https://images-na.ssl-images-amazon.com/images/I/31LCC0o++-L._AA160_.jpg, 402n
128,Canon imageCLASS MF632CDW Wireless Color Printer with Scanner and Copier,CDN$ 349.99,https://www.amazon.ca/Canon-imageCLASS-MF632CDW-Wireless-Printer/dp/B06Y56KYFQ/ref=sr_1_272?s=office&ie=UTF8&qid=1507320031&sr=1-272,https://images-na.ssl-images-amazon.com/images/I/31a6IHB9JeL._AA160_.jpg, imageCLASS MF632CDW
129,"HP LaserJet Pro P1606dn Printer - Old Version, (CE749A)",CDN$ 899.00,https://www.amazon.ca/HP-LaserJet-Pro-P1606dn-Printer/dp/B0036TGGW8/ref=sr_1_249?s=office&ie=UTF8&qid=1507320031&sr=1-249,https://images-na.ssl-images-amazon.com/images/I/41SSZ6NKPTL._AA160_.jpg, CE749A#BGJ
130,Kuman CNC Engraver Shield Expansion Board V3.0 + UNO R3 Board + 2.8 inch TFT Touch Screen + 4pcs A4988 Stepper Motor Driver With Heatsink Kits for Arduino GRBL Compatible K75-1,CDN$ 43.99,https://www.amazon.ca/Kuman-Engraver-Expansion-Heatsink-Compatible/dp/B06XHZ8MQ8/ref=sr_1_201?s=office&ie=UTF8&qid=1507320031&sr=1-201,https://images-na.ssl-images-amazon.com/images/I/61Gb8ponhLL._AA160_.jpg, K75-1-US
131,"3 ShopCartridges ® TN1030 New Compatible Black Toner Cartridge For Brother DCP-1512 DCP-1612W HL-1112 HL-1212W, TN-1030",CDN$ 49.99,https://www.amazon.ca/ShopCartridges-Compatible-Cartridge-DCP-1512-DCP-1612W/dp/B01LZJBJOE/ref=sr_1_225?s=office&ie=UTF8&qid=1507320031&sr=1-225,https://images-na.ssl-images-amazon.com/images/I/51R6cyDjp7L._AA160_.jpg,none
132,"HP LaserJet Pro MFP M130fn Monochrome Printer with Scanner, Copier & Fax (G3Q59A#BGJ)",CDN$ 229.84,https://www.amazon.ca/HP-LaserJet-M130fn-Monochrome-Printer/dp/B01LBWEL6E/ref=sr_1_273?s=office&ie=UTF8&qid=1507320031&sr=1-273,https://images-na.ssl-images-amazon.com/images/I/41PWgVg7HWL._AA160_.jpg, M130fn
