ID,Name,Price,Link,Images,Model
44,Yamaha YAS-207 Sound bar with Bluetooth and Wireless Subwoofer,CDN$ 469.00,https://www.amazon.ca/Yamaha-YAS-207-Bluetooth-Wireless-Subwoofer/dp/B072J7PTFB/ref=sr_1_59/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-59,https://images-na.ssl-images-amazon.com/images/I/3120FPBwiVL._AA160_.jpg, YAS-207BL
45,Sonos PLAYBAR TV Soundbar/ Wireless Streaming TV and Music Speaker,CDN$ 899.99,https://www.amazon.ca/Sonos-PLAYBAR-Soundbar-Wireless-Streaming/dp/B00AEMGGU2/ref=lp_677226011_1_13/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-13,https://images-na.ssl-images-amazon.com/images/I/51iK9fLadQL._AA160_.jpg, PBAR1US1BLK
46,"Samsung HW-J250 80 Watt 2.2 Channel Audio Soundbar (2015 Model), Black",CDN$ 119.90,https://www.amazon.ca/Samsung-HW-J250-Channel-Audio-Soundbar/dp/B00UE9NKEK/ref=sr_1_82/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-82,https://images-na.ssl-images-amazon.com/images/I/211+FJ193XL._AA160_.jpg, HW-J250/ZA
47,"SONOS Low-Profile Wall Mount for Playbar Soundbar, Black",CDN$ 59.99,https://www.amazon.ca/SONOS-Low-Profile-Mount-Playbar-Soundbar/dp/B00B5N7EKK/ref=sr_1_38/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-38,https://images-na.ssl-images-amazon.com/images/I/31Dw7ZtjkZL._AA160_.jpg, N/A
48,"Yamaha YAS207 B Surround Advanced Soundbar Home Speaker, Set of 2, Black",CDN$ 484.78,https://www.amazon.ca/Yamaha-YAS207-Surround-Advanced-Soundbar/dp/B071LPGNJS/ref=sr_1_83/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-83,https://images-na.ssl-images-amazon.com/images/I/3120FPBwiVL._AA160_.jpg, YAS207 B
49,Sonos PLAY:5 Ultimate Wireless Smart Speaker for Streaming Music (White),CDN$ 649.99,https://www.amazon.ca/Sonos-PLAY-Ultimate-Wireless-Streaming/dp/B014LFIN58/ref=sr_1_60/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-60,https://images-na.ssl-images-amazon.com/images/I/51p0xsXzJKL._AA160_.jpg, PL5G2US1
50,VIZIO 38-Inch 2.0 Sound Bar (SB3820-C6),CDN$ 139.99,https://www.amazon.ca/VIZIO-38-Inch-2-0-Sound-SB3820-C6/dp/B00SMBG8NC/ref=lp_677226011_1_14/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-14,https://images-na.ssl-images-amazon.com/images/I/31I5XWBHRXL._AA160_.jpg, SB3820-C6
51,Sonos PLAYBASE Wireless Soundbar for Home Theatre and Streaming Music (Black),CDN$ 849.00,https://www.amazon.ca/Sonos-PLAYBASE-Wireless-Soundbar-Streaming/dp/B01MSEPNIO/ref=sr_1_39/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-39,https://images-na.ssl-images-amazon.com/images/I/21jjkU1u+IL._AA160_.jpg, PBASEUS1BLK
52,"Polk Audio T15 Home Theater and Music Bookshelf Speaker (Black, 10.63 x 6.5 x 7.25-Inch, Set of 2)",CDN$ 130.93,https://www.amazon.ca/Polk-Audio-T15-Bookshelf-7-25-Inch/dp/B002RJLHB8/ref=sr_1_61/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-61,https://images-na.ssl-images-amazon.com/images/I/31bhM1nV3tL._AA160_.jpg, T15
53,"Bose SoundTouch 30 Series III Wireless Music System, White",CDN$ 599.00,https://www.amazon.ca/Bose-SoundTouch-Wireless-Music-System/dp/B011IH6COQ/ref=sr_1_84/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-84,https://images-na.ssl-images-amazon.com/images/I/51l3FjXMJQL._AA160_.jpg, 738102-1200
54,Sonos PLAY:3 Mid-Sized Wireless Smart Speaker for Streaming Music (Black),CDN$ 379.99,https://www.amazon.ca/Sonos-PLAY-Mid-Sized-Wireless-Streaming/dp/B005441AJC/ref=lp_677226011_1_15/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-15,https://images-na.ssl-images-amazon.com/images/I/51672WFZSxL._AA160_.jpg, PLAY3US1BLK
55,Pioneer SW-8MK2 Andrew Jones Designed 100-Watt Powered Subwoofer,CDN$ 198.00,https://www.amazon.ca/Pioneer-SW-8MK2-Designed-100-Watt-Subwoofer/dp/B008NCD2PC/ref=sr_1_40/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-40,https://images-na.ssl-images-amazon.com/images/I/5141Um6oSjL._AA160_.jpg, SW-8MK2
56,"ELAC B6 Debut Series 6.5"" Bookshelf Speakers by Andrew Jones (Pair)",CDN$ 419.99,https://www.amazon.ca/Debut-Bookshelf-Speakers-Andrew-Jones/dp/B014GSEQ06/ref=sr_1_62/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-62,https://images-na.ssl-images-amazon.com/images/I/41zNEwhnFGL._AA160_.jpg, DB61-BK
57,LG SH2 100 Watt 2.1 Channel Bluetooth Enabled Sound Bar with Wired Subwoofer,CDN$ 198.00,https://www.amazon.ca/LG-SH2-Channel-Bluetooth-Subwoofer/dp/B01CHM18ZY/ref=sr_1_85/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-85,https://images-na.ssl-images-amazon.com/images/I/21vrmBAXseL._AA160_.jpg, SH2
58,"Polk Audio RC60i 2-Way In-Ceiling  Speakers (Pair, White)",CDN$ 141.96,https://www.amazon.ca/Polk-Audio-RC60i-Ceiling-Speakers/dp/B00005T3BD/ref=lp_677226011_1_16/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-16,https://images-na.ssl-images-amazon.com/images/I/41uukWBTF9L._AA160_.jpg, AW0060-B|4
59,"Sony HTCT290 Ultra-Slim 300W Sound Bar Soundbar Home Speaker, Set of 1, Black",CDN$ 248.00,https://www.amazon.ca/Sony-HTCT290-Ultra-Slim-Soundbar-Speaker/dp/B06XDPYMDN/ref=sr_1_63/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-63,https://images-na.ssl-images-amazon.com/images/I/21cZ4mVWcIL._AA160_.jpg, HTCT290
60,"Bose SoundTouch 300 Sound-Bar, Black",CDN$ 899.00,https://www.amazon.ca/Bose-SoundTouch-300-Sound-Bar-Black/dp/B01KZHP44Y/ref=sr_1_41/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-41,https://images-na.ssl-images-amazon.com/images/I/313zrROuxQL._AA160_.jpg, 767520-1100
61,Genuine Subaru H631SSG000 Speaker Kit,CDN$ 360.64,https://www.amazon.ca/Genuine-Subaru-H631SSG000-Speaker-Kit/dp/B00M21LKVI/ref=lp_677226011_1_17/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-17,https://images-na.ssl-images-amazon.com/images/I/41asgA6EINL._AA160_.jpg,none
62,"Polk Audio FXI A6 Surround Speakers (Pair, Black)",CDN$ 418.07,https://www.amazon.ca/Polk-Audio-Surround-Speakers-Black/dp/B000V2SEZU/ref=sr_1_86/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-86,https://images-na.ssl-images-amazon.com/images/I/31ILLbUuSHL._AA160_.jpg, AM6625-C|4
63,Sonos SUB Wireless Subwoofer (White),CDN$ 899.99,https://www.amazon.ca/Sonos-SUB-Wireless-Subwoofer-White/dp/B01HL8KX64/ref=sr_1_64/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-64,https://images-na.ssl-images-amazon.com/images/I/31c85OW7SDL._AA160_.jpg, SUBG1US1
64,Bose Companion 20 Multimedia Speaker System,CDN$ 269.00,https://www.amazon.ca/Bose-Companion-Multimedia-Speaker-System/dp/B0053T4PHC/ref=sr_1_42/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-42,https://images-na.ssl-images-amazon.com/images/I/41hfOcfLSFL._AA160_.jpg, 329509-1300
65,Sonos PLAY:5 Ultimate Wireless Smart Speaker for Streaming Music (Black),CDN$ 649.95,https://www.amazon.ca/Sonos-PLAY-Ultimate-Wireless-Streaming/dp/B014LFINIA/ref=lp_677226011_1_18/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-18,https://images-na.ssl-images-amazon.com/images/I/51t0knZXw5L._AA160_.jpg, PL5G2US1BLK
66,Edifier R2000DB Powered Bluetooth Bookshelf Speakers / Near-field Monitor,CDN$ 299.99,https://www.amazon.ca/Edifier-R2000DB-Bluetooth-Bookshelf-Near-field/dp/B016PAWJYS/ref=sr_1_87/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-87,https://images-na.ssl-images-amazon.com/images/I/41jxpZq1m1L._AA160_.jpg, R2000DB
67,Polk Audio Magnifi Mini Home Theater Sound Bar System,CDN$ 329.99,https://www.amazon.ca/Polk-Audio-Magnifi-Theater-System/dp/B01LW76AKC/ref=sr_1_65/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-65,https://images-na.ssl-images-amazon.com/images/I/41U5OSpGHZL._AA160_.jpg, MagMini
68,LG FH6 Soundbar Home Speaker,CDN$ 360.39,https://www.amazon.ca/LG-FH6-Soundbar-Home-Speaker/dp/B01L9JX88G/ref=sr_1_88/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-88,https://images-na.ssl-images-amazon.com/images/I/51CrNoKZbuL._AA160_.jpg, FH6
