ID,Name,Price,Link,Images,Model
406,"Best Mini Pc Mi3215C4 Intel Celeron 3215U(2M Cache,1.7Ghz), 8Gb Ddr3 Ram 32Gb Ssd,Dual Nics,4 Com,Low Power,Windows 7 Windows 10 Linux",CDN$ 283.31,https://www.amazon.ca/Mi3215C4-Intel-Celeron-1-7Ghz-Windows/dp/B06XHPG56X/ref=sr_1_446?s=pc&ie=UTF8&qid=1507347415&sr=1-446,https://images-na.ssl-images-amazon.com/images/I/41+hwkPw+fL._AA160_.jpg, Mi3215C4
407,"Lenovo ideacentre 300 Desktop (Intel Core i3, 8 GB RAM, 1TB HDD, Windows 10) 90DA004GUS",CDN$ 598.99,https://www.amazon.ca/Lenovo-ideacentre-Desktop-Windows-90DA004GUS/dp/B0195XZ2P0/ref=sr_1_422?s=pc&ie=UTF8&qid=1507347415&sr=1-422,https://images-na.ssl-images-amazon.com/images/I/41yAVZcrFPL._AA160_.jpg, 90DA004GUS
408,HP Compaq Elite 8200 -Intel Core I5 2500s @ 2.70ghz - 8 GB RAM - 1 TB HDD DVDRW - Win 10 Pro MAR Loaded- 90 Day Warranty,CDN$ 325.00,https://www.amazon.ca/Compaq-Elite-Intel-2500s-2-70ghz/dp/B008N3HDLK/ref=sr_1_470?s=pc&ie=UTF8&qid=1507347415&sr=1-470,https://images-na.ssl-images-amazon.com/images/I/41jwASSg5SL._AA160_.jpg, SM972UC#ABA
409,Kettop Mi19C Best Personal Computer Intel J1900 Up To 2.42GHz 8G Ram 32G SSD WIFI Intel HD Graphics Windows 10 Low Power Pc,CDN$ 289.96,https://www.amazon.ca/Kettop-Personal-Computer-2-42GHz-Graphics/dp/B01A90438K/ref=sr_1_398?s=pc&ie=UTF8&qid=1507347415&sr=1-398,https://images-na.ssl-images-amazon.com/images/I/41DIGUjcilL._AA160_.jpg, Mi19c
410,"MeeGOPad T09 4GB RAM Type-C Mini PC Box,Licensed Windows 10 Intel x5-Z8350 Dual Band Wifi 2.4G/5G 1000Mbps LAN Compute Stick",CDN$ 233.00,https://www.amazon.ca/MeeGOPad-T09-Licensed-x5-Z8350-1000Mbps/dp/B01JLQ9VRQ/ref=sr_1_447?s=pc&ie=UTF8&qid=1507347415&sr=1-447,https://images-na.ssl-images-amazon.com/images/I/41zuLHqaMVL._AA160_.jpg, MeeGOPad T09
411,"Hewlett Packard Z5M87AA#ABA Gaming Desktop Computer, AMD Ryzen 5 1400, 8GB Ram, 1TB Hard Drive, Windows 10 (880-010, Black)","CDN$ 1,297.99",https://www.amazon.ca/Hewlett-Packard-Z5M87AA-Computer-880-010/dp/B0718ZGQNY/ref=sr_1_423?s=pc&ie=UTF8&qid=1507347415&sr=1-423,https://images-na.ssl-images-amazon.com/images/I/41nf2xuF90L._AA160_.jpg, 880-010
412,"THINKCENTRE M600, INTEL J3710",CDN$ 590.67,https://www.amazon.ca/Lenovo-10G9001UUS-THINKCENTRE-INTEL-J3710/dp/B01LZAMDLG/ref=sr_1_399?s=pc&ie=UTF8&qid=1507347415&sr=1-399,https://images-na.ssl-images-amazon.com/images/I/41WDvGdmuuL._AA160_.jpg, 10G9001UUS
413,"MSI 24GE 2QE-015US 23.6-Inch All-in-One Gaming PC (Intel Core i7-4720HQ, 12 GB DDR3, 1 TB Storage, Windows 8.1), Black","CDN$ 1,799.00",https://www.amazon.ca/MSI-24GE-2QE-015US-23-6-Inch-Gaming/dp/B00TV35XKE/ref=sr_1_471?s=pc&ie=UTF8&qid=1507347415&sr=1-471,https://images-na.ssl-images-amazon.com/images/I/41Fjvacd6oL._AA160_.jpg, Gaming 24GE 2QE-015US
414,"Pfsense Software Router Mi19N with intel celeron J1900 2.42 GHz 8G ram 16G SSD WIFI quad core processor,4 Intel Gbe Ports ,VGA,4 USB ,as a firewall, LAN or WAN router, VPN appliance",CDN$ 280.65,https://www.amazon.ca/Software-Mi19N-processor-firewall-appliance/dp/B01N7IQNLB/ref=sr_1_448?s=pc&ie=UTF8&qid=1507347415&sr=1-448,https://images-na.ssl-images-amazon.com/images/I/41ayMknGCIL._AA160_.jpg, Mi19N
415,HP Elite 8200 SFF Business Desktop PC / i5-2400 3.10 GHz / 8 GB / 250 GB /DVDRW/ Windows 7 Pro,CDN$ 259.01,https://www.amazon.ca/HP-Elite-8200-SFF-Business/dp/B00SLXA66Q/ref=sr_1_424?s=pc&ie=UTF8&qid=1507347415&sr=1-424,https://images-na.ssl-images-amazon.com/images/I/418IOgKJEqL._AA160_.jpg, Elite 8200 SFF
416,"Acer Predator AG3-710-UR11 Gaming Desktop (Intel Core i5-6400, 12GB RAM, 2TB HDD, NVIDIA Graphics) with Windows 10","CDN$ 1,399.99",https://www.amazon.ca/Acer-Predator-AG3-710-UR11-Desktop-Graphics/dp/B01MCZDRNM/ref=sr_1_400?s=pc&ie=UTF8&qid=1507347415&sr=1-400,https://images-na.ssl-images-amazon.com/images/I/416CevmOwXL._AA160_.jpg, DG.B14AA.009
417,Dell Optiplex 9010 / Intel Core i5-3570 3.4Ghz / 8GB / 250GB / Windows 10 Professional,CDN$ 249.99,https://www.amazon.ca/Dell-Optiplex-9010-i5-3570-Professional/dp/B00NAKBYF2/ref=sr_1_472?s=pc&ie=UTF8&qid=1507347415&sr=1-472,https://images-na.ssl-images-amazon.com/images/I/51t3cNlDCzL._AA160_.jpg, 9010
418,"DELL 83T1J 15"" Desktop","CDN$ 1,173.98",https://www.amazon.ca/Dell-83T1J-DELL-15-Desktop/dp/B01BVXA81U/ref=sr_1_449?s=pc&ie=UTF8&qid=1507347415&sr=1-449,https://images-na.ssl-images-amazon.com/images/I/415fyGRDkHL._AA160_.jpg, 83T1J
419,"Lenovo ThinkCenter M91p 0266 USFF: Intel Core i5 2400s 2.5GHz, 4G, 500G, DVDRW, Windows 10 Home Premium, 90 Day Warranty",CDN$ 209.99,https://www.amazon.ca/Lenovo-ThinkCenter-M91p-0266-USFF/dp/B06Y4CKMKH/ref=sr_1_401?s=pc&ie=UTF8&qid=1507347415&sr=1-401,https://images-na.ssl-images-amazon.com/images/I/41So8LVle5L._AA160_.jpg, M91p
420,Apple iMac ME088LL/A 27-Inch Desktop,"CDN$ 1,302.28",https://www.amazon.ca/Apple-iMac-ME088LL-27-Inch-Desktop/dp/B004YLCJXC/ref=sr_1_425?s=pc&ie=UTF8&qid=1507347415&sr=1-425,https://images-na.ssl-images-amazon.com/images/I/418JEXs4ywL._AA160_.jpg, ME088LL/A
421,HP Elite 8300 SFF PC Desktop Core i5-3470 3.2GHz 16GB 1TB Win 7 Pro,CDN$ 399.99,https://www.amazon.ca/Elite-8300-Desktop-i5-3470-3-2GHz/dp/B0117SOPKO/ref=sr_1_450?s=pc&ie=UTF8&qid=1507347415&sr=1-450,https://images-na.ssl-images-amazon.com/images/I/41sGew8OAUL._AA160_.jpg, 8300
422,HP Compaq 6005 Pro Small Form Factor: AMD Phenom II x4 b95 3.0GHz / 8G DDR3 RAM / 250G Hard Drive / DVDRW / Windows 7 Professional,CDN$ 129.99,https://www.amazon.ca/HP-Compaq-6005-Small-Factor/dp/B06XVGN4CX/ref=sr_1_473?s=pc&ie=UTF8&qid=1507347415&sr=1-473,https://images-na.ssl-images-amazon.com/images/I/41uZqUAn2FL._AA160_.jpg,none
423,"Kingdel® Intel Broadwell i7 5th Generation CPU NUC, 4K HTPC, Fanless Mini Box PC with 8GB RAM, 256GB SSD, Intel HD5500 Graphics, 2*HDMI, 2*LAN, 1*SPDIF, 4*USB3.0, Wi-Fi, Windows 10 Pro",CDN$ 673.00,https://www.amazon.ca/Kingdel%C2%AE-Broadwell-Generation-Fanless-Graphics/dp/B01AW4ESLU/ref=sr_1_402?s=pc&ie=UTF8&qid=1507347415&sr=1-402,https://images-na.ssl-images-amazon.com/images/I/410ta89-hsL._AA160_.jpg, NC960
424,"StarTech 2x1 VGA Plus HDMI to VGA Converter Switch with Priority Switching, Multi-Format VGA",CDN$ 208.70,https://www.amazon.ca/StarTech-Converter-Priority-Switching-Multi-Format/dp/B00PBWVZ5G/ref=sr_1_426?s=pc&ie=UTF8&qid=1507347415&sr=1-426,https://images-na.ssl-images-amazon.com/images/I/41ASXn2CGrL._AA160_.jpg, VS221HD2VGA
425,Windows 10 Windows 7 Linux mini pc Mi3217 with intel core i3 8G ram 64G SSD dual core processor dual nic school pc,CDN$ 363.11,https://www.amazon.ca/Windows-Linux-Mi3217-processor-school/dp/B013WZGVKM/ref=sr_1_451?s=pc&ie=UTF8&qid=1507347415&sr=1-451,https://images-na.ssl-images-amazon.com/images/I/41PYxaXMi-L._AA160_.jpg, Mi3227
426,Dell OptiPlex 780 USFF Desktop Intel Core 2 Duo 3.0 GHz 4 GB RAM 250 GB HD DVD Win 7 Pro 64-Bit,CDN$ 230.00,https://www.amazon.ca/Dell-OptiPlex-780-Desktop-64-Bit/dp/B00OI78CWO/ref=sr_1_474?s=pc&ie=UTF8&qid=1507347415&sr=1-474,https://images-na.ssl-images-amazon.com/images/I/41mJzR2057L._AA160_.jpg, 780
427,WAP Fanless System Desktop Computer Skylake 14nm CPU Intel Core i5 6200U 2 Cores 4 Threads 2.8GHz 3MB Cache TDP 15W HD Graphics Mini PC With 300M Wifi (8GB RAM 128GB SSD $411),CDN$ 535.24,https://www.amazon.ca/WAP-Fanless-Desktop-Computer-Graphics/dp/B06XJNJVJD/ref=sr_1_403?s=pc&ie=UTF8&qid=1507347415&sr=1-403,https://images-na.ssl-images-amazon.com/images/I/51AlrJRcp2L._AA160_.jpg, B11-i5-6200U
428,"[GTX 1060 VR Ready] SkyTech Shadow AMD-1060-I Desktop Gaming Computer PC (FX-8350 4.0 GHz 8-Core, GTX 1060 3GB GDDR5 Graphic, 8GB DDR3, 120GB SSD | 1TB HDD, 24x DVD, 500 Watts PSU, Win 10 PRO)","CDN$ 1,231.05",https://www.amazon.ca/SkyTech-AMD-1060-I-Desktop-Gaming-Computer/dp/B01LAJ52RA/ref=sr_1_452?s=pc&ie=UTF8&qid=1507347415&sr=1-452,https://images-na.ssl-images-amazon.com/images/I/41pZgsCIFGL._AA160_.jpg, ST-SHADOW-AMD-1060-I
429,Dell OptiPlex 790 SFF/Core i7-2600 @ 3.4 GHz/12GB DDR3/250GB HDD/DVD-RW/No OS,CDN$ 442.25,https://www.amazon.ca/Dell-OptiPlex-i7-2600-250GB-DVD-RW/dp/B01DBDDVOY/ref=sr_1_475?s=pc&ie=UTF8&qid=1507347415&sr=1-475,https://images-na.ssl-images-amazon.com/images/I/51dOcXYFUFL._AA160_.jpg, OptiPlex 790-d686458d
430,"HP Compaq Pro 6200 Mini PC Business High Performance Tower Desktop Computer(Intel Core i3-2100 3.1GB Dual Core,6GB RAM DDR3,500GB HDD,DVD-ROM,Wi-Fi,Windows 10 Home 64)(Certified Refurbished)",CDN$ 340.00,https://www.amazon.ca/Business-Performance-Computer-Certified-Refurbished/dp/B01N4GYC11/ref=sr_1_427?s=pc&ie=UTF8&qid=1507347415&sr=1-427,https://images-na.ssl-images-amazon.com/images/I/51oQdiEntOL._AA160_.jpg, ACRHPDT0001
431,"HP Compaq Elite 8000 SFF Desktop Complete Computer Package with Intel Core 2 Duo 3.0GHz - 4GB RAM - 250GB HDD- DVD ROM- Windows 7 Pro 64-Bit - Keyboard, Mouse",CDN$ 139.99,https://www.amazon.ca/HP-Desktop-Complete-Computer-Package/dp/B012DR5I18/ref=sr_1_404?s=pc&ie=UTF8&qid=1507347415&sr=1-404,https://images-na.ssl-images-amazon.com/images/I/51+AkgIhM0L._AA160_.jpg,none
432,Adesso NuScan 6000 Omnidirectional Barcode Scanner,CDN$ 228.32,https://www.amazon.ca/Adesso-NuScan-6000-Omnidirectional-Barcode/dp/B00D69E954/ref=sr_1_428?s=pc&ie=UTF8&qid=1507347415&sr=1-428,https://images-na.ssl-images-amazon.com/images/I/41boccZga0L._AA160_.jpg, NuScan 6000
