ID,Name,Price,Link,ModelNumber
118,Apple iPad Pro 256 GB 9.7 inch with Wi-Fi+4G,"₹68,900",https://www.flipkart.com/apple-ipad-pro-256-gb-9-7-inch-wi-fi-4g/p/itmeq8y7hp2g65yh?pid=TABEPQGCM44GZK6P&srno=b_5_16&otracker=browse&lid=LSTTABEPQGCM44GZK6POUED9O&fm=organic&iid=364bd012-0d84-4966-b0d1-1fff2a2518cf.TABEPQGCM44GZK6P.SEARCH,MLQ72HN/A
119,Apple iPad Pro 32 GB 9.7 inch with Wi-Fi Only,"₹35,900",https://www.flipkart.com/apple-ipad-pro-32-gb-9-7-inch-wi-fi-only/p/itmeq8yfrnuusfcr?pid=TABEPQGC2YMKZ7VR&srno=b_3_18&otracker=browse&lid=LSTTABEPQGC2YMKZ7VRGIWVU9&fm=organic&iid=332134e5-baf4-41ad-864a-45bab90a1cc5.TABEPQGC2YMKZ7VR.SEARCH,MLMN2HN/A
120,AOC D70V50G 4 GB 7 inch with Wi-Fi+3G Tablet,"₹5,999",https://www.flipkart.com/aoc-d70v50g-4-gb-7-inch-wi-fi-3g-tablet/p/itmefmsceysygqfx?pid=TABEFMSC8CECR5AZ&srno=b_6_16&otracker=browse&lid=LSTTABEFMSC8CECR5AZSJHL6C&fm=organic&iid=c8cabb7d-803d-43a4-8dbb-3a5c3745ae7e.TABEFMSC8CECR5AZ.SEARCH,D70V50G
121,Lenovo Tab 3 8 16 GB 8 inch with Wi-Fi Only Tablet,"₹8,999",https://www.flipkart.com/lenovo-tab-3-8-16-gb-inch-wi-fi-only-tablet/p/itmekycvndkwtuew?pid=TABEKYCVCN8SEAHU&srno=b_1_21&otracker=browse&lid=LSTTABEKYCVCN8SEAHUR7UX6U&fm=organic&iid=835aef68-1f4d-4747-9a51-c4b55826ff9a.TABEKYCVCN8SEAHU.SEARCH,ZA170189IN
122,Iball Gorgeo 4GL 8 GB 7 inch with 4G Tablet,"₹6,699",https://www.flipkart.com/iball-gorgeo-4gl-8-gb-7-inch-4g-tablet/p/itmexfmctkfhmj4m?pid=TABEXFMCFXBJVSJF&srno=b_5_17&otracker=browse&lid=LSTTABEXFMCFXBJVSJF7SGXNK&fm=organic&iid=27bb0479-0d3e-434a-8111-7b9774a94f29.TABEXFMCFXBJVSJF.SEARCH,Gorgeo 4GL
123,Apple iPad 32 GB 9.7 inch with Wi-Fi+4G,"₹38,600",https://www.flipkart.com/apple-ipad-32-gb-9-7-inch-wi-fi-4g/p/itmespzmnrfz2yys?pid=TABESPZMKHMUVFHG&srno=b_4_18&otracker=browse&lid=LSTTABESPZMKHMUVFHGBIB30O&fm=organic&iid=3f7437a5-e5a8-4a77-b508-2c78ab916477.TABESPZMKHMUVFHG.SEARCH,MP1J2HN/A
124,Apple iPad Pro 512 GB 10.5 inch with Wi-Fi+4G,"₹83,990",https://www.flipkart.com/apple-ipad-pro-512-gb-10-5-inch-wi-fi-4g/p/itmeuqatvvvgvngs?pid=TABEUQATPXQTGTJV&srno=b_2_19&otracker=browse&lid=LSTTABEUQATPXQTGTJVRNQHH0&fm=organic&iid=cf79f1bc-83e9-4e77-8872-ba775638a19b.TABEUQATPXQTGTJV.SEARCH,MPMF2HN/A
125,Iball Q45i 16 GB 7 inch with Wi-Fi+3G Tablet,"₹5,999",https://www.flipkart.com/iball-q45i-16-gb-7-inch-wi-fi-3g-tablet/p/itmeq758qdypegmm?pid=TABEQ758Z8VFWJDG&srno=b_3_19&otracker=browse&lid=LSTTABEQ758Z8VFWJDGKHQLLR&fm=organic&iid=533b1c7b-f023-4304-8aee-7c0ee673df4e.TABEQ758Z8VFWJDG.SEARCH,Q45i
126,Pinig Kids Smart Tablet 6-8 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹6,995",https://www.flipkart.com/pinig-kids-smart-tablet-6-8-8-gb-6-9-inch-wi-fi-3g/p/itmefydqhtejgdwe?pid=TABEFYDQZNUHZUG8&srno=b_6_17&otracker=browse&lid=LSTTABEFYDQZNUHZUG8M1NDGT&fm=organic&iid=a1492a7b-ef22-4884-93ae-846092d8537d.TABEFYDQZNUHZUG8.SEARCH,Pinig Smart Kids Tablet 6-8
127,Pinig Kids Smart Tablet 6 to 8 with Blue Bumper 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹7,200",https://www.flipkart.com/pinig-kids-smart-tablet-6-8-blue-bumper-gb-6-9-inch-wi-fi-3g/p/itmenezczhcvd98e?pid=TABENEZCVWS3FSVQ&srno=b_5_18&otracker=browse&lid=LSTTABENEZCVWS3FSVQLDY3N1&fm=organic&iid=4762b977-c1f2-414b-ab7c-a9e1debbf8d5.TABENEZCVWS3FSVQ.SEARCH,Kids Smart Tablet 6 to 8 with Blue Bumper
128,Micromax Canvas Tab P681 16 GB 8 inch with Wi-Fi+3G Tablet,"₹6,199",https://www.flipkart.com/micromax-canvas-tab-p681-16-gb-8-inch-wi-fi-3g-tablet/p/itmehzuvrubgbh5f?pid=TABEMQZTEQY3JW9G&srno=b_1_22&otracker=browse&lid=LSTTABEMQZTEQY3JW9G6YMQ7E&fm=organic&iid=6625ad54-7395-4808-a0ad-72773c271560.TABEMQZTEQY3JW9G.SEARCH,P681
129,Datawind ubislate 7dcx 4 GB 7 inch with Wi-Fi+2G Tablet,"₹3,129",https://www.flipkart.com/datawind-ubislate-7dcx-4-gb-7-inch-wi-fi-2g-tablet/p/itmebk8mjbzvpckd?pid=TABEBK8HPNKRMGAP&srno=b_4_19&otracker=browse&lid=LSTTABEBK8HPNKRMGAPFGX90R&fm=organic&iid=7c4d8664-d985-4dd9-a5dd-c0939fb3aec2.TABEBK8HPNKRMGAP.SEARCH,7dcx
130,Apple iPad 128 GB 9.7 inch with Wi-Fi Only,"₹32,700",https://www.flipkart.com/apple-ipad-128-gb-9-7-inch-wi-fi-only/p/itmespzmyb4zns3k?pid=TABESPZM5DGRHHWD&srno=b_2_20&otracker=browse&lid=LSTTABESPZM5DGRHHWDOOPMOO&fm=organic&iid=c73b5f0d-6e8b-44c4-9b91-70ffb792b14e.TABESPZM5DGRHHWD.SEARCH,MPGW2HN/A
131,Asus ZenFone 3 Ultra 64 GB 6.8 inch with Wi-Fi+4G Tablet,"₹24,990",https://www.flipkart.com/asus-zenfone-3-ultra-64-gb-6-8-inch-wi-fi-4g-tablet/p/itmez5xufwwyce3w?pid=TABEZ5XRZYFAAX9E&srno=b_3_20&otracker=browse&lid=LSTTABEZ5XRZYFAAX9ECWJDOG&fm=organic&iid=abc0bb54-c4a2-4c83-8e2d-47e165862112.TABEZ5XRZYFAAX9E.SEARCH,ZU680KL
132,"Extramarks Study Tab, Class 2nd, CBSE 16 GB 8.9 inch with Wi-Fi+3G Tablet","₹17,499",https://www.flipkart.com/extramarks-study-tab-class-2nd-cbse-16-gb-8-9-inch-wi-fi-3g-tablet/p/itmeq4fwa32ttrwj?pid=TABEQ4FWUWGH2ZA5&srno=b_6_18&otracker=browse&lid=LSTTABEQ4FWUWGH2ZA5OERDSG&fm=organic&iid=c3d44a6b-ac7e-481b-af90-0d31e5c80d49.TABEQ4FWUWGH2ZA5.SEARCH,"Smart Study Tab, Class 2nd, EW-200"
133,Apple iPad Pro 256 GB 9.7 inch with Wi-Fi+4G,"₹68,858",https://www.flipkart.com/apple-ipad-pro-256-gb-9-7-inch-wi-fi-4g/p/itmeq8aepq7t8vg4?pid=TABEPQGCRHUXJZDP&srno=b_5_19&otracker=browse&lid=LSTTABEPQGCRHUXJZDPURPIYO&fm=organic&iid=d1f8753a-2d62-4cc2-a014-4dcd0b8fde30.TABEPQGCRHUXJZDP.SEARCH,MLYM2HN/A
134,Lenovo Tab 4 8 16 GB 8 inch with Wi-Fi+4G Tablet,"₹12,990",https://www.flipkart.com/lenovo-tab-4-8-16-gb-inch-wi-fi-4g-tablet/p/itmewgueeha2hfhm?pid=TABEWGUENYSZFXFY&srno=b_1_23&otracker=browse&lid=LSTTABEWGUENYSZFXFYVRPZV9&fm=organic&iid=5a31f9cf-d144-425d-bbf9-360dbde998a9.TABEWGUENYSZFXFY.SEARCH,TB-8504X
135,Asus ZenFone 3 Ultra 64 GB 6.8 inch with Wi-Fi+4G Tablet,"₹24,990",https://www.flipkart.com/asus-zenfone-3-ultra-64-gb-6-8-inch-wi-fi-4g-tablet/p/itmez5xufwwyce3w?pid=TABEZ5XUBJTZQZDV&srno=b_3_21&otracker=browse&lid=LSTTABEZ5XUBJTZQZDVLMKUBC&fm=organic&iid=8f08f9ec-495e-442d-9fe5-17270547bdce.TABEZ5XUBJTZQZDV.SEARCH,ZU680KL
136,Iball Slide Snap 4g2 16 GB 7.0 inch with Wi-Fi+4G Tablet,"₹7,999",https://www.flipkart.com/iball-slide-snap-4g2-16-gb-7-0-inch-wi-fi-4g-tablet/p/itmerw8dbgzrmujw?pid=TABERW8DANGGSBC7&srno=b_4_20&otracker=browse&lid=LSTTABERW8DANGGSBC7W1C54R&fm=organic&iid=7e7f4f33-c404-416e-9db1-52bee68b7bf6.TABERW8DANGGSBC7.SEARCH,Snap4g2
137,Apple iPad Air 2 16 GB 9.7 inch with Wi-Fi Only,"₹35,900",https://www.flipkart.com/apple-ipad-air-2-16-gb-9-7-inch-wi-fi-only/p/itme93hsfcurdg4a?pid=TABEFXTYQ4PPMH2P&srno=b_6_19&otracker=browse&lid=LSTTABEFXTYQ4PPMH2PNMPKGO&fm=organic&iid=3df3dd77-6eb6-4a53-8981-f93abc917604.TABEFXTYQ4PPMH2P.SEARCH,iPad Air 2 Wi-Fi 16 GB
138,Apple iPad Pro 64 GB 10.5 inch with Wi-Fi Only,"₹49,900",https://www.flipkart.com/apple-ipad-pro-64-gb-10-5-inch-wi-fi-only/p/itmeuqasmb74bpva?pid=TABEUQASE39QBBSY&srno=b_2_21&otracker=browse&lid=LSTTABEUQASE39QBBSYZ8QCDO&fm=organic&iid=0e8c504c-e893-4adf-afbd-4bc3eaa96ceb.TABEUQASE39QBBSY.SEARCH,MQDT2HN/A
139,Iball 3G Cuddle A4 2GB 16 GB 6.95 cm with Wi-Fi+3G Tablet,"₹6,499",https://www.flipkart.com/iball-3g-cuddle-a4-2gb-16-gb-6-95-cm-wi-fi-3g-tablet/p/itme9zgypyyaygfw?pid=TABE9ZGYE5HHFTBF&srno=b_5_20&otracker=browse&lid=LSTTABE9ZGYE5HHFTBFD3KGDE&fm=organic&iid=5928759a-3d0c-42c5-bfa1-4a205fd2ab09.TABE9ZGYE5HHFTBF.SEARCH,3G Cuddle A4 2GB
140,Apple iPad 128 GB 9.7 inch with Wi-Fi+4G,"₹45,770",https://www.flipkart.com/apple-ipad-128-gb-9-7-inch-wi-fi-4g/p/itmespzm37qef8kk?pid=TABESPZMNTUYEZWZ&srno=b_3_22&otracker=browse&lid=LSTTABESPZMNTUYEZWZ21YYOE&fm=organic&iid=15baa989-e16a-492a-b7b3-77e93224d62c.TABESPZMNTUYEZWZ.SEARCH,MP262HN/A
141,"Extramarks Study Tab, Class 3rd, CBSE 16 GB 8.9 inch with Wi-Fi+3G Tablet","₹17,499",https://www.flipkart.com/extramarks-study-tab-class-3rd-cbse-16-gb-8-9-inch-wi-fi-3g-tablet/p/itmeq4fw8hseag5s?pid=TABEQ4FWZ9FHY9XH&srno=b_6_20&otracker=browse&lid=LSTTABEQ4FWZ9FHY9XHFC7EOL&fm=organic&iid=842053c7-29c6-4bac-b66d-71c6f6e37ec2.TABEQ4FWZ9FHY9XH.SEARCH,"Smart Study Tab, Class 3rd, EW-200"
142,Micromax Canvas Tab P690 Tablet,"₹9,999",https://www.flipkart.com/micromax-canvas-tab-p690-tablet/p/itme89cmkqygcajv?pid=TABE89CHVDHH2CHS&srno=b_4_21&otracker=browse&lid=LSTTABE89CHVDHH2CHSIKEZWA&fm=organic&iid=1a7908d2-5f73-4b8b-ad4b-b0bcc4da4229.TABE89CHVDHH2CHS.SEARCH,P690
143,Apple iPad 32 GB 9.7 inch with Wi-Fi Only,"₹22,900",https://www.flipkart.com/apple-ipad-32-gb-9-7-inch-wi-fi-only/p/itmespzm7tvamght?pid=TABESPZMFHW2GFB4&srno=b_1_24&otracker=browse&lid=LSTTABESPZMFHW2GFB4OS4AZJ&fm=organic&iid=d69b3023-3ced-4e40-a3ec-d7c8dc56ef58.TABESPZMFHW2GFB4.SEARCH,MP2G2HN/A
144,Micromax Canvas Tab P702 16 GB 7 inch with Wi-Fi+4G Tablet,"₹8,450",https://www.flipkart.com/micromax-canvas-tab-p702-16-gb-7-inch-wi-fi-4g-tablet/p/itmeh2bcxfgm7bnz?pid=TABEH2BCTEHFPZH9&srno=b_2_22&otracker=browse&lid=LSTTABEH2BCTEHFPZH9YGFOFY&fm=organic&iid=94363965-2b83-40fc-a495-3c925510e663.TABEH2BCTEHFPZH9.SEARCH,Canvas Tab P702
145,Datawind Education Classes 5 to 8 4 GB 7 inch with Wi-Fi+2G Tablet,"₹3,999",https://www.flipkart.com/datawind-education-classes-5-8-4-gb-7-inch-wi-fi-2g-tablet/p/itmeshgpjah4hemy?pid=TABESHGFFEBJ5ZDQ&srno=b_5_21&otracker=browse&lid=LSTTABESHGFFEBJ5ZDQOLSC8V&fm=organic&iid=e8dae309-b938-472e-b93a-64308aae2d78.TABESHGFFEBJ5ZDQ.SEARCH,Classes 5 to 8
146,Disney Frozen 8 GB 7 inch with Wi-Fi+3G Tablet,"₹3,999",https://www.flipkart.com/disney-frozen-8-gb-7-inch-wi-fi-3g-tablet/p/itmeq4s4pnkg89ws?pid=TABEQ4RYF5Z3YHCG&srno=b_4_22&otracker=browse&lid=LSTTABEQ4RYF5Z3YHCGFTOV9H&fm=organic&iid=363a7a37-43e3-460f-9232-40f18e07e1ee.TABEQ4RYF5Z3YHCG.SEARCH,Frozen
147,Apple iPad Air 2 16 GB 9.7 inch with Wi-Fi+4G,"₹41,900",https://www.flipkart.com/apple-ipad-air-2-16-gb-9-7-inch-wi-fi-4g/p/itme93hgsyjbycyf?pid=TABEFXTYYJVFFFFG&srno=b_6_21&otracker=browse&lid=LSTTABEFXTYYJVFFFFGOWQPIM&fm=organic&iid=9b5198d2-c055-4b28-98e8-f521cd24b358.TABEFXTYYJVFFFFG.SEARCH,iPad Air 2 Wi-Fi + Cellular 16 GB
148,Apple iPad Pro 64 GB 10.5 inch with Wi-Fi+4G,"₹60,990",https://www.flipkart.com/apple-ipad-pro-64-gb-10-5-inch-wi-fi-4g/p/itmeuqashndtvkhj?pid=TABEUQASWQH7UZQA&srno=b_3_23&otracker=browse&lid=LSTTABEUQASWQH7UZQAH2WUSE&fm=organic&iid=a79a1306-733a-4432-ba21-d9519547cb7a.TABEUQASWQH7UZQA.SEARCH,MQEY2HN/A
149,Iball Twinkle i5 8 GB 7 inch with Wi-Fi+3G Tablet,"₹4,899",https://www.flipkart.com/iball-twinkle-i5-8-gb-7-inch-wi-fi-3g-tablet/p/itmeq4fw5z4fhquh?pid=TABEQ4FWJ6QAKJ3F&srno=b_2_23&otracker=browse&lid=LSTTABEQ4FWJ6QAKJ3F6U7MI5&fm=organic&iid=001a1736-26c4-48cf-a8eb-7965cc8a7b44.TABEQ4FWJ6QAKJ3F.SEARCH,Twinkle i5
150,Apple iPad mini 2 with Retina Display 16 GB 7.9 inch with Wi-Fi+3G,"₹30,800",https://www.flipkart.com/apple-ipad-mini-2-retina-display-16-gb-7-9-inch-wi-fi-3g/p/itmej82z52rcth8y?pid=TABDR66PHGWUHKZE&srno=b_5_22&otracker=browse&lid=LSTTABDR66PHGWUHKZEJN8EG8&fm=organic&iid=335595cc-38bd-4501-a8b5-7edf36abf214.TABDR66PHGWUHKZE.SEARCH,iPad Mini 2 with Retina Display
151,Apple iPad Air 2 16 GB 9.7 inch with Wi-Fi+4G,"₹39,649",https://www.flipkart.com/apple-ipad-air-2-16-gb-9-7-inch-wi-fi-4g/p/itme93hgsyjbycyf?pid=TABEFXTYVHYZFSX9&srno=b_6_22&otracker=browse&lid=LSTTABEFXTYVHYZFSX9NRYWCG&fm=organic&iid=0110b18d-07a2-483b-906a-e13aa31ee8c3.TABEFXTYVHYZFSX9.SEARCH,iPad Air 2 Wi-Fi + Cellular 16 GB
152,Apple iPad 32 GB 9.7 inch with Wi-Fi+4G,"₹38,090",https://www.flipkart.com/apple-ipad-32-gb-9-7-inch-wi-fi-4g/p/itmespzmzzwndpjq?pid=TABESPZMUAUXBD25&srno=b_4_23&otracker=browse&lid=LSTTABESPZMUAUXBD25HAVZNY&fm=organic&iid=00c03ab7-9c5e-4e85-b936-84b90d6014f4.TABESPZMUAUXBD25.SEARCH,MPG42HN/A
153,Apple iPad 128 GB 9.7 inch with Wi-Fi+4G,"₹45,730",https://www.flipkart.com/apple-ipad-128-gb-9-7-inch-wi-fi-4g/p/itmespzm7bjfswdn?pid=TABESPZMNCYHUP9G&srno=b_3_24&otracker=browse&lid=LSTTABESPZMNCYHUP9GQEYDIC&fm=organic&iid=3a8788bc-22a8-44d4-a842-beb4f6b8d794.TABESPZMNCYHUP9G.SEARCH,MPG52HN/A
154,Apple iPad 128 GB 9.7 inch with Wi-Fi Only,"₹32,700",https://www.flipkart.com/apple-ipad-128-gb-9-7-inch-wi-fi-only/p/itmespzmqtghgx9z?pid=TABESPZMY7XKF35Z&srno=b_2_24&otracker=browse&lid=LSTTABESPZMY7XKF35ZLBPTMC&fm=organic&iid=0f80e204-394f-4542-b7f9-a16db032ec28.TABESPZMY7XKF35Z.SEARCH,MP2H2HN/A
155,Asus ZenPad 7.0 16 GB 7 Inch with Wi-Fi+3G Tablet,"₹13,990",https://www.flipkart.com/asus-zenpad-7-0-16-gb-7-inch-wi-fi-3g-tablet/p/itmefshhzdv43bfc?pid=TABEFSHH6FRBRUXD&srno=b_5_23&otracker=browse&lid=LSTTABEFSHH6FRBRUXDONHJ3H&fm=organic&iid=71cd9859-aab0-4598-a24b-d78e6fdadc96.TABEFSHH6FRBRUXD.SEARCH,Z370CG-1L033A
156,"Extramarks Study Tab, Class 7th,CBSE 16 GB 8.9 inch with Wi-Fi+3G Tablet","₹17,499",https://www.flipkart.com/extramarks-study-tab-class-7th-cbse-16-gb-8-9-inch-wi-fi-3g-tablet/p/itmeq4fwk5thnqth?pid=TABEQ4FWSGSZ2NQW&srno=b_6_23&otracker=browse&lid=LSTTABEQ4FWSGSZ2NQWNIQLBV&fm=organic&iid=f3bda375-c48e-497f-a344-8bc46de48b3a.TABEQ4FWSGSZ2NQW.SEARCH,"Smart Study Tab, Class 7th, EW-200"
157,Micromax Canvas Tab P702 16 GB 7 inch with Wi-Fi+4G Tablet,"₹9,890",https://www.flipkart.com/micromax-canvas-tab-p702-16-gb-7-inch-wi-fi-4g-tablet/p/itmehggjvk3ech9z?pid=TABEGUBGVSHZCGFZ&srno=b_4_24&otracker=browse&lid=LSTTABEGUBGVSHZCGFZVVK459&fm=organic&iid=a8973865-748c-484d-af2a-1569f6561ecd.TABEGUBGVSHZCGFZ.SEARCH,Canvas Tab P702
158,Apple iPad mini 4 16 GB 7.9 inch with Wi-Fi+4G,"₹37,900",https://www.flipkart.com/apple-ipad-mini-4-16-gb-7-9-inch-wi-fi-4g/p/itmectwgu9bd7xrr?pid=TABECTWGFGMNWMPZ&srno=b_5_24&otracker=browse&lid=LSTTABECTWGFGMNWMPZWOEOP3&fm=organic&iid=1af6ff8d-b221-4bb3-8d68-af7188a80009.TABECTWGFGMNWMPZ.SEARCH,iPad mini 4 Wi-Fi Cell 16GB Gold (MK712HN/A)
159,"Extramarks Study Tab, Class 10th,CBSE 16 GB 8.9 inch with Wi-Fi+3G Tablet","₹17,499",https://www.flipkart.com/extramarks-study-tab-class-10th-cbse-16-gb-8-9-inch-wi-fi-3g-tablet/p/itmeq4fwfjwhemrp?pid=TABEQ4FQYQM6XK9F&srno=b_6_24&otracker=browse&lid=LSTTABEQ4FQYQM6XK9F8CU2YR&fm=organic&iid=45fa2a5e-1ec4-41e3-b904-2f0bfc28cba5.TABEQ4FQYQM6XK9F.SEARCH,"Smart Study Tab, Class 10th, EW-200"
