ID,Name,Price,Link,ModelNumber
418,Haier 108cm (43 inch) Full HD LED TV,"₹29,500",https://www.flipkart.com/haier-108cm-43-inch-full-hd-led-tv/p/itmejermdgurzdju?pid=TVSEJERMTBGCWQYW&srno=b_19_10&otracker=browse&lid=LSTTVSEJERMTBGCWQYWBEZNO8&fm=organic&iid=d95578b8-dc77-40e7-9dcf-888d060dfce7.TVSEJERMTBGCWQYW.SEARCH,none
419,Sansui 109cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,150",https://www.flipkart.com/sansui-109cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmez2gehagzw2mk?pid=TVSEZ2GDDUSVQKWE&srno=b_17_12&otracker=browse&lid=LSTTVSEZ2GDDUSVQKWEJS62LN&fm=organic&iid=bc32b6c7-38af-4083-9198-f48a47d25a0f.TVSEZ2GDDUSVQKWE.SEARCH,none
420,TCL 81cm (32 inch) HD Ready LED TV,"₹13,600",https://www.flipkart.com/tcl-81cm-32-inch-hd-ready-led-tv/p/itmexrf7svbvfdzv?pid=TVSEXRF7H7VFTNH5&srno=b_18_11&otracker=browse&lid=LSTTVSEXRF7H7VFTNH5OSBMWX&fm=organic&iid=bfa77364-f57a-4a8c-8f39-c36f0686fe7e.TVSEXRF7H7VFTNH5.SEARCH,none
421,Daiwa 80cm (32 inch) HD Ready LED Smart TV,"₹16,990",https://www.flipkart.com/daiwa-80cm-32-inch-hd-ready-led-smart-tv/p/itmeuna4zgac7jgm?pid=TVSEUNA4GXY36JWT&srno=b_20_10&otracker=browse&lid=LSTTVSEUNA4GXY36JWT8VDKJT&fm=organic&iid=7f2db635-64b4-4e00-bc80-06727073faf9.TVSEUNA4GXY36JWT.SEARCH,none
422,Sansui 98cm (39 inch) Full HD LED TV,"₹24,490",https://www.flipkart.com/sansui-98cm-39-inch-full-hd-led-tv/p/itmegz8jxzfzba6v?pid=TVSEGZ8HGNEEVF53&srno=b_17_13&otracker=browse&lid=LSTTVSEGZ8HGNEEVF53OGKWJU&fm=organic&iid=bbfb193e-4093-41a2-a220-4829673c9ac5.TVSEGZ8HGNEEVF53.SEARCH,none
423,Videocon 139.7cm (55 inch) Full HD LED TV,"₹48,979",https://www.flipkart.com/videocon-139-7cm-55-inch-full-hd-led-tv/p/itmee3gkcu9tkupz?pid=TVSEE3GKTMPPTFTN&srno=b_19_11&otracker=browse&lid=LSTTVSEE3GKTMPPTFTNAJCXOX&fm=organic&iid=8d3f44ef-bcca-4ae1-9b5a-c4bc0375b2fc.TVSEE3GKTMPPTFTN.SEARCH,none
424,CloudWalker Cloud TV 80cm (31.5 inch) HD Ready LED Smart TV,"₹15,499",https://www.flipkart.com/cloudwalker-cloud-tv-80cm-31-5-inch-hd-ready-led-smart/p/itmeqekreux5hfc5?pid=TVSEQEKRV7MJYUGG&srno=b_18_12&otracker=browse&lid=LSTTVSEQEKRV7MJYUGGPWDFRS&fm=organic&iid=0ea6091d-5a8e-4c1c-a33e-fa9efbb48e5f.TVSEQEKRV7MJYUGG.SEARCH,none
425,LG 108cm (43 inch) Full HD LED Smart TV,"₹54,000",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-smart-tv/p/itme7fccdyjemhyh?pid=TVSE7FCCWGWUZPSU&srno=b_20_11&otracker=browse&lid=LSTTVSE7FCCWGWUZPSUBKCMIU&fm=organic&iid=d9b18f21-5ec1-463d-b01d-70c811271d80.TVSE7FCCWGWUZPSU.SEARCH,none
426,Panasonic 80cm (32 inch) HD Ready LED Smart TV,"₹26,563",https://www.flipkart.com/panasonic-80cm-32-inch-hd-ready-led-smart-tv/p/itmektxjwcy5zuvz?pid=TVSEKTXJNTVUHCDP&srno=b_17_14&otracker=browse&lid=LSTTVSEKTXJNTVUHCDPTPGFOH&fm=organic&iid=d401389e-dbd5-40a7-a62a-1e87b230e9bc.TVSEKTXJNTVUHCDP.SEARCH,none
427,CloudWalker Cloud TV 80cm (31.5 inch) HD Ready LED Smart TV,"₹15,499",https://www.flipkart.com/cloudwalker-cloud-tv-80cm-31-5-inch-hd-ready-led-smart/p/itmeqekreux5hfc5?pid=TVSEQEKRV7MJYUGG&srno=b_19_12&otracker=browse&lid=LSTTVSEQEKRV7MJYUGGPWDFRS&fm=organic&iid=ae5a2383-042c-4bfa-bf93-9a498633d206.TVSEQEKRV7MJYUGG.SEARCH,none
428,Micromax 109cm (43 inch) Full HD LED TV,"₹42,490",https://www.flipkart.com/micromax-109cm-43-inch-full-hd-led-tv/p/itmehb6rghrswwk4?pid=TVSEHB6REY96HSGF&srno=b_18_13&otracker=browse&lid=LSTTVSEHB6REY96HSGFFG5J4D&fm=organic&iid=74792b98-d1ce-405e-a021-501064c988a3.TVSEHB6REY96HSGF.SEARCH,none
429,Sony Bravia 123.2cm (49 inch) Full HD LED Smart TV,"₹71,900",https://www.flipkart.com/sony-bravia-123-2cm-49-inch-full-hd-led-smart-tv/p/itmejpwuufmbtefq?pid=TVSEJPWUVG48DHKZ&srno=b_20_12&otracker=browse&lid=LSTTVSEJPWUVG48DHKZPXDHYM&fm=organic&iid=305342fb-92c4-45ef-ae5f-9fe727b4da12.TVSEJPWUVG48DHKZ.SEARCH,none
430,Sansui 61cm (24 inch) Full HD LED TV,"₹10,990",https://www.flipkart.com/sansui-61cm-24-inch-full-hd-led-tv/p/itmdu7ycuey2knqy?pid=TVSDU4SFMQUNADRZ&srno=b_17_15&otracker=browse&lid=LSTTVSDU4SFMQUNADRZCOXSX6&fm=organic&iid=1f8ec979-0716-4dd9-a76f-80794def07ec.TVSDU4SFMQUNADRZ.SEARCH,none
431,Haier 126cm (50 inch) Ultra HD (4K) LED Smart TV,"₹72,499",https://www.flipkart.com/haier-126cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmehfr6vqkdcduy?pid=TVSEHFR6DSTJR2CV&srno=b_19_13&otracker=browse&lid=LSTTVSEHFR6DSTJR2CVYZE9CX&fm=organic&iid=b8f0d2a2-41cd-4b88-bbea-f54cc7b8269a.TVSEHFR6DSTJR2CV.SEARCH,none
432,Panasonic Shinobi 123cm (49 inch) Full HD LED TV,"₹59,490",https://www.flipkart.com/panasonic-shinobi-123cm-49-inch-full-hd-led-tv/p/itmeg8gw5eytuqqd?pid=TVSEG8GWZHZVR5V2&srno=b_18_14&otracker=browse&lid=LSTTVSEG8GWZHZVR5V2ZWZFIC&fm=organic&iid=575d1102-bf0d-4c62-a883-5d999603e8c3.TVSEG8GWZHZVR5V2.SEARCH,none
433,CloudWalker Cloud TV 80cm (31.5 inch) HD Ready LED Smart TV,"₹15,499",https://www.flipkart.com/cloudwalker-cloud-tv-80cm-31-5-inch-hd-ready-led-smart/p/itmeqekreux5hfc5?pid=TVSEQEKRV7MJYUGG&srno=b_17_16&otracker=browse&lid=LSTTVSEQEKRV7MJYUGGPWDFRS&fm=organic&iid=e0efb4b6-d4b9-4fad-b97f-65dfe9c5b7bd.TVSEQEKRV7MJYUGG.SEARCH,none
434,KRISONS 50cm (20 inch) HD Ready LED TV,"₹7,999",https://www.flipkart.com/krisons-50cm-20-inch-hd-ready-led-tv/p/itmexhax38wjwmph?pid=TVSEXHAXZQHKBZVK&srno=b_19_14&otracker=browse&lid=LSTTVSEXHAXZQHKBZVK4LXSQD&fm=organic&iid=fc71d3ba-2fd7-4fa2-9e7d-491cbcb6bd2f.TVSEXHAXZQHKBZVK.SEARCH,none
435,LG 80cm (32 inch) Full HD LED Smart TV,"₹32,890",https://www.flipkart.com/lg-80cm-32-inch-full-hd-led-smart-tv/p/itmejhz2yacn7gmh?pid=TVSEJHZ2QYVHSNQN&srno=b_20_13&otracker=browse&lid=LSTTVSEJHZ2QYVHSNQNNJCQIX&fm=organic&iid=c33a7d16-5e8e-4fbd-a5e4-1757cfb303c7.TVSEJHZ2QYVHSNQN.SEARCH,none
436,Intex 102cm (40 inch) Full HD LED TV,"₹28,115",https://www.flipkart.com/intex-102cm-40-inch-full-hd-led-tv/p/itmesy3uyphrxyxe?pid=TVSESY3US8ZKK5XC&srno=b_18_15&otracker=browse&lid=LSTTVSESY3US8ZKK5XC5UVBPZ&fm=organic&iid=6254b7ff-0071-460e-a5da-82f74b22f827.TVSESY3US8ZKK5XC.SEARCH,none
437,Intex 60cm (23.6 inch) HD Ready LED TV,"₹10,819",https://www.flipkart.com/intex-60cm-23-6-inch-hd-ready-led-tv/p/itme9t3zfq9d8byg?pid=TVSE9T3NEDM9KMAD&srno=b_17_17&otracker=browse&lid=LSTTVSE9T3NEDM9KMADOR1HVI&fm=organic&iid=7239a960-804f-439c-b8cf-0ddc172b2620.TVSE9T3NEDM9KMAD.SEARCH,none
438,Onida 60.9cm (24 inch) HD Ready LED TV,"₹11,700",https://www.flipkart.com/onida-60-9cm-24-inch-hd-ready-led-tv/p/itmeuuwgwt2zbxy5?pid=TVSEUUWGNWTZHFTN&srno=b_19_15&otracker=browse&lid=LSTTVSEUUWGNWTZHFTNJTNV6P&fm=organic&iid=25b817ce-a1b2-42da-aca6-f9935dae57e5.TVSEUUWGNWTZHFTN.SEARCH,none
