ID,Name,ModelNumber,Price,Link,Images
111,"Samsung KU6290 Series 40"" 4K UHD Smart TV (UN40KU6290)",none,799.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7566,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629819367623.jpg?ex=2
112,"LG 55LF5950 55"" 1080p LED Smart TV",none,"1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993T95562,https://images10.newegg.com/ProductImageCompressAll300/A5SR_1308552925963125537K9mfAdrde.jpg?ex=2
113,"Samsung MU6500 Curved 65"" 4K UHD with Wi-Fi Smart TV (UN65MU6500)",none,"2,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7569,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629941221957.jpg?ex=2
114,"Samsung MU6500 55"" Curved 4K UHD with Wi-Fi Smart TV (UN55MU6500)",none,"1,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7539,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629334036393.jpg?ex=2
115,"Samsung DM48E 48"" DM-E Series 1080p Slim Direct-Lit LED Display - LH48DMEPLGA/GO",none,"1,577.36",https://www.newegg.ca/Product/Product.aspx?Item=16C-0003-00245CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/16C-0003-00245CVF-S10.jpg?ex=2
116,LG Electronics 42LF5800 42-Inch 1080p Smart LED TV (2015 Model),none,599.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA89937V1811,https://images10.newegg.com/ProductImageCompressAll300/89-007-037-06.jpg?ex=2
117,"Hisense 55"" U6 Series 4K UHD Smart TV (55U6)",none,999.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7578,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291927384025.jpg?ex=2
118,65-Inch  Samsung UN65KS8500 Curved 4K SUHD Smart LED TV,KS8500,"2,529.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF44A6583,https://images10.newegg.com/ProductImageCompressAll300/A5SF_131081591966053123YQ1Hik1cQq.jpg?ex=2
119,"LG 65"" 2160p 120Hz LED-LCD HDTV 65UF6450",none,"2,059.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U13SA9555,https://images10.newegg.com/ProductImageCompressAll300/A5SR_130869925368812842kunXCDAh86.jpg?ex=2
120,"LG E7 55"" 4K UHD HDR OLED webOS 3.5 Smart TV (OLED55E7P)",none,"4,999.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF5UC5270,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A5SF_131412539618723180G9y7DtDzdC.jpg?ex=2
121,Samsung HG55NE890UFXZA 55Inch Ultra Slim Edge Lit Led,HG55NE890UFXZA,"2,559.99",https://www.newegg.ca/Product/Product.aspx?Item=0WX-0012-00626CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A91N_1_20160901697888023.jpg?ex=2
122,"Hisense Roku 32"" 720p Smart LED TV (32H4C)",none,349.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7534,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291580261974.jpg?ex=2
123,LG Electronics 55LF6000 55-Inch 1080p LED TV (2015 Model),none,950.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U13NS5149,https://images10.newegg.com/ProductImageCompressAll300/89-007-035-01.jpg?ex=2
124,Panasonic TC40D400 40 Inch HD Television with Easey-to-Use Features,none,499.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7DC53D3637,https://images10.newegg.com/ProductImageCompressAll300/A7DC_1312386415437980573TPOhFw56k.jpg?ex=2
