ID,Name,Price,Link,Images
50,Manhattan 161688 2.0 Hi-Fi & Bluetooth Speaker,157.57,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE505Y19803,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0PG_1_20130603144031378.jpg?ex=2
51,Manhattan 161688 2.0 Hi-Fi & Bluetooth Speaker,157.57,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE505Y19803,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0PG_1_20130603144031378.jpg?ex=2
52,Theater Solutions TS509 Home Theater 5.1 Speaker System Multimedia Surround Sound,248.83,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X1798,https://images10.newegg.com/ProductImageCompressAll300/V0C9_1_20170504124469614.jpg?ex=2
53,Theater Solutions TS509 Home Theater 5.1 Speaker System Multimedia Surround Sound,248.83,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X1798,https://images10.newegg.com/ProductImageCompressAll300/V0C9_1_20170504124469614.jpg?ex=2
54,"OSD Audio ICE600TTWRS 6.5"" Water Resistant In-Ceiling Speaker with Dual Voice Coil",88.20,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48S7338,https://images10.newegg.com/ProductImageCompressAll300/86-116-015-05.jpg?ex=2
55,"OSD Audio ICE600TTWRS 6.5"" Water Resistant In-Ceiling Speaker with Dual Voice Coil",88.20,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48S7338,https://images10.newegg.com/ProductImageCompressAll300/86-116-015-05.jpg?ex=2
56,"Dual LU43PW 4"" Indoor/Outdoor 3-Way Dynamic Loudspeakers White Pair",94.18,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5116098,https://images10.newegg.com/ProductImageCompressAll300/82-255-007-01.jpg?ex=2
57,"Dual LU43PW 4"" Indoor/Outdoor 3-Way Dynamic Loudspeakers White Pair",94.18,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5116098,https://images10.newegg.com/ProductImageCompressAll300/82-255-007-01.jpg?ex=2
58,Prtbl Wireless Speaker With Bluetooth Refrb - RWAWSEE2BK,66.42,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56805783,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_20160920504188134.jpg?ex=2
59,Prtbl Wireless Speaker With Bluetooth Refrb - RWAWSEE2BK,66.42,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56805783,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_20160920504188134.jpg?ex=2
60,"Vtin® Relaxer Mini Water Resistant Portable Wireless Bluetooth 4.0 FM Radio Shower Speaker with LCD Display, Built in Mic and Suction Cup (Black)",48.91,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD49T7447,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_130801311014941194RKT7I1axnU.jpg?ex=2
61,"Vtin® Relaxer Mini Water Resistant Portable Wireless Bluetooth 4.0 FM Radio Shower Speaker with LCD Display, Built in Mic and Suction Cup (Black)",48.91,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD49T7447,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_130801311014941194RKT7I1axnU.jpg?ex=2
62,OSD Audio AMP60 2-Channel Compact Power Amplifier,113.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF1376,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0ZK-00TM-00003-02.jpg?ex=2
63,OSD Audio AMP60 2-Channel Compact Power Amplifier,113.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF1376,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0ZK-00TM-00003-02.jpg?ex=2
64,Cyber Acoustics CA-3810 Speaker System with Control Pod,109.99,https://www.newegg.ca/Product/Product.aspx?Item=0S6-000U-00001CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SF_1_20130815152717981.jpg?ex=2
65,Cyber Acoustics CA-3810 Speaker System with Control Pod,109.99,https://www.newegg.ca/Product/Product.aspx?Item=0S6-000U-00001CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SF_1_20130815152717981.jpg?ex=2
66,Logitech Z200 Multimedia 2.0 Stereo Speakers - LOG980000800,74.73,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56820686,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_201701179076081.jpg?ex=2
67,Logitech Z200 Multimedia 2.0 Stereo Speakers - LOG980000800,74.73,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56820686,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_201701179076081.jpg?ex=2
68,OSD Audio SSVC2 Dual Source 2-Zone Speaker Selector with Volume Control,190.44,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48U6907,https://images10.newegg.com/ProductImageCompressAll300/86-116-189-06.jpg?ex=2
69,OSD Audio SSVC2 Dual Source 2-Zone Speaker Selector with Volume Control,190.44,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48U6907,https://images10.newegg.com/ProductImageCompressAll300/86-116-189-06.jpg?ex=2
70,"Contixo Foldable Wireless Bluetooth Headphones for Kids or Adults with Detachable 3.5mm Audio Cable, Micro SD card Music Player, FM Stereo Radio, Audio In & Out 4-in-1 (Black)",60.21,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R64H7384,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3D2_130845864698796696gpbyXx6aGL.jpg?ex=2
71,"Contixo Foldable Wireless Bluetooth Headphones for Kids or Adults with Detachable 3.5mm Audio Cable, Micro SD card Music Player, FM Stereo Radio, Audio In & Out 4-in-1 (Black)",60.21,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R64H7384,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3D2_130845864698796696gpbyXx6aGL.jpg?ex=2
72,"VicTsing Wireless Bluetooth 3.0 Waterproof Outdoor / indoor Shower Speaker, with 5W Speaker/Suction Cup/Mic/Hands-Free Speakerphone for Computers & Smartphones - Gray",28.26,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD3X85775,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_1309473171575243037b3lcSTiYJ.jpg?ex=2
73,"VicTsing Wireless Bluetooth 3.0 Waterproof Outdoor / indoor Shower Speaker, with 5W Speaker/Suction Cup/Mic/Hands-Free Speakerphone for Computers & Smartphones - Gray",28.26,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD3X85775,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_1309473171575243037b3lcSTiYJ.jpg?ex=2
74,V7 SP2500-USB-6N Usb 2.0 Stereo Speaker Volume Control Usb 5W Rms Blk,22.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5UP9748,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD7H_1_20170403291235983.jpg?ex=2
75,V7 SP2500-USB-6N Usb 2.0 Stereo Speaker Volume Control Usb 5W Rms Blk,22.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5UP9748,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD7H_1_20170403291235983.jpg?ex=2
