ID,Name,Price,Link,Images
81,Samsung 6-Series UN55KU6290 55-inch 4K Ultra HD Smart LED TV - 3840 x 2160 - 120 MR - Black,"1,100.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8995264816,https://images10.newegg.com/ProductImageCompressAll300/A22F_1_201610151916465118.jpg?ex=2
82,"LG 55"" 1080p Curved OLED 3D WiFi Smart Cinema Screen Dual Core THX Certified","1,750.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6513,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-007-089-01.jpg?ex=2
83,"49"" UF6900 4K UHD Smart LED TV with webOS",849.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6519,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_131383052264633735RBhYLevqbx.jpg?ex=2
84,"LG OLED65B6P 65"" 2160p OLED TV - 16:9 - 4K UHDTV - NTSC - 3840 x 2160 - Dolby Digital, DTS, Surround - 4 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access - Media Player","4,199.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32596,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161210467162321.jpg?ex=2
85,"LG 55"" 1080p 120Hz LED-LCD HDTV",699.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6522,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-007-110-01.jpg?ex=2
86,Samsung UN48J6520 48-in. 1080p Smart Curved LED TV,929.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993219979,https://images10.newegg.com/ProductImageCompressAll300/A899_130807746944716506aogYyVMzdi.jpg?ex=2
87,"Vizio E-series 70"" 1080p 240Hz LED-LCD HDTV E70-C3B","1,249.99",https://www.newegg.ca/Product/Product.aspx?Item=N82E16889262606,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/cs.jpg?ex=2
88,"LG OLED65E6P 65"" 3D 2160p OLED TV - 16:9 - 4K UHDTV - 3840 x 2160 - Dolby Digital, DTS, Surround - 3 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access - Media Player","4,599.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6521,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201612032139344785.jpg?ex=2
89,Samsung UN50JU6500 50-in. Smart 4K Ultra HD LED TV,"1,174.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993214146,https://images10.newegg.com/ProductImageCompressAll300/A899_130807682894945415cDSJT0VqzO.jpg?ex=2
90,Samsung UN32J5205 32-inch LED Smart TV - 1920 x 1080 - 60 Motion Rate - Wi-Fi / Ethernet - HDMI,360.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993246853,https://images10.newegg.com/ProductImageCompressAll300/A22F_1_20150924531077637.jpg?ex=2
91,"43"" UF6800 4K UHD Smart LED TV with webOS",699.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HP1333,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_1313830490057213444WfIJUupKS.jpg?ex=2
92,Samsung UN48J5000 48-in. 1080p LED TV,599.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993966824,https://images10.newegg.com/ProductImageCompressAll300/A899_130849157080068538n310qqV4xB.jpg?ex=2
93,"LG LH5700 43LH5700 43"" 1080p LED-LCD TV - 16:9 - 1920 x 1080 - Virtual Surround Plus - 20 W RMS - LED - Smart TV - 2 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access",499.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785CS7419,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201610211648585264.jpg?ex=2
94,"LG LH5700 49LH5700 49"" 1080p LED-LCD TV - 16:9 - 1920 x 1080 - Virtual Surround Plus, DTS - 20 W RMS - LED - Smart TV - 2 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access",699.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32772,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161015343713770.jpg?ex=2
95,"49"" UF6800 4K UHD Smart LED TV with webOS",799.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6520,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_1313830509505807575t12FmjUGa.jpg?ex=2
