ID,Name,ModelNumber,Price,Link,Images
186,inDigi® 7in Mega Android 4.2 SmartPhone Phablet Tablet PC w/ Free Keyboard Case,none,129.93,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9193CH0712,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_2014110775418563.jpg?ex=2
187,SUPERSONIC SV-150LTE 5.0 Unlocked 4GLTE Phone,none,268.07,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48T8746,https://images10.newegg.com/ProductImageCompressAll300/A12Y_1_20160803534380888.jpg?ex=2
188,Indigi® UNLOCKED 7.0-inch Android 4.4 KK 3G Smart Phone Tablet PC WiFi Free 32GB TF Card,none,169.81,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9193CH0854,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_2014120799706789.jpg?ex=2
189,"inDigi® 7.0"" Phablet 2-in-1 Android 4.2 SmartPhone + Tablet PC w/ Keyboard Case UNLOCKED",none,129.95,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9193CH0576,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_2014110775418557.jpg?ex=2
190,"Indigi® Unlocked 7"" 3G SmartPhone Android 4.4 WiFi Google Play Store [Free 32GB microSD]",none,169.85,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9193CH0931,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_2014120799706767.jpg?ex=2
191,inDigi® Android 4.2 JB 7in SmartPhone Tablet PC A23 DualCore Bluetooth WiFi GPS UNLOCKED,none,129.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9193CH0569,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_2014110775418556.jpg?ex=2
192,"Indigi®Android 4.4 KitKat SmartPhone + Tablet PC 3G+WiFi 7"" HD Factory UNLOCKED - 3 Free Extras",none,141.55,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948N6792,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606101777598581.jpg?ex=2
193,Indigi® M8 Internationally Unlocked 6-inch QHD Screen Dual Camera 2sim Android 5.1 Smart Phone 3G - Free Bluetooth Earpiece,none,134.92,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3625,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606071921718525.jpg?ex=2
194,"Indigi® GOLD 3G M8 SmartPhone 6"" HD Android 5.1 Camera (FACTORY UNLOCKED)  - Free 32gb microSD!",none,135.70,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3735,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606061311644798.jpg?ex=2
195,Trendy New Indigi®  A76 Smartphone Android 4.4 2sim Internationally Unlocked ~ w/FREE Bundled Items,none,130.63,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948N6707,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606101195410656.jpg?ex=2
196,"Indigi Android 4.4 KK  7"" Tablet PC 2-in-1 Dual Sim w/ SIM Card Slot+free 32GB microSD for 3G UNLOCKED",none,135.05,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3787,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606081430268692.jpg?ex=2
197,Indigi® m8 SmartPhone M8 (Factory Unlocked) 6in HD Screen Android 5.1 2sim GSM - FREE Bluetooth Headset,none,135.83,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3675,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606072014937894.jpg?ex=2
198,BlackBerry Classic 16GB Smartphone - EU WHITE,Classic,427.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB5UX7483,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/23B-0004-000U3-S02.jpg?ex=2
199,"Indigi® NEW 3G SmartPhone Black Android 5.1 Unlocked! 6.0""   GPS wireless - Free 32gb microSD!",none,134.53,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3639,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_20160606931012958.jpg?ex=2
200,"IndigiAndroid 4.4 7"" HD Tablet PC 3G Factory Unlocked GSM+WCDMA Wireless Smart Cell Phone - Free 32gb microSD",none,135.09,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3827,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_201606081875917287.jpg?ex=2
201,"LG G3 Dual Sim D858  Unlocked Internatioanl Model32GB, Black",none,464.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9858,https://images10.newegg.com/ProductImageCompressAll300/A580_130584857196542437Hov1wSxctt.jpg?ex=2
202,"LG G3 Dual Sim D858 Unlocked Internatioanl Model 32G, White",none,464.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9867,https://images10.newegg.com/ProductImageCompressAll300/A580_130581197724079688x1oiXhG0us.jpg?ex=2
203,"New Unlocked! Indigi® 2016 M8 3G Smartphone 6"" Android 5.1 WiFi Bluetooth dual sim - Free Bluetooth Headset",none,136.09,https://www.newegg.ca/Product/Product.aspx?Item=9SIA91948M3612,https://images10.newegg.com/ProductImageCompressAll300/A45W_1_20160607729064564.jpg?ex=2
204,"Sony Xperia Z2 LTE D6503 16 GB, 3 GB RAM Unlocked Cell Phone 5.2"" Black",D6503,545.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0045,https://images10.newegg.com/ProductImageCompressAll300/75-212-309-02.jpg?ex=2
205,"Samsung Galaxy A7 Duos SM-A700YD 5.5"" Dual Sim LTE Black 16GB Factory UNLOCKED Smartphone",SM-A700YD,519.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9973,https://images10.newegg.com/ProductImageCompressAll300/A4NZ_130699837993338000dnYpcjCf8U.jpg?ex=2
206,"New Unlocked Sony XPERIA Z2 D6503 5.2"" 16GB 4G LTE 2.3GHz Quad Core Phone - Purple",Xperia Z2 D6503,558.65,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0097,https://images10.newegg.com/ProductImageCompressAll300/A2NR_130422733871406250g05qL5GIV9.jpg?ex=2
207,"New Unlocked Sony Xperia Z3 Compact D5833 4.6"" 16GB LTE Smart phone - Green",Z3 Compact D5833,629.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9923,https://images10.newegg.com/ProductImageCompressAll300/A2NR_130586178248195161WStcM5BMfT.jpg?ex=2
208,"LG G3 D855 16GB 4G LTE 16GB Unlocked GSM Quad-HD Android Phone 5.5"" 2GB RAM Metallic Black",D855,377.98,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0108,https://images10.newegg.com/ProductImageCompressAll300/A3PV_130584755141691417M6xGJ1ttx5.jpg?ex=2
209,"SONY Xperia Z3 D6603 4G LTE Green 5.2"" 16GB FACTORY UNLOCKED 3GB RAM Smartphone",D6603,689.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9823,https://images10.newegg.com/ProductImageCompressAll300/A4NZ_130676437526488000uX4xjTEq1E.jpg?ex=2
210,"New Unlocked Sony Xperia Z3 D6653 5.2"" 16GB 20.7MP LTE Smartphone - White",Z3 D6653,546.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0036,https://images10.newegg.com/ProductImageCompressAll300/A2NR_130586158642815201618Ho2tcGP.jpg?ex=2
